Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.0,no_function,no_function,no_function
1,0.603718820861678,no_function,no_function,no_function
2,1.207437641723356,no_function,no_function,no_function
3,1.8575963718820863,intro,no_function,no_function
4,2.36843537414966,intro,intro,intro
5,3.01859410430839,intro,intro,intro
6,3.6687528344671203,intro,intro,intro
7,4.31891156462585,intro,intro,intro
8,4.96907029478458,intro,intro,intro
9,5.572789115646258,intro,intro,intro
10,6.222947845804988,intro,intro,intro
11,6.873106575963718,intro,intro,intro
12,7.476825396825397,intro,intro,intro
13,8.080544217687075,intro,intro,intro
14,8.730702947845804,intro,intro,intro
15,9.380861678004536,intro,intro,intro
16,9.984580498866213,intro,intro,intro
17,10.541859410430838,intro,intro,intro
18,11.099138321995465,intro,intro,intro
19,11.795736961451247,intro,intro,intro
20,12.399455782312925,intro,intro,intro
21,13.049614512471654,intro,intro,intro
22,13.653333333333334,intro,intro,intro
23,14.303492063492063,intro,intro,intro
24,14.953650793650795,intro,intro,intro
25,15.557369614512472,intro,intro,intro
26,16.207528344671204,intro,intro,intro
27,16.857687074829933,intro,chorus,chorus
28,17.46140589569161,intro,chorus,chorus
29,18.11156462585034,intro,chorus,chorus
30,18.715283446712018,intro,chorus,chorus
31,19.365442176870747,intro,chorus,chorus
32,19.969160997732427,intro,verse,verse
33,20.619319727891156,intro,intro,verse
34,21.223038548752836,intro,verse,verse
35,21.826757369614512,intro,verse,verse
36,22.430476190476192,intro,verse,verse
37,23.08063492063492,intro,verse,verse
38,23.684353741496597,intro,verse,verse
39,24.288072562358277,intro,intro,verse
40,24.938231292517006,intro,verse,verse
41,25.541950113378686,intro,verse,verse
42,26.192108843537415,intro,verse,verse
43,26.79582766439909,intro,intro,intro
44,27.39954648526077,intro,intro,intro
45,28.0497052154195,intro,intro,intro
46,28.69986394557823,intro,intro,intro
47,29.30358276643991,intro,intro,intro
48,29.95374149659864,intro,intro,intro
49,30.55746031746032,intro,intro,intro
50,31.161179138321994,intro,intro,intro
51,31.811337868480727,intro,intro,intro
52,32.46149659863946,intro,intro,intro
53,33.111655328798186,intro,intro,intro
54,33.715374149659866,intro,intro,intro
55,34.365532879818595,intro,intro,intro
56,34.969251700680275,intro,intro,intro
57,35.619410430839004,intro,verse,verse
58,36.22312925170068,intro,verse,verse
59,36.87328798185941,intro,chorus,chorus
60,37.477006802721085,intro,chorus,chorus
61,38.12716553287982,intro,chorus,chorus
62,38.77732426303855,intro,chorus,chorus
63,39.381043083900224,intro,chorus,chorus
64,39.9847619047619,intro,chorus,chorus
65,40.58848072562358,intro,chorus,chorus
66,41.19219954648526,intro,verse,chorus
67,41.84235827664399,intro,chorus,chorus
68,42.44607709750567,intro,verse,verse
69,43.049795918367344,intro,verse,verse
70,43.653514739229024,verse,verse,verse
71,44.30367346938775,verse,verse,verse
72,44.90739229024943,verse,verse,verse
73,45.51111111111111,verse,verse,verse
74,46.11482993197279,verse,verse,verse
75,46.718548752834465,verse,verse,verse
76,47.322267573696145,verse,verse,verse
77,47.925986394557825,verse,verse,verse
78,48.529705215419504,verse,verse,verse
79,49.179863945578234,verse,verse,verse
80,49.783582766439906,verse,verse,verse
81,50.43374149659864,verse,verse,verse
82,51.037460317460315,verse,verse,verse
83,51.641179138321995,verse,verse,verse
84,52.291337868480724,verse,verse,verse
85,52.895056689342404,verse,verse,verse
86,53.54521541950113,verse,verse,verse
87,54.14893424036281,verse,verse,verse
88,54.75265306122449,verse,verse,verse
89,55.40281179138322,verse,verse,verse
90,56.006530612244894,verse,verse,verse
91,56.610249433106574,verse,verse,verse
92,57.213968253968254,verse,verse,verse
93,57.86412698412698,verse,verse,verse
94,58.46784580498866,verse,verse,verse
95,59.11800453514739,verse,verse,verse
96,59.72172335600907,verse,verse,verse
97,60.32544217687075,verse,verse,verse
98,60.929160997732424,verse,verse,verse
99,61.532879818594104,verse,verse,verse
100,62.18303854875283,verse,chorus,verse
101,62.78675736961451,verse,chorus,verse
102,63.39047619047619,chorus,chorus,verse
103,63.994195011337865,chorus,chorus,verse
104,64.6443537414966,chorus,verse,verse
105,65.24807256235827,chorus,verse,verse
106,65.85179138321996,chorus,verse,verse
107,66.50195011337868,chorus,chorus,chorus
108,67.10566893424036,chorus,chorus,chorus
109,67.70938775510204,chorus,chorus,chorus
110,68.31310657596372,chorus,chorus,chorus
111,68.96326530612245,chorus,chorus,chorus
112,69.56698412698412,chorus,verse,chorus
113,70.17070294784581,chorus,chorus,chorus
114,70.77442176870748,chorus,chorus,chorus
115,71.42458049886622,chorus,chorus,chorus
116,72.02829931972789,chorus,chorus,chorus
117,72.63201814058957,chorus,chorus,chorus
118,73.23573696145125,chorus,chorus,chorus
119,73.88589569160997,chorus,chorus,chorus
120,74.48961451247166,chorus,chorus,chorus
121,75.09333333333333,chorus,verse,chorus
122,75.697052154195,chorus,chorus,chorus
123,76.34721088435374,chorus,chorus,chorus
124,76.95092970521542,chorus,chorus,chorus
125,77.5546485260771,chorus,chorus,chorus
126,78.15836734693877,chorus,solo,chorus
127,78.76208616780045,solo,chorus,chorus
128,79.36580498866213,solo,chorus,chorus
129,79.9695238095238,solo,chorus,chorus
130,80.5732426303855,solo,chorus,chorus
131,81.17696145124717,solo,chorus,chorus
132,81.8271201814059,solo,solo,solo
133,82.43083900226758,solo,solo,solo
134,83.03455782312925,solo,solo,solo
135,83.63827664399093,solo,solo,solo
136,84.24199546485261,solo,solo,solo
137,84.84571428571428,solo,solo,solo
138,85.44943310657597,solo,solo,solo
139,86.05315192743764,solo,solo,solo
140,86.65687074829933,solo,solo,solo
141,87.260589569161,solo,solo,solo
142,87.91074829931972,solo,chorus,chorus
