Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.09287981859410431,silence,silence,silence
1,0.8359183673469388,intro,intro,intro
2,1.6253968253968254,intro,intro,intro
3,2.36843537414966,intro,intro,intro
4,3.111473922902494,intro,intro,intro
5,3.8080725623582765,intro,intro,intro
6,4.458231292517007,intro,intro,intro
7,5.108390022675737,intro,intro,intro
8,5.804988662131519,intro,intro,intro
9,6.501587301587302,intro,intro,intro
10,7.198185941043084,intro,intro,intro
11,7.9412244897959186,intro,intro,intro
12,8.6378231292517,intro,intro,intro
13,9.380861678004536,intro,intro,intro
14,10.12390022675737,intro,intro,intro
15,10.820498866213152,intro,intro,intro
16,11.563537414965987,intro,intro,intro
17,12.30657596371882,intro,intro,intro
18,13.003174603174603,intro,intro,intro
19,13.746213151927437,intro,intro,intro
20,14.489251700680272,intro,intro,intro
21,15.185850340136055,intro,intro,intro
22,15.882448979591837,intro,intro,intro
23,16.532607709750568,intro,intro,intro
24,17.22920634920635,intro,intro,intro
25,17.972244897959182,intro,intro,intro
26,18.715283446712018,intro,intro,intro
27,19.4118820861678,intro,verse,intro
28,20.108480725623583,intro,intro,intro
29,20.897959183673468,intro,intro,intro
30,21.59455782312925,intro,intro,intro
31,22.291156462585032,intro,intro,intro
32,22.987755102040815,intro,intro,intro
33,23.73079365079365,intro,verse,intro
34,24.427392290249433,intro,intro,intro
35,25.170430839002268,intro,intro,intro
36,25.86702947845805,intro,intro,intro
37,26.610068027210886,intro,intro,intro
38,27.30666666666667,intro,intro,intro
39,28.0497052154195,intro,intro,intro
40,28.746303854875283,intro,intro,intro
41,29.489342403628118,intro,intro,intro
42,30.232380952380954,intro,intro,intro
43,30.928979591836736,intro,intro,intro
44,31.62557823129252,intro,intro,intro
45,32.3221768707483,intro,intro,intro
46,33.065215419501136,intro,intro,intro
47,33.761814058956915,intro,intro,intro
48,34.4584126984127,intro,intro,intro
49,35.20145124716553,intro,intro,intro
50,35.944489795918365,intro,intro,intro
51,36.64108843537415,intro,intro,intro
52,37.384126984126986,intro,verse,intro
53,38.080725623582765,intro,intro,intro
54,38.77732426303855,intro,intro,intro
55,39.52036281179139,intro,intro,intro
56,40.216961451247165,intro,intro,intro
57,40.96,intro,intro,intro
58,41.65659863945578,intro,intro,intro
59,42.353197278911566,intro,intro,intro
60,43.0962358276644,intro,intro,intro
61,43.83927437641724,intro,intro,intro
62,44.535873015873015,intro,intro,intro
63,45.2324716553288,intro,verse,intro
64,45.92907029478458,intro,intro,intro
65,46.672108843537416,intro,intro,intro
66,47.368707482993194,intro,chorus,chorus
67,48.11174603174603,verse,verse,verse
68,48.808344671201816,verse,verse,verse
69,49.504943310657595,verse,verse,verse
70,50.24798185941043,verse,verse,verse
71,50.944580498866216,verse,verse,verse
72,51.641179138321995,verse,chorus,verse
73,52.38421768707483,verse,chorus,verse
74,53.08081632653061,verse,verse,verse
75,53.777414965986395,verse,verse,verse
76,54.474013605442174,verse,chorus,verse
77,55.17061224489796,verse,verse,verse
78,55.913650793650795,verse,verse,verse
79,56.610249433106574,verse,verse,verse
80,57.30684807256236,verse,chorus,verse
81,58.049886621315196,verse,chorus,verse
82,58.746485260770974,verse,verse,verse
83,59.48952380952381,verse,chorus,verse
84,60.18612244897959,verse,verse,verse
85,60.882721088435375,verse,verse,verse
86,61.62575963718821,verse,verse,verse
87,62.32235827664399,verse,verse,verse
88,63.018956916099775,verse,verse,verse
89,63.622675736961455,verse,verse,verse
90,64.27283446712018,verse,verse,verse
91,64.87655328798186,verse,verse,verse
92,65.57315192743764,verse,verse,verse
93,66.31619047619047,verse,verse,verse
94,67.0592290249433,verse,chorus,verse
95,67.75582766439909,verse,chorus,verse
96,68.49886621315193,verse,chorus,verse
97,69.19546485260771,verse,verse,verse
98,69.84562358276644,verse,verse,verse
99,70.49578231292517,verse,verse,verse
100,71.1459410430839,verse,verse,verse
101,71.84253968253968,verse,verse,verse
102,72.53913832199547,verse,verse,verse
103,73.2821768707483,verse,verse,verse
104,74.02521541950114,verse,verse,verse
105,74.72181405895692,verse,verse,verse
106,75.37197278911565,verse,verse,verse
107,76.11501133786848,verse,verse,verse
108,76.85804988662132,verse,verse,verse
109,77.60108843537415,verse,verse,verse
110,78.25124716553287,verse,verse,verse
111,78.94784580498866,verse,verse,verse
112,79.64444444444445,verse,verse,verse
113,80.34104308390023,verse,verse,verse
114,81.037641723356,verse,verse,verse
115,81.73424036281179,verse,verse,verse
116,82.43083900226758,verse,verse,verse
117,83.12743764172336,verse,verse,verse
118,83.82403628117913,verse,verse,verse
119,84.52063492063492,verse,verse,verse
120,85.17079365079366,verse,verse,verse
121,85.86739229024943,verse,verse,verse
122,86.56399092970521,verse,verse,verse
123,87.21414965986395,verse,verse,verse
124,87.91074829931972,verse,verse,verse
125,88.6073469387755,verse,verse,verse
126,89.30394557823129,verse,verse,verse
127,90.00054421768708,verse,verse,verse
128,90.69714285714285,verse,verse,verse
129,91.34730158730159,verse,chorus,verse
130,92.04390022675737,verse,chorus,verse
131,92.6940589569161,verse,chorus,verse
132,93.39065759637188,verse,verse,verse
133,94.04081632653062,chorus,chorus,chorus
134,94.78385487528345,chorus,chorus,chorus
135,95.43401360544217,chorus,interlude,chorus
136,96.08417233560091,chorus,chorus,chorus
137,96.73433106575963,chorus,chorus,chorus
138,97.43092970521542,chorus,chorus,chorus
139,98.17396825396825,chorus,chorus,chorus
140,98.82412698412699,chorus,chorus,chorus
141,99.52072562358276,chorus,chorus,chorus
142,100.21732426303855,chorus,chorus,chorus
143,100.91392290249433,chorus,chorus,chorus
144,101.6105215419501,chorus,chorus,chorus
145,102.30712018140589,chorus,verse,chorus
146,103.00371882086168,chorus,chorus,chorus
147,103.70031746031746,chorus,chorus,chorus
148,104.35047619047619,chorus,chorus,chorus
149,105.04707482993197,chorus,chorus,chorus
150,105.69723356009071,chorus,chorus,chorus
151,106.39383219954648,chorus,chorus,chorus
152,107.09043083900227,chorus,chorus,chorus
153,107.740589569161,chorus,chorus,chorus
154,108.43718820861677,chorus,chorus,chorus
155,109.13378684807256,chorus,chorus,chorus
