Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.6501587301587302,no_function,no_function,no_function
1,1.1609977324263039,no_function,no_function,no_function
2,1.6718367346938776,no_function,no_function,no_function
3,2.136235827664399,no_function,no_function,no_function
4,2.647074829931973,no_function,intro,intro
5,3.2043537414965986,intro,intro,intro
6,3.7151927437641725,intro,intro,intro
7,4.2260317460317465,intro,intro,intro
8,4.783310657596372,intro,intro,intro
9,5.294149659863946,intro,intro,intro
10,5.804988662131519,intro,intro,intro
11,6.315827664399093,intro,intro,intro
12,6.826666666666667,intro,intro,intro
13,7.337505668934241,intro,intro,intro
14,7.848344671201814,intro,intro,intro
15,8.359183673469389,intro,intro,intro
16,8.870022675736962,intro,intro,intro
17,9.380861678004536,intro,intro,intro
18,9.891700680272109,intro,intro,intro
19,10.402539682539683,intro,intro,intro
20,10.95981859410431,intro,intro,intro
21,11.470657596371883,intro,intro,intro
22,11.981496598639456,intro,intro,intro
23,12.49233560090703,intro,intro,intro
24,13.003174603174603,intro,chorus,intro
25,13.514013605442177,intro,intro,intro
26,14.02485260770975,intro,intro,intro
27,14.535691609977324,intro,intro,intro
28,15.046530612244897,intro,intro,intro
29,15.557369614512472,intro,intro,intro
30,16.068208616780044,intro,chorus,intro
31,16.579047619047618,intro,intro,intro
32,17.08988662131519,intro,intro,intro
33,17.600725623582765,intro,intro,intro
34,18.11156462585034,intro,verse,intro
35,18.622403628117915,intro,intro,intro
36,19.13324263038549,intro,intro,intro
37,19.644081632653062,intro,intro,intro
38,20.201360544217685,intro,intro,intro
39,20.758639455782312,intro,intro,intro
40,21.31591836734694,intro,intro,intro
41,21.873197278911565,intro,intro,intro
42,22.337596371882086,intro,intro,intro
43,22.84843537414966,intro,intro,intro
44,23.359274376417233,intro,intro,intro
45,23.870113378684806,intro,intro,intro
46,24.38095238095238,intro,intro,intro
47,24.891791383219953,intro,chorus,chorus
48,25.402630385487527,verse,verse,verse
49,25.913469387755104,verse,verse,verse
50,26.424308390022677,verse,verse,verse
51,26.9815873015873,verse,verse,verse
52,27.538866213151927,verse,verse,verse
53,28.096145124716553,verse,verse,verse
54,28.606984126984127,verse,verse,verse
55,29.1178231292517,verse,verse,verse
56,29.675102040816327,verse,verse,verse
57,30.232380952380954,verse,verse,verse
58,30.789659863945577,verse,verse,verse
59,31.30049886621315,verse,verse,verse
60,31.811337868480727,verse,verse,verse
61,32.36861678004535,verse,verse,verse
62,32.92589569160998,verse,verse,verse
63,33.483174603174604,verse,verse,verse
64,33.99401360544218,verse,verse,verse
65,34.50485260770975,verse,verse,verse
66,35.062131519274374,verse,verse,verse
67,35.619410430839004,verse,verse,verse
68,36.17668934240363,verse,verse,verse
69,36.6875283446712,verse,verse,verse
70,37.151927437641724,verse,verse,verse
71,37.6627664399093,verse,verse,verse
72,38.17360544217687,verse,chorus,verse
73,38.684444444444445,verse,verse,verse
74,39.19528344671202,verse,chorus,verse
75,39.70612244897959,verse,chorus,verse
76,40.216961451247165,verse,chorus,verse
77,40.72780045351474,verse,chorus,verse
78,41.23863945578231,verse,verse,verse
79,41.749478458049886,verse,verse,verse
80,42.26031746031746,verse,verse,verse
81,42.77115646258503,verse,verse,verse
82,43.23555555555556,verse,verse,verse
83,43.699954648526074,verse,solo,verse
84,44.210793650793654,verse,chorus,verse
85,44.72163265306123,verse,chorus,verse
86,45.2324716553288,verse,chorus,verse
87,45.743310657596375,verse,verse,verse
88,46.300589569161,verse,chorus,verse
89,46.90430839002268,verse,verse,verse
90,47.368707482993194,verse,verse,verse
91,47.87954648526077,verse,verse,verse
92,48.39038548752834,verse,chorus,verse
93,48.901224489795915,verse,verse,verse
94,49.412063492063496,verse,verse,verse
95,49.92290249433107,verse,verse,verse
96,50.43374149659864,verse,verse,verse
97,50.944580498866216,verse,verse,verse
98,51.45541950113379,verse,verse,verse
99,51.96625850340136,verse,verse,verse
