Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.0,no_function,no_function,no_function
1,0.46439909297052157,no_function,no_function,no_function
2,0.9287981859410431,no_function,no_function,no_function
3,1.3931972789115645,no_function,no_function,no_function
4,1.9040362811791383,no_function,no_function,no_function
5,2.36843537414966,no_function,no_function,no_function
6,2.8328344671201813,no_function,intro,no_function
7,3.3436734693877552,no_function,no_function,no_function
8,3.8545124716553287,no_function,verse,verse
9,4.31891156462585,no_function,verse,verse
10,4.73687074829932,no_function,intro,verse
11,5.154829931972789,no_function,intro,verse
12,5.61922902494331,intro,verse,verse
13,6.130068027210885,intro,intro,verse
14,6.640907029478458,intro,verse,verse
15,7.151746031746032,intro,verse,verse
16,7.662585034013605,intro,intro,intro
17,8.17342403628118,intro,intro,intro
18,8.6378231292517,intro,intro,intro
19,9.148662131519274,intro,intro,intro
20,9.659501133786849,intro,solo,intro
21,10.12390022675737,intro,solo,intro
22,10.634739229024943,intro,solo,intro
23,11.145578231292516,intro,intro,intro
24,11.609977324263038,intro,intro,intro
25,12.120816326530612,intro,intro,intro
26,12.585215419501134,intro,intro,intro
27,13.096054421768708,intro,intro,intro
28,13.606893424036281,intro,intro,intro
29,14.071292517006803,intro,intro,intro
30,14.582131519274377,intro,intro,intro
31,15.09297052154195,intro,verse,intro
32,15.603809523809524,intro,verse,intro
33,16.068208616780044,intro,intro,intro
34,16.579047619047618,intro,verse,intro
35,17.08988662131519,intro,verse,intro
36,17.600725623582765,intro,intro,intro
37,18.06512471655329,intro,intro,intro
38,18.575963718820862,intro,intro,intro
39,19.040362811791383,intro,verse,intro
40,19.504761904761907,intro,intro,intro
41,20.01560090702948,intro,intro,intro
42,20.48,intro,verse,verse
43,20.94439909297052,intro,verse,verse
44,21.455238095238094,intro,verse,verse
45,21.91963718820862,intro,verse,verse
46,22.38403628117914,intro,chorus,verse
47,22.84843537414966,intro,verse,verse
48,23.359274376417233,intro,verse,verse
49,23.870113378684806,solo,solo,verse
50,24.38095238095238,solo,solo,verse
51,24.891791383219953,solo,solo,verse
52,25.402630385487527,solo,solo,verse
53,25.913469387755104,solo,verse,verse
54,26.377868480725624,solo,solo,verse
55,26.842267573696144,solo,verse,verse
56,27.353106575963718,solo,solo,verse
57,27.86394557823129,solo,verse,verse
58,28.328344671201815,solo,verse,verse
59,28.83918367346939,solo,solo,solo
60,29.350022675736962,solo,solo,solo
61,29.860861678004536,solo,solo,solo
62,30.325260770975056,solo,solo,solo
63,30.789659863945577,solo,solo,solo
64,31.30049886621315,solo,solo,solo
65,31.811337868480727,solo,solo,solo
66,32.3221768707483,solo,verse,solo
67,32.78657596371882,solo,solo,solo
68,33.25097505668934,solo,verse,solo
69,33.715374149659866,solo,solo,solo
70,34.22621315192744,solo,solo,solo
71,34.73705215419501,solo,solo,solo
72,35.20145124716553,solo,solo,solo
73,35.66585034013605,solo,solo,solo
74,36.17668934240363,solo,solo,solo
75,36.64108843537415,solo,solo,solo
76,37.10548752834467,solo,solo,solo
77,37.61632653061225,solo,solo,solo
78,38.080725623582765,solo,solo,solo
79,38.59156462585034,solo,solo,solo
80,39.10240362811791,solo,solo,solo
81,39.613242630385486,solo,solo,solo
82,40.07764172335601,solo,solo,solo
83,40.58848072562358,solo,solo,solo
84,41.05287981859411,solo,solo,solo
85,41.56371882086168,solo,solo,solo
86,42.0281179138322,solo,solo,solo
87,42.53895691609977,solo,solo,solo
88,43.049795918367344,solo,solo,solo
89,43.56063492063492,solo,solo,solo
90,44.02503401360544,solo,solo,solo
91,44.489433106575966,solo,solo,solo
92,45.00027210884354,solo,solo,solo
93,45.464671201814056,solo,solo,solo
94,45.97551020408163,solo,solo,solo
95,46.4863492063492,solo,solo,solo
96,46.95074829931973,solo,solo,solo
97,47.41514739229025,solo,solo,solo
98,47.925986394557825,solo,solo,solo
99,48.39038548752834,solo,verse,solo
100,48.901224489795915,solo,solo,solo
101,49.36562358276644,solo,solo,solo
102,49.87646258503401,solo,solo,solo
103,50.387301587301586,solo,solo,solo
104,50.85170068027211,solo,solo,solo
105,51.36253968253968,solo,solo,solo
106,51.82693877551021,solo,verse,solo
107,52.291337868480724,solo,solo,solo
108,52.8021768707483,solo,solo,solo
109,53.26657596371882,solo,solo,solo
110,53.777414965986395,solo,solo,solo
111,54.28825396825397,solo,solo,solo
112,54.79909297052154,solo,solo,solo
113,55.263492063492066,solo,solo,solo
114,55.77433106575964,solo,solo,solo
115,56.23873015873016,solo,solo,solo
116,56.70312925170068,solo,solo,solo
117,57.213968253968254,solo,solo,solo
118,57.72480725623583,solo,solo,solo
119,58.18920634920635,solo,solo,solo
120,58.65360544217687,solo,solo,solo
121,59.11800453514739,solo,solo,solo
122,59.628843537414966,solo,solo,solo
123,60.09324263038549,solo,solo,solo
124,60.60408163265306,solo,solo,solo
125,61.06848072562358,solo,solo,solo
126,61.57931972789115,solo,solo,solo
127,62.09015873015873,solo,solo,solo
128,62.55455782312925,solo,solo,solo
129,63.065396825396824,solo,solo,solo
130,63.52979591836735,solo,solo,solo
131,64.04063492063491,solo,solo,solo
132,64.50503401360544,solo,solo,solo
133,64.96943310657596,solo,solo,solo
134,65.48027210884354,solo,verse,solo
135,65.94467120181406,solo,solo,solo
136,66.45551020408163,solo,solo,solo
137,66.96634920634921,solo,solo,solo
138,67.43074829931973,solo,solo,solo
139,67.89514739229026,solo,solo,solo
140,68.40598639455783,solo,solo,solo
141,68.9168253968254,solo,solo,solo
142,69.38122448979591,solo,solo,solo
143,69.89206349206349,solo,solo,solo
144,70.40290249433106,solo,solo,solo
145,70.86730158730158,verse,solo,solo
146,71.37814058956916,verse,solo,solo
147,71.84253968253968,verse,verse,solo
148,72.35337868480725,verse,solo,solo
149,72.81777777777778,verse,solo,solo
150,73.32861678004535,verse,solo,solo
151,73.83945578231292,verse,verse,solo
152,74.3502947845805,verse,verse,solo
153,74.86113378684807,verse,solo,solo
154,75.3255328798186,verse,solo,solo
155,75.83637188208617,verse,solo,solo
156,76.3007709750567,verse,solo,solo
157,76.81160997732427,verse,solo,solo
158,77.27600907029479,verse,solo,solo
159,77.7404081632653,verse,verse,verse
160,78.25124716553287,verse,verse,verse
161,78.7156462585034,verse,verse,verse
162,79.22648526077097,verse,verse,verse
163,79.6908843537415,verse,verse,verse
164,80.15528344671202,verse,solo,verse
165,80.66612244897959,verse,verse,verse
166,81.13052154195012,verse,verse,verse
167,81.59492063492064,verse,solo,verse
168,82.05931972789115,verse,solo,verse
169,82.57015873015872,verse,solo,verse
170,83.03455782312925,verse,verse,verse
171,83.49895691609977,verse,solo,verse
172,83.9633560090703,verse,verse,verse
173,84.47419501133787,verse,verse,verse
174,84.9385941043084,verse,verse,verse
175,85.44943310657597,verse,verse,verse
176,85.91383219954649,verse,verse,verse
177,86.42467120181406,verse,verse,verse
178,86.88907029478457,verse,verse,verse
179,87.39990929705215,verse,verse,verse
180,87.86430839002267,verse,verse,verse
181,88.37514739229024,verse,verse,verse
182,88.83954648526077,verse,verse,verse
183,89.30394557823129,verse,verse,verse
184,89.76834467120182,verse,solo,verse
185,90.23274376417234,verse,solo,verse
186,90.74358276643991,verse,solo,verse
187,91.20798185941042,verse,verse,verse
188,91.71882086167801,verse,verse,verse
189,92.18321995464852,verse,verse,verse
190,92.6940589569161,verse,verse,verse
191,93.20489795918367,verse,verse,verse
192,93.71573696145124,verse,verse,verse
193,94.18013605442177,verse,solo,verse
194,94.69097505668934,verse,verse,verse
195,95.15537414965986,verse,verse,verse
196,95.66621315192744,verse,solo,verse
197,96.13061224489796,verse,solo,verse
198,96.64145124716553,verse,solo,verse
199,97.10585034013606,verse,solo,verse
200,97.57024943310658,verse,verse,verse
201,98.08108843537416,verse,solo,verse
202,98.54548752834467,verse,verse,verse
203,99.05632653061224,verse,solo,verse
204,99.52072562358276,verse,solo,verse
205,100.03156462585034,verse,solo,verse
206,100.54240362811791,verse,solo,verse
207,101.00680272108843,verse,verse,verse
208,101.51764172335601,verse,verse,verse
209,101.98204081632653,verse,verse,verse
210,102.44643990929706,verse,verse,verse
211,102.95727891156463,verse,verse,verse
212,103.42167800453515,verse,verse,verse
213,103.88607709750566,verse,verse,verse
214,104.39691609977324,verse,verse,verse
215,104.86131519274376,verse,verse,verse
216,105.32571428571428,verse,verse,verse
217,105.79011337868481,verse,verse,verse
218,106.30095238095238,verse,verse,verse
219,106.7653514739229,verse,verse,verse
220,107.22975056689343,verse,verse,verse
221,107.69414965986394,verse,verse,verse
222,108.20498866213151,verse,verse,verse
223,108.66938775510204,verse,verse,verse
224,109.18022675736961,verse,verse,verse
225,109.64462585034013,verse,verse,verse
226,110.15546485260771,verse,verse,verse
227,110.61986394557823,verse,verse,verse
228,111.1307029478458,verse,verse,verse
229,111.59510204081633,verse,verse,verse
230,112.1059410430839,verse,verse,verse
231,112.57034013605443,verse,verse,verse
232,113.081179138322,verse,verse,verse
233,113.54557823129252,verse,verse,verse
234,114.0564172335601,verse,solo,verse
235,114.5208163265306,verse,solo,verse
236,115.03165532879818,verse,verse,verse
237,115.4960544217687,verse,verse,verse
238,116.00689342403628,verse,verse,verse
239,116.4712925170068,verse,verse,verse
240,116.98213151927438,verse,verse,verse
241,117.4465306122449,verse,verse,verse
242,117.95736961451247,verse,verse,verse
243,118.421768707483,verse,verse,verse
244,118.93260770975057,verse,verse,verse
245,119.44344671201814,verse,verse,verse
246,119.95428571428572,verse,verse,verse
247,120.41868480725624,verse,verse,verse
248,120.88308390022675,verse,verse,verse
249,121.34748299319727,verse,verse,verse
250,121.8118820861678,verse,chorus,verse
251,122.27628117913832,verse,verse,verse
252,122.7871201814059,verse,verse,verse
253,123.29795918367347,verse,verse,verse
254,123.762358276644,verse,verse,verse
255,124.22675736961452,verse,verse,verse
256,124.69115646258503,verse,verse,verse
257,125.2019954648526,verse,verse,verse
258,125.66639455782312,verse,verse,verse
259,126.13079365079365,verse,verse,verse
260,126.59519274376417,verse,verse,verse
261,127.0595918367347,verse,verse,verse
262,127.52399092970522,verse,verse,verse
263,127.98839002267573,verse,verse,verse
264,128.45278911564625,verse,verse,verse
265,128.96362811791383,verse,verse,verse
266,129.42802721088435,verse,verse,verse
267,129.89242630385488,verse,verse,verse
268,130.40326530612245,verse,verse,verse
269,130.91410430839002,verse,verse,verse
270,131.37850340136055,verse,verse,verse
271,131.84290249433107,verse,verse,verse
272,132.35374149659864,verse,verse,verse
273,132.81814058956917,verse,verse,verse
274,133.32897959183674,verse,verse,verse
275,133.79337868480727,verse,verse,verse
276,134.2577777777778,verse,verse,verse
277,134.72217687074829,verse,verse,verse
278,135.2330158730159,verse,verse,verse
279,135.69741496598638,verse,verse,verse
280,136.1618140589569,verse,verse,verse
281,136.67265306122448,verse,verse,verse
282,137.137052154195,verse,verse,verse
283,137.60145124716553,verse,solo,verse
284,138.1122902494331,verse,verse,verse
285,138.62312925170068,verse,verse,verse
286,139.0875283446712,verse,verse,verse
287,139.59836734693877,verse,verse,verse
288,140.10920634920635,verse,verse,verse
289,140.57360544217687,verse,verse,verse
290,141.08444444444444,verse,verse,verse
291,141.54884353741497,verse,verse,verse
292,142.05968253968254,verse,verse,verse
293,142.57052154195011,verse,solo,verse
294,143.0813605442177,verse,verse,verse
295,143.5457596371882,verse,verse,verse
296,144.01015873015874,verse,verse,verse
297,144.47455782312926,verse,verse,verse
298,144.98539682539683,verse,verse,verse
299,145.4962358276644,verse,verse,verse
300,145.96063492063493,verse,verse,verse
301,146.4714739229025,verse,verse,verse
302,146.98231292517008,verse,verse,verse
303,147.4467120181406,verse,verse,verse
304,147.9111111111111,verse,verse,verse
305,148.42195011337867,verse,verse,verse
306,148.8863492063492,verse,verse,verse
307,149.35074829931972,verse,verse,verse
308,149.81514739229024,verse,verse,verse
309,150.27954648526077,verse,verse,verse
310,150.7439455782313,verse,verse,verse
311,151.20834467120181,verse,verse,verse
312,151.7191836734694,verse,verse,verse
313,152.1835827664399,verse,verse,verse
314,152.69442176870749,verse,verse,verse
315,153.20526077097506,verse,verse,verse
316,153.66965986394558,verse,verse,verse
317,154.18049886621316,verse,verse,verse
318,154.64489795918368,verse,verse,verse
319,155.15573696145125,verse,verse,verse
