Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.3250793650793651,intro,intro,intro
1,0.9287981859410431,intro,intro,intro
2,1.5325170068027212,intro,intro,intro
3,2.136235827664399,intro,intro,intro
4,2.7399546485260773,intro,intro,intro
5,3.3436734693877552,intro,intro,intro
6,3.947392290249433,intro,intro,intro
7,4.551111111111111,intro,intro,intro
8,5.154829931972789,intro,intro,intro
9,5.758548752834467,intro,intro,intro
10,6.362267573696145,intro,intro,intro
11,7.012426303854875,intro,intro,intro
12,7.616145124716553,intro,intro,intro
13,8.219863945578231,intro,intro,intro
14,8.823582766439909,intro,intro,intro
15,9.427301587301587,intro,intro,intro
16,10.031020408163265,intro,intro,intro
17,10.634739229024943,intro,intro,intro
18,11.23845804988662,intro,intro,intro
19,11.842176870748299,intro,intro,intro
20,12.445895691609977,intro,intro,intro
21,13.049614512471654,intro,intro,intro
22,13.653333333333334,intro,intro,intro
23,14.257052154195012,intro,intro,intro
24,14.86077097505669,intro,intro,intro
25,15.464489795918368,intro,intro,intro
26,16.068208616780044,intro,intro,intro
27,16.671927437641724,intro,intro,intro
28,17.2756462585034,intro,intro,intro
29,17.87936507936508,intro,intro,intro
30,18.483083900226756,intro,intro,intro
31,19.086802721088436,intro,intro,intro
32,19.690521541950112,intro,intro,intro
33,20.29424036281179,intro,intro,intro
34,20.897959183673468,intro,intro,intro
35,21.501678004535147,intro,intro,intro
36,22.105396825396827,intro,intro,intro
37,22.709115646258503,intro,intro,intro
38,23.312834467120183,intro,intro,intro
39,23.91655328798186,intro,intro,intro
40,24.52027210884354,intro,intro,intro
41,25.170430839002268,intro,intro,intro
42,25.774149659863944,intro,intro,intro
43,26.377868480725624,intro,intro,intro
44,26.9815873015873,intro,intro,intro
45,27.58530612244898,intro,intro,intro
46,28.189024943310656,intro,intro,intro
47,28.792743764172336,intro,intro,intro
48,29.396462585034012,intro,intro,intro
49,30.00018140589569,intro,intro,intro
50,30.603900226757368,intro,intro,intro
51,31.207619047619048,intro,intro,intro
52,31.857777777777777,intro,intro,intro
53,32.507936507936506,intro,intro,intro
54,33.111655328798186,intro,intro,intro
55,33.715374149659866,intro,intro,intro
56,34.319092970521545,intro,intro,intro
57,34.92281179138322,intro,intro,intro
58,35.5265306122449,intro,intro,intro
59,36.13024943310658,intro,intro,intro
60,36.73396825396826,intro,intro,intro
61,37.33768707482993,intro,intro,intro
