Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.09287981859410431,intro,intro,intro
1,0.5572789115646258,intro,intro,intro
2,1.0216780045351475,intro,intro,intro
3,1.486077097505669,intro,intro,intro
4,1.9504761904761905,intro,intro,intro
5,2.36843537414966,intro,intro,intro
6,2.8328344671201813,intro,intro,intro
7,3.297233560090703,intro,intro,intro
8,3.7616326530612243,intro,intro,intro
9,4.2260317460317465,intro,intro,intro
10,4.690430839002268,intro,intro,intro
11,5.154829931972789,intro,intro,intro
12,5.61922902494331,intro,intro,intro
13,6.0836281179138325,intro,intro,intro
14,6.548027210884354,intro,intro,intro
15,7.012426303854875,intro,solo,intro
16,7.430385487528345,intro,chorus,intro
17,7.848344671201814,intro,chorus,intro
18,8.312743764172335,intro,intro,intro
19,8.777142857142858,intro,intro,intro
20,9.241541950113378,intro,intro,intro
21,9.7059410430839,intro,intro,intro
22,10.170340136054422,intro,intro,intro
23,10.588299319727891,intro,intro,intro
24,11.052698412698414,intro,intro,intro
25,11.517097505668934,intro,intro,intro
26,11.981496598639456,intro,intro,intro
27,12.445895691609977,intro,intro,intro
28,12.910294784580499,intro,intro,intro
29,13.374693877551021,intro,intro,intro
30,13.79265306122449,intro,intro,intro
31,14.257052154195012,intro,intro,intro
32,14.721451247165533,intro,intro,intro
33,15.185850340136055,intro,intro,intro
34,15.650249433106575,intro,intro,intro
35,16.114648526077097,intro,intro,intro
36,16.579047619047618,intro,intro,intro
37,17.04344671201814,intro,intro,intro
38,17.507845804988662,intro,intro,intro
39,17.972244897959182,intro,intro,intro
40,18.436643990929706,intro,intro,intro
41,18.854603174603174,intro,intro,intro
42,19.319002267573698,intro,intro,intro
43,19.783401360544218,intro,intro,intro
44,20.29424036281179,intro,intro,intro
45,20.758639455782312,intro,intro,intro
46,21.269478458049885,intro,chorus,intro
47,21.73387755102041,intro,intro,intro
48,22.19827664399093,intro,intro,intro
49,22.66267573696145,intro,intro,intro
50,23.173514739229024,intro,intro,intro
51,23.637913832199548,intro,intro,intro
52,24.102312925170068,intro,intro,intro
53,24.56671201814059,intro,intro,intro
54,25.077551020408162,intro,verse,intro
55,25.541950113378686,intro,intro,intro
56,26.05278911564626,intro,intro,intro
57,26.51718820861678,intro,intro,intro
58,26.9815873015873,intro,intro,intro
59,27.445986394557824,intro,intro,intro
60,27.956825396825398,intro,intro,intro
61,28.421224489795918,intro,intro,intro
62,28.88562358276644,intro,intro,intro
63,29.396462585034012,intro,intro,intro
64,29.860861678004536,intro,intro,intro
65,30.325260770975056,intro,intro,intro
66,30.83609977324263,intro,intro,intro
67,31.30049886621315,intro,chorus,intro
68,31.811337868480727,intro,intro,intro
69,32.275736961451244,intro,intro,intro
70,32.74013605442177,intro,intro,intro
71,33.20453514739229,intro,intro,intro
72,33.66893424036281,intro,intro,intro
73,34.13333333333333,intro,intro,intro
74,34.644172335600906,intro,verse,intro
75,35.10857142857143,intro,intro,intro
76,35.619410430839004,intro,intro,intro
77,36.08380952380952,intro,intro,intro
78,36.594648526077094,intro,verse,verse
79,37.05904761904762,solo,verse,verse
80,37.52344671201814,solo,verse,verse
81,37.98784580498866,solo,verse,verse
82,38.49868480725623,solo,solo,solo
83,38.963083900226756,solo,solo,solo
84,39.47392290249433,solo,solo,solo
85,39.938321995464854,solo,solo,solo
86,40.44916099773243,solo,solo,solo
87,40.91356009070295,solo,solo,solo
88,41.424399092970525,solo,solo,solo
89,41.88879818594104,solo,solo,solo
90,42.353197278911566,solo,solo,solo
91,42.81759637188209,solo,solo,solo
92,43.32843537414966,solo,solo,solo
93,43.79283446712018,solo,solo,solo
94,44.30367346938775,solo,solo,solo
95,44.76807256235828,solo,solo,solo
96,45.27891156462585,solo,solo,solo
97,45.743310657596375,solo,solo,solo
98,46.25414965986395,solo,solo,solo
99,46.718548752834465,solo,solo,solo
100,47.22938775510204,solo,solo,solo
101,47.69378684807256,solo,solo,solo
102,48.15818594104309,solo,solo,solo
103,48.6225850340136,solo,solo,solo
104,49.13342403628118,solo,solo,solo
105,49.64426303854875,solo,solo,solo
106,50.155102040816324,solo,solo,solo
107,50.61950113378685,solo,verse,solo
108,51.08390022675737,solo,verse,solo
109,51.54829931972789,solo,solo,solo
110,52.01269841269841,solo,solo,solo
111,52.523537414965986,solo,solo,solo
112,53.03437641723356,solo,solo,solo
113,53.498775510204084,solo,solo,solo
114,53.9631746031746,solo,solo,solo
115,54.474013605442174,solo,solo,solo
116,54.9384126984127,solo,solo,solo
117,55.44925170068027,solo,solo,solo
118,55.913650793650795,solo,solo,solo
119,56.42448979591837,solo,solo,solo
120,56.888888888888886,solo,solo,solo
121,57.35328798185941,solo,solo,solo
122,57.86412698412698,solo,solo,solo
123,58.32852607709751,solo,solo,solo
124,58.83936507936508,solo,solo,solo
125,59.3037641723356,solo,solo,solo
126,59.81460317460318,solo,solo,solo
127,60.32544217687075,solo,solo,solo
128,60.836281179138325,solo,solo,solo
129,61.30068027210884,solo,solo,solo
130,61.811519274376415,solo,verse,solo
131,62.27591836734694,solo,solo,solo
132,62.78675736961451,solo,verse,solo
133,63.25115646258504,solo,solo,solo
134,63.76199546485261,solo,solo,solo
135,64.27283446712018,solo,solo,solo
136,64.7372335600907,solo,solo,solo
137,65.20163265306122,solo,solo,solo
138,65.66603174603175,solo,solo,solo
139,66.17687074829932,solo,solo,solo
140,66.6877097505669,solo,solo,solo
141,67.15210884353742,solo,solo,solo
142,67.61650793650794,verse,verse,verse
143,68.08090702947845,verse,verse,verse
144,68.54530612244898,verse,verse,verse
145,69.05614512471655,verse,verse,verse
146,69.52054421768707,verse,verse,verse
147,69.9849433106576,verse,verse,verse
148,70.49578231292517,verse,verse,verse
149,71.00662131519275,verse,verse,verse
150,71.47102040816327,verse,verse,verse
151,71.9354195011338,verse,verse,verse
152,72.3998185941043,verse,verse,verse
153,72.86421768707483,verse,verse,verse
154,73.3750566893424,verse,verse,verse
155,73.83945578231292,verse,verse,verse
156,74.30385487528345,verse,verse,verse
157,74.76825396825397,verse,verse,verse
158,75.2326530612245,verse,verse,verse
