Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.13931972789115646,intro,silence,silence
1,0.7430385487528345,intro,no_function,no_function
2,1.3931972789115645,solo,solo,solo
3,1.9969160997732427,solo,solo,solo
4,2.6006349206349206,solo,solo,solo
5,3.2043537414965986,solo,solo,solo
6,3.8545124716553287,solo,solo,solo
7,4.458231292517007,solo,solo,solo
8,5.061950113378685,solo,solo,solo
9,5.6656689342403626,solo,solo,solo
10,6.315827664399093,solo,solo,solo
11,6.919546485260771,solo,solo,solo
12,7.569705215419501,solo,solo,solo
13,8.17342403628118,solo,solo,solo
14,8.823582766439909,solo,solo,solo
15,9.427301587301587,solo,solo,solo
16,10.031020408163265,solo,solo,solo
17,10.681179138321996,solo,solo,solo
18,11.331337868480725,solo,solo,solo
19,11.935056689342403,solo,solo,solo
20,12.585215419501134,solo,solo,solo
21,13.235374149659863,solo,solo,solo
22,13.839092970521541,solo,solo,solo
23,14.489251700680272,solo,solo,solo
24,15.09297052154195,solo,solo,solo
25,15.696689342403628,solo,solo,solo
26,16.34684807256236,solo,solo,solo
27,16.950566893424035,solo,solo,solo
28,17.600725623582765,solo,solo,solo
29,18.250884353741498,solo,solo,solo
30,18.901043083900227,solo,solo,solo
31,19.551201814058956,solo,solo,solo
32,20.201360544217685,solo,solo,solo
33,20.851519274376418,solo,solo,solo
34,21.455238095238094,solo,solo,solo
35,22.105396825396827,solo,solo,solo
36,22.755555555555556,solo,solo,solo
37,23.405714285714286,solo,solo,solo
38,24.055873015873015,solo,solo,solo
39,24.706031746031748,solo,solo,solo
40,25.356190476190477,solo,solo,solo
41,26.006349206349206,solo,solo,solo
42,26.656507936507936,solo,solo,solo
43,27.30666666666667,solo,solo,solo
44,27.956825396825398,solo,solo,solo
45,28.606984126984127,solo,solo,solo
46,29.257142857142856,solo,solo,solo
47,29.90730158730159,solo,solo,solo
48,30.511020408163265,solo,solo,solo
49,31.161179138321994,solo,solo,solo
50,31.811337868480727,solo,solo,solo
51,32.46149659863946,solo,solo,solo
52,33.158095238095235,solo,solo,solo
53,33.80825396825397,solo,solo,solo
54,34.4584126984127,solo,solo,solo
55,35.10857142857143,solo,solo,solo
56,35.71229024943311,solo,solo,solo
57,36.36244897959184,solo,solo,solo
58,37.01260770975057,solo,solo,solo
59,37.6627664399093,solo,solo,solo
60,38.31292517006803,solo,solo,solo
61,38.963083900226756,solo,solo,solo
62,39.613242630385486,solo,solo,solo
63,40.263401360544215,solo,solo,solo
64,40.91356009070295,solo,solo,solo
65,41.56371882086168,solo,solo,solo
66,42.21387755102041,solo,solo,solo
67,42.86403628117914,solo,solo,solo
68,43.51419501133787,solo,solo,solo
69,44.1643537414966,solo,solo,solo
70,44.81451247165533,solo,solo,solo
71,45.464671201814056,solo,solo,solo
72,46.068390022675736,solo,solo,solo
73,46.76498866213152,solo,solo,solo
74,47.41514739229025,solo,solo,solo
75,48.06530612244898,solo,solo,solo
76,48.71546485260771,solo,solo,solo
77,49.31918367346939,solo,solo,solo
78,50.01578231292517,solo,solo,solo
79,50.6659410430839,solo,solo,solo
80,51.316099773242634,solo,solo,solo
81,51.96625850340136,solo,solo,solo
82,52.61641723356009,solo,solo,solo
83,53.31301587301587,solo,solo,solo
84,53.91673469387755,solo,solo,solo
85,54.56689342403628,solo,solo,solo
86,55.21705215419501,solo,solo,solo
87,55.86721088435374,solo,solo,solo
88,56.517369614512475,solo,solo,solo
89,57.213968253968254,solo,solo,solo
90,57.86412698412698,solo,solo,solo
91,58.51428571428571,solo,solo,solo
92,59.16444444444444,solo,solo,solo
