Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.3250793650793651,no_function,no_function,no_function
1,0.8823582766439909,no_function,no_function,no_function
2,1.486077097505669,no_function,no_function,no_function
3,2.089795918367347,no_function,no_function,no_function
4,2.647074829931973,no_function,no_function,no_function
5,3.1579138321995464,no_function,solo,no_function
6,3.7151927437641725,no_function,no_function,no_function
7,4.272471655328798,no_function,no_function,no_function
8,4.876190476190477,no_function,no_function,no_function
9,5.433469387755102,intro,chorus,chorus
10,5.990748299319728,intro,solo,solo
11,6.548027210884354,intro,intro,intro
12,7.151746031746032,intro,intro,intro
13,7.7090249433106575,intro,intro,intro
14,8.312743764172335,intro,intro,intro
15,8.916462585034013,intro,intro,intro
16,9.520181405895691,intro,chorus,chorus
17,10.077460317460318,chorus,solo,chorus
18,10.681179138321996,chorus,chorus,chorus
19,11.23845804988662,chorus,chorus,chorus
20,11.795736961451247,chorus,chorus,chorus
21,12.353015873015874,chorus,chorus,chorus
22,12.956734693877552,chorus,chorus,chorus
23,13.514013605442177,chorus,chorus,chorus
24,14.071292517006803,chorus,chorus,chorus
25,14.628571428571428,chorus,chorus,chorus
26,15.185850340136055,chorus,chorus,chorus
27,15.74312925170068,chorus,chorus,chorus
28,16.300408163265306,chorus,chorus,chorus
29,16.857687074829933,chorus,chorus,chorus
30,17.41496598639456,chorus,chorus,chorus
31,18.018684807256236,chorus,chorus,chorus
32,18.575963718820862,chorus,chorus,chorus
33,19.13324263038549,chorus,solo,chorus
34,19.690521541950112,chorus,chorus,chorus
35,20.24780045351474,chorus,chorus,chorus
36,20.851519274376418,chorus,chorus,chorus
37,21.408798185941045,chorus,chorus,chorus
38,21.966077097505668,chorus,chorus,chorus
39,22.523356009070294,chorus,chorus,chorus
40,23.08063492063492,chorus,chorus,chorus
41,23.637913832199548,chorus,chorus,chorus
42,24.241632653061224,chorus,chorus,chorus
43,24.79891156462585,chorus,chorus,chorus
44,25.402630385487527,chorus,chorus,chorus
45,26.006349206349206,chorus,chorus,chorus
46,26.563628117913833,chorus,chorus,chorus
47,27.12090702947846,chorus,solo,chorus
48,27.678185941043083,chorus,chorus,chorus
49,28.23546485260771,chorus,chorus,chorus
50,28.792743764172336,chorus,chorus,chorus
51,29.350022675736962,chorus,chorus,chorus
52,29.90730158730159,chorus,chorus,chorus
53,30.511020408163265,chorus,chorus,chorus
54,31.114739229024945,chorus,chorus,chorus
55,31.672018140589568,chorus,chorus,chorus
56,32.275736961451244,chorus,chorus,chorus
57,32.833015873015874,chorus,chorus,chorus
58,33.3902947845805,chorus,chorus,chorus
59,33.94757369614513,chorus,chorus,chorus
60,34.50485260770975,chorus,chorus,chorus
61,35.062131519274374,chorus,chorus,chorus
62,35.66585034013605,chorus,chorus,chorus
63,36.26956916099773,chorus,verse,chorus
64,36.87328798185941,chorus,chorus,chorus
65,37.477006802721085,chorus,chorus,chorus
66,37.98784580498866,chorus,chorus,chorus
67,38.59156462585034,chorus,chorus,chorus
68,39.19528344671202,chorus,chorus,chorus
69,39.84544217687075,chorus,chorus,chorus
70,40.40272108843537,chorus,chorus,chorus
71,41.00643990929705,chorus,chorus,chorus
72,41.56371882086168,chorus,chorus,chorus
73,42.120997732426304,chorus,chorus,chorus
74,42.67827664399093,chorus,chorus,chorus
75,43.281995464852606,chorus,chorus,chorus
76,43.83927437641724,chorus,chorus,chorus
77,44.39655328798186,chorus,chorus,chorus
78,44.95383219954648,chorus,chorus,chorus
79,45.51111111111111,chorus,chorus,chorus
80,46.11482993197279,chorus,chorus,chorus
81,46.672108843537416,chorus,chorus,chorus
82,47.22938775510204,chorus,chorus,chorus
83,47.78666666666667,chorus,chorus,chorus
84,48.39038548752834,chorus,chorus,chorus
85,48.94766439909297,chorus,chorus,chorus
86,49.504943310657595,chorus,chorus,chorus
87,50.01578231292517,chorus,chorus,chorus
88,50.5730612244898,chorus,chorus,chorus
89,51.22321995464853,chorus,chorus,chorus
90,51.78049886621315,chorus,solo,chorus
91,52.33777777777778,chorus,chorus,chorus
92,52.94149659863945,chorus,chorus,chorus
93,53.498775510204084,chorus,chorus,chorus
94,54.05605442176871,chorus,chorus,chorus
95,54.56689342403628,chorus,chorus,chorus
96,55.12417233560091,chorus,chorus,chorus
97,55.72789115646258,chorus,chorus,chorus
98,56.28517006802721,chorus,chorus,chorus
99,56.842448979591836,chorus,chorus,chorus
100,57.446167800453516,chorus,chorus,chorus
101,58.00344671201814,chorus,chorus,chorus
102,58.56072562358277,chorus,chorus,chorus
103,59.11800453514739,chorus,chorus,chorus
104,59.675283446712015,chorus,chorus,chorus
105,60.232562358276645,chorus,solo,chorus
106,60.78984126984127,chorus,chorus,chorus
107,61.39356009070295,chorus,chorus,chorus
108,61.95083900226757,chorus,chorus,chorus
109,62.55455782312925,chorus,chorus,chorus
110,63.15827664399093,chorus,chorus,chorus
111,63.715555555555554,chorus,chorus,chorus
112,64.27283446712018,chorus,chorus,chorus
113,64.83011337868481,chorus,chorus,chorus
114,65.43383219954649,chorus,chorus,chorus
115,65.99111111111111,chorus,chorus,chorus
116,66.59482993197278,chorus,verse,chorus
117,67.15210884353742,chorus,chorus,chorus
118,67.75582766439909,chorus,verse,chorus
119,68.31310657596372,chorus,verse,chorus
120,68.87038548752834,chorus,chorus,chorus
121,69.42766439909298,chorus,chorus,chorus
122,69.93850340136055,chorus,chorus,chorus
123,70.58866213151927,chorus,chorus,chorus
124,71.1459410430839,chorus,chorus,chorus
125,71.79609977324263,chorus,chorus,chorus
126,72.3998185941043,chorus,chorus,chorus
127,73.00353741496599,chorus,chorus,chorus
128,73.56081632653061,chorus,chorus,chorus
129,74.16453514739229,chorus,chorus,chorus
130,74.76825396825397,chorus,chorus,chorus
131,75.4184126984127,chorus,chorus,chorus
132,76.02213151927438,chorus,chorus,chorus
133,76.62585034013605,chorus,chorus,chorus
134,77.18312925170068,chorus,chorus,chorus
135,77.78684807256236,chorus,chorus,chorus
136,78.34412698412699,chorus,chorus,chorus
137,78.94784580498866,chorus,chorus,chorus
138,79.50512471655328,chorus,chorus,chorus
139,80.06240362811792,chorus,chorus,chorus
140,80.61968253968254,chorus,chorus,chorus
141,81.22340136054422,chorus,chorus,chorus
142,81.78068027210884,chorus,chorus,chorus
143,82.38439909297053,chorus,chorus,chorus
144,82.9881179138322,chorus,chorus,chorus
145,83.54539682539682,chorus,chorus,chorus
146,84.10267573696144,chorus,chorus,chorus
147,84.65995464852608,chorus,chorus,chorus
148,85.2172335600907,chorus,chorus,chorus
149,85.82095238095238,chorus,chorus,chorus
150,86.378231292517,chorus,chorus,chorus
151,86.98195011337869,chorus,chorus,chorus
152,87.53922902494331,chorus,chorus,chorus
153,88.14294784580498,chorus,chorus,chorus
154,88.70022675736962,chorus,chorus,chorus
155,89.25750566893424,chorus,chorus,chorus
156,89.81478458049887,chorus,chorus,chorus
157,90.41850340136054,chorus,chorus,chorus
158,90.97578231292518,chorus,chorus,chorus
159,91.5330612244898,chorus,chorus,chorus
160,92.09034013605442,chorus,chorus,chorus
161,92.6940589569161,chorus,chorus,chorus
162,93.25133786848073,chorus,chorus,chorus
163,93.80861678004536,chorus,chorus,chorus
164,94.36589569160998,chorus,chorus,chorus
165,94.9231746031746,chorus,chorus,chorus
166,95.48045351473922,chorus,chorus,chorus
167,96.08417233560091,chorus,chorus,chorus
168,96.64145124716553,chorus,chorus,chorus
169,97.2451700680272,chorus,chorus,chorus
170,97.8488888888889,chorus,chorus,chorus
171,98.40616780045352,chorus,chorus,chorus
172,98.96344671201814,chorus,chorus,chorus
173,99.56716553287981,chorus,chorus,chorus
174,100.12444444444445,chorus,chorus,chorus
175,100.68172335600907,chorus,chorus,chorus
176,101.2390022675737,chorus,chorus,chorus
177,101.84272108843537,chorus,chorus,chorus
178,102.4,chorus,chorus,chorus
179,102.95727891156463,chorus,chorus,chorus
180,103.51455782312925,chorus,chorus,chorus
181,104.11827664399092,chorus,chorus,chorus
182,104.67555555555556,chorus,chorus,chorus
183,105.23283446712018,chorus,chorus,chorus
184,105.79011337868481,chorus,chorus,chorus
185,106.39383219954648,chorus,chorus,chorus
186,106.95111111111112,chorus,chorus,chorus
187,107.50839002267574,chorus,chorus,chorus
188,108.06566893424036,chorus,chorus,chorus
189,108.62294784580499,chorus,chorus,chorus
190,109.18022675736961,chorus,chorus,chorus
191,109.73750566893425,chorus,chorus,chorus
192,110.29478458049887,chorus,chorus,chorus
193,110.8520634920635,chorus,chorus,chorus
194,111.40934240362812,chorus,chorus,chorus
195,111.92018140589569,chorus,chorus,chorus
196,112.47746031746031,chorus,chorus,chorus
197,113.081179138322,chorus,chorus,chorus
198,113.63845804988662,chorus,chorus,chorus
199,114.19573696145125,chorus,chorus,chorus
200,114.75301587301587,chorus,chorus,chorus
201,115.31029478458049,chorus,chorus,chorus
202,115.86757369614513,chorus,chorus,chorus
203,116.42485260770975,chorus,chorus,chorus
204,116.98213151927438,chorus,chorus,chorus
205,117.539410430839,chorus,chorus,chorus
206,118.09668934240362,chorus,chorus,chorus
207,118.65396825396826,chorus,chorus,chorus
208,119.21124716553288,chorus,chorus,chorus
209,119.81496598639455,chorus,chorus,chorus
210,120.37224489795918,chorus,chorus,chorus
211,120.92952380952381,chorus,chorus,chorus
212,121.48680272108844,chorus,chorus,chorus
213,122.04408163265306,chorus,chorus,chorus
214,122.60136054421768,chorus,chorus,chorus
215,123.1586394557823,chorus,chorus,chorus
216,123.71591836734694,chorus,chorus,chorus
217,124.31963718820862,chorus,chorus,chorus
218,124.87691609977324,chorus,chorus,chorus
219,125.43419501133786,chorus,chorus,chorus
220,125.9914739229025,chorus,chorus,chorus
221,126.54875283446712,chorus,chorus,chorus
222,127.10603174603175,chorus,chorus,chorus
223,127.66331065759637,chorus,chorus,chorus
224,128.220589569161,chorus,chorus,chorus
225,128.77786848072563,chorus,chorus,chorus
226,129.33514739229025,chorus,chorus,chorus
227,129.89242630385488,chorus,chorus,chorus
228,130.40326530612245,chorus,chorus,chorus
229,131.00698412698412,chorus,chorus,chorus
230,131.56426303854875,chorus,chorus,chorus
231,132.12154195011337,chorus,chorus,chorus
232,132.678820861678,chorus,chorus,chorus
233,133.23609977324264,chorus,chorus,chorus
234,133.79337868480727,chorus,chorus,chorus
235,134.39709750566894,chorus,chorus,chorus
236,134.95437641723356,chorus,chorus,chorus
237,135.51165532879818,chorus,chorus,chorus
238,136.0689342403628,chorus,chorus,chorus
239,136.62621315192743,chorus,chorus,chorus
240,137.18349206349205,chorus,chorus,chorus
241,137.74077097505668,chorus,chorus,chorus
242,138.29804988662133,chorus,chorus,chorus
243,138.85532879818595,chorus,chorus,chorus
244,139.41260770975057,chorus,chorus,chorus
245,140.01632653061225,chorus,chorus,chorus
246,140.57360544217687,chorus,chorus,chorus
247,141.1308843537415,chorus,chorus,chorus
248,141.68816326530612,chorus,chorus,chorus
249,142.24544217687074,chorus,chorus,chorus
250,142.80272108843536,chorus,chorus,chorus
251,143.36,chorus,chorus,chorus
252,143.91727891156464,chorus,chorus,chorus
253,144.5209977324263,chorus,chorus,chorus
254,145.07827664399093,chorus,chorus,chorus
255,145.63555555555556,chorus,chorus,chorus
256,146.19283446712018,chorus,chorus,chorus
257,146.7501133786848,chorus,chorus,chorus
258,147.30739229024942,chorus,chorus,chorus
259,147.86467120181405,chorus,chorus,chorus
260,148.37551020408162,chorus,chorus,chorus
261,148.97922902494332,chorus,chorus,chorus
262,149.53650793650795,chorus,chorus,chorus
263,150.09378684807257,chorus,chorus,chorus
264,150.6510657596372,chorus,chorus,chorus
265,151.20834467120181,chorus,chorus,chorus
266,151.76562358276644,chorus,verse,verse
267,152.32290249433106,solo,solo,solo
268,152.88018140589568,solo,solo,solo
269,153.48390022675736,solo,solo,solo
270,154.041179138322,solo,solo,solo
271,154.59845804988663,solo,solo,solo
272,155.15573696145125,solo,solo,solo
273,155.71301587301588,solo,solo,solo
274,156.2702947845805,solo,solo,solo
275,156.82757369614512,solo,solo,solo
276,157.38485260770975,solo,solo,solo
277,157.94213151927437,solo,solo,solo
278,158.499410430839,solo,solo,solo
279,159.1031292517007,solo,solo,solo
280,159.70684807256237,solo,solo,solo
281,160.264126984127,solo,solo,solo
282,160.8214058956916,solo,solo,solo
283,161.37868480725623,solo,solo,solo
284,161.93596371882086,solo,solo,solo
285,162.49324263038548,solo,solo,solo
286,163.0505215419501,solo,solo,solo
287,163.60780045351473,solo,solo,solo
288,164.16507936507938,solo,chorus,solo
289,164.76879818594105,solo,solo,solo
290,165.41895691609977,solo,solo,solo
291,165.9762358276644,solo,solo,solo
292,166.53351473922902,solo,solo,solo
293,167.1372335600907,solo,verse,solo
294,167.7409523809524,solo,verse,solo
295,168.34467120181407,solo,solo,solo
296,168.94839002267574,solo,solo,solo
297,169.5521088435374,solo,solo,solo
298,170.15582766439908,solo,solo,solo
299,170.7131065759637,solo,solo,solo
300,171.27038548752836,solo,solo,solo
301,171.87410430839003,solo,solo,solo
302,172.4778231292517,solo,solo,solo
303,173.08154195011338,solo,solo,solo
304,173.638820861678,solo,solo,solo
305,174.24253968253967,solo,solo,solo
306,174.7998185941043,solo,solo,solo
307,175.35709750566895,solo,solo,solo
308,175.91437641723357,solo,solo,solo
309,176.4716553287982,solo,solo,solo
310,177.02893424036282,solo,solo,solo
311,177.58621315192744,solo,solo,solo
312,178.14349206349206,solo,solo,solo
313,178.74721088435373,solo,solo,solo
314,179.30448979591836,solo,solo,solo
315,179.90820861678006,solo,solo,solo
316,180.46548752834468,solo,solo,solo
317,181.0227664399093,solo,solo,solo
318,181.58004535147393,solo,solo,solo
319,182.13732426303855,solo,solo,solo
320,182.69460317460317,solo,solo,solo
321,183.2518820861678,solo,solo,solo
322,183.80916099773242,solo,chorus,solo
323,184.36643990929704,solo,solo,solo
324,184.92371882086167,solo,solo,solo
325,185.48099773242632,solo,solo,solo
326,186.03827664399094,solo,solo,solo
327,186.6419954648526,solo,solo,solo
328,187.19927437641724,solo,solo,solo
329,187.75655328798186,solo,solo,solo
330,188.31383219954648,solo,solo,solo
331,188.8711111111111,solo,solo,solo
332,189.42839002267573,solo,solo,solo
333,189.98566893424035,solo,solo,solo
334,190.542947845805,solo,solo,solo
335,191.10022675736963,solo,solo,solo
336,191.65750566893425,solo,solo,solo
337,192.21478458049887,solo,solo,solo
338,192.72562358276645,solo,verse,solo
339,193.28290249433107,solo,solo,solo
340,193.8401814058957,solo,solo,solo
341,194.39746031746031,solo,solo,solo
342,194.95473922902494,solo,solo,solo
343,195.51201814058956,solo,verse,solo
344,196.06929705215418,solo,solo,solo
345,196.6265759637188,solo,solo,solo
346,197.18385487528346,solo,solo,solo
347,197.74113378684808,solo,solo,solo
348,198.2984126984127,solo,solo,solo
349,198.85569160997733,solo,solo,solo
350,199.41297052154195,solo,solo,solo
351,199.97024943310657,solo,solo,solo
352,200.5275283446712,solo,solo,solo
353,201.08480725623582,solo,solo,solo
354,201.64208616780044,solo,solo,solo
355,202.19936507936507,solo,solo,solo
356,202.71020408163264,solo,solo,solo
357,203.2674829931973,solo,solo,solo
358,203.8247619047619,solo,solo,solo
359,204.38204081632654,solo,solo,solo
360,204.93931972789116,solo,solo,solo
361,205.49659863945578,solo,solo,solo
362,206.0538775510204,solo,solo,solo
363,206.61115646258503,solo,solo,solo
364,207.16843537414965,solo,solo,solo
365,207.72571428571428,solo,solo,solo
366,208.2829931972789,solo,solo,solo
367,208.84027210884355,solo,solo,solo
368,209.39755102040817,solo,solo,solo
369,209.9548299319728,solo,solo,solo
370,210.51210884353742,solo,solo,solo
371,211.06938775510204,solo,solo,solo
372,211.62666666666667,solo,solo,solo
373,212.1839455782313,solo,solo,solo
374,212.7412244897959,solo,solo,solo
375,213.29850340136053,solo,solo,solo
376,213.85578231292516,solo,solo,solo
377,214.4130612244898,solo,solo,solo
378,214.97034013605443,solo,solo,solo
379,215.52761904761905,solo,solo,solo
380,216.08489795918368,solo,solo,solo
381,216.6421768707483,solo,solo,solo
382,217.19945578231292,solo,solo,solo
383,217.75673469387755,solo,solo,solo
384,218.26757369614512,solo,solo,solo
385,218.82485260770974,solo,solo,solo
386,219.38213151927437,solo,solo,solo
387,219.89297052154194,solo,solo,solo
388,220.4038095238095,solo,solo,solo
389,220.96108843537414,solo,solo,solo
390,221.5183673469388,solo,solo,solo
391,222.0756462585034,solo,solo,solo
392,222.63292517006803,solo,solo,solo
393,223.1437641723356,solo,solo,solo
394,223.70104308390023,solo,solo,solo
395,224.25832199546485,solo,solo,solo
396,224.81560090702948,solo,solo,solo
397,225.3728798185941,solo,solo,solo
398,225.93015873015872,solo,solo,solo
399,226.48743764172335,solo,solo,solo
400,226.99827664399092,solo,solo,solo
401,227.55555555555554,solo,solo,solo
402,228.15927437641724,solo,solo,solo
403,228.67011337868482,solo,chorus,solo
404,229.22739229024944,solo,solo,solo
405,229.8311111111111,solo,solo,solo
406,230.38839002267574,solo,solo,solo
407,230.94566893424036,solo,solo,solo
408,231.50294784580498,solo,solo,solo
409,232.0602267573696,solo,solo,solo
410,232.61750566893423,solo,solo,solo
411,233.17478458049888,solo,solo,solo
412,233.7320634920635,solo,solo,solo
413,234.28934240362813,solo,solo,solo
414,234.8001814058957,solo,solo,solo
415,235.40390022675737,solo,solo,solo
416,235.961179138322,solo,solo,solo
417,236.47201814058957,solo,solo,solo
418,237.0292970521542,solo,solo,solo
419,237.58657596371881,solo,solo,solo
420,238.0974149659864,solo,solo,solo
421,238.654693877551,solo,solo,solo
422,239.21197278911563,solo,solo,solo
423,239.7692517006803,solo,solo,solo
424,240.3265306122449,solo,solo,solo
425,240.88380952380953,solo,solo,solo
426,241.44108843537416,solo,solo,solo
427,241.99836734693878,solo,solo,solo
428,242.5556462585034,solo,solo,solo
429,243.06648526077097,solo,solo,solo
430,243.6237641723356,solo,solo,solo
431,244.18104308390022,solo,solo,solo
432,244.73832199546484,solo,solo,solo
433,245.29560090702947,solo,solo,solo
434,245.85287981859412,solo,solo,solo
435,246.41015873015874,solo,solo,solo
436,246.96743764172336,solo,solo,solo
437,247.524716553288,solo,solo,solo
438,248.0819954648526,solo,solo,solo
439,248.63927437641723,solo,solo,solo
440,249.19655328798186,solo,solo,solo
441,249.75383219954648,solo,solo,solo
442,250.35755102040815,solo,solo,solo
443,250.91482993197278,solo,solo,solo
444,251.47210884353743,solo,solo,solo
445,252.02938775510205,solo,solo,solo
446,252.54022675736962,solo,solo,solo
447,253.09750566893425,solo,solo,solo
448,253.70122448979592,solo,solo,solo
449,254.25850340136054,solo,solo,solo
450,254.81578231292517,solo,solo,solo
451,255.3730612244898,solo,solo,solo
452,255.9303401360544,solo,solo,solo
453,256.48761904761903,solo,solo,solo
454,257.0913378684807,solo,solo,solo
455,257.64861678004536,solo,solo,solo
456,258.20589569160995,solo,solo,solo
457,258.8096145124717,solo,solo,solo
458,259.3668934240363,solo,solo,solo
459,259.92417233560093,solo,solo,solo
460,260.4814512471655,solo,solo,solo
461,261.0851700680272,solo,solo,solo
462,261.64244897959185,solo,solo,solo
463,262.2461678004535,solo,solo,solo
464,262.8498866213152,solo,solo,solo
465,263.40716553287984,solo,solo,solo
466,263.96444444444444,solo,solo,solo
467,264.5217233560091,solo,solo,solo
468,265.0790022675737,solo,solo,solo
469,265.63628117913834,solo,solo,solo
470,266.24,solo,solo,solo
471,266.7972789115646,solo,solo,solo
472,267.4009977324263,solo,solo,solo
473,268.004716553288,solo,solo,solo
474,268.6084353741497,solo,solo,solo
475,269.21215419501135,solo,solo,solo
476,269.815873015873,solo,solo,solo
477,270.3731519274376,solo,solo,solo
478,270.97687074829935,solo,solo,solo
479,271.580589569161,solo,solo,solo
480,272.1378684807256,solo,solo,solo
481,272.7415873015873,solo,verse,solo
482,273.34530612244896,solo,solo,solo
483,273.94902494331063,solo,solo,solo
484,274.55274376417236,solo,solo,solo
485,275.15646258503403,solo,solo,solo
486,275.7601814058957,solo,solo,solo
487,276.3639002267574,solo,solo,solo
488,276.921179138322,solo,solo,solo
489,277.52489795918365,solo,solo,solo
490,278.1286167800454,solo,solo,solo
491,278.73233560090705,solo,solo,solo
492,279.3360544217687,solo,solo,solo
493,279.9397732426304,solo,solo,solo
494,280.54349206349207,solo,solo,solo
495,281.14721088435374,solo,solo,solo
496,281.7509297052154,solo,solo,solo
497,282.3546485260771,solo,solo,solo
498,282.91192743764174,solo,solo,solo
499,283.5156462585034,solo,solo,solo
500,284.1193650793651,solo,solo,solo
501,284.72308390022675,solo,solo,solo
502,285.3268027210884,solo,solo,solo
503,285.9305215419501,solo,solo,solo
504,286.5342403628118,solo,solo,solo
505,287.13795918367344,solo,solo,solo
506,287.7416780045352,solo,solo,solo
507,288.34539682539685,solo,solo,solo
508,288.9491156462585,solo,solo,solo
509,289.5528344671202,solo,solo,solo
510,290.1101133786848,solo,solo,solo
511,290.71383219954646,solo,solo,solo
512,291.3175510204082,solo,solo,solo
513,291.92126984126986,solo,solo,solo
514,292.52498866213153,solo,solo,solo
515,293.1287074829932,solo,solo,solo
516,293.6859863945578,solo,solo,solo
517,294.2897052154195,solo,solo,solo
518,294.8934240362812,solo,solo,solo
519,295.4971428571429,solo,solo,solo
520,296.05442176870747,solo,solo,solo
521,296.65814058956914,solo,solo,solo
522,297.2618594104308,solo,solo,solo
523,297.86557823129255,solo,solo,solo
524,298.4692970521542,solo,solo,solo
525,299.0730158730159,solo,solo,solo
526,299.67673469387756,solo,solo,solo
527,300.23401360544216,solo,solo,solo
528,300.83773242630383,solo,solo,solo
529,301.44145124716556,solo,solo,solo
530,302.04517006802723,solo,solo,solo
531,302.6488888888889,solo,solo,solo
532,303.2526077097506,solo,solo,solo
533,303.85632653061225,solo,solo,solo
534,304.4600453514739,solo,solo,solo
535,305.0637641723356,solo,solo,solo
536,305.66748299319727,solo,solo,solo
537,306.27120181405894,solo,solo,solo
538,306.8749206349206,solo,solo,solo
539,307.4786394557823,solo,solo,solo
540,308.082358276644,solo,solo,solo
541,308.6860770975057,solo,solo,solo
542,309.28979591836736,solo,solo,solo
