Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.3250793650793651,silence,no_function,no_function
1,0.8359183673469388,silence,no_function,no_function
2,1.3931972789115645,silence,silence,silence
3,1.9504761904761905,silence,silence,silence
4,2.461315192743764,silence,silence,silence
5,3.01859410430839,silence,silence,silence
6,3.575873015873016,silence,silence,silence
7,4.179591836734694,silence,silence,silence
8,4.783310657596372,intro,intro,intro
9,5.433469387755102,intro,intro,intro
10,5.990748299319728,intro,intro,intro
11,6.548027210884354,intro,intro,intro
12,7.1053061224489795,intro,intro,intro
13,7.662585034013605,intro,verse,verse
14,8.17342403628118,intro,verse,verse
15,8.730702947845804,intro,verse,verse
16,9.287981859410431,intro,verse,verse
17,9.845260770975056,intro,verse,verse
18,10.356099773242631,intro,verse,verse
19,10.913378684807256,intro,verse,verse
20,11.470657596371883,intro,solo,verse
21,12.027936507936507,intro,solo,verse
22,12.585215419501134,intro,solo,verse
23,13.142494331065759,intro,verse,verse
24,13.746213151927437,intro,verse,verse
25,14.303492063492063,intro,verse,verse
26,14.86077097505669,intro,verse,verse
27,15.371609977324264,intro,verse,verse
28,15.928888888888888,intro,verse,verse
29,16.486167800453515,intro,verse,verse
30,17.08988662131519,intro,verse,verse
31,17.647165532879818,intro,verse,verse
32,18.204444444444444,intro,verse,verse
33,18.76172335600907,intro,verse,verse
34,19.319002267573698,intro,verse,verse
35,19.87628117913832,intro,verse,verse
36,20.433560090702947,intro,verse,verse
37,20.990839002267574,intro,verse,verse
38,21.5481179138322,intro,verse,verse
39,22.105396825396827,intro,verse,verse
40,22.66267573696145,verse,verse,verse
41,23.219954648526077,verse,verse,verse
42,23.777233560090703,verse,verse,verse
43,24.33451247165533,verse,verse,verse
44,24.891791383219953,verse,verse,verse
45,25.44907029478458,verse,verse,verse
46,26.05278911564626,verse,verse,verse
47,26.610068027210886,verse,verse,verse
48,27.16734693877551,verse,verse,verse
49,27.724625850340136,verse,verse,verse
50,28.281904761904762,verse,verse,verse
51,28.83918367346939,verse,verse,verse
52,29.396462585034012,verse,verse,verse
53,29.95374149659864,verse,verse,verse
54,30.511020408163265,verse,verse,verse
55,31.068299319727892,verse,verse,verse
56,31.62557823129252,verse,verse,verse
57,32.182857142857145,verse,verse,verse
58,32.78657596371882,verse,verse,verse
59,33.34385487528345,verse,verse,verse
60,33.85469387755102,verse,verse,verse
61,34.411972789115644,verse,verse,verse
62,34.969251700680275,verse,verse,verse
63,35.57297052154195,verse,verse,verse
64,36.13024943310658,verse,verse,verse
65,36.6875283446712,verse,verse,verse
66,37.198367346938774,verse,verse,verse
67,37.755646258503404,verse,verse,verse
68,38.31292517006803,verse,verse,verse
69,38.87020408163265,verse,verse,verse
70,39.47392290249433,verse,verse,verse
71,40.03120181405896,verse,verse,verse
72,40.58848072562358,verse,verse,verse
73,41.145759637188206,verse,verse,verse
74,41.703038548752836,verse,verse,verse
75,42.26031746031746,verse,verse,verse
76,42.81759637188209,verse,verse,verse
77,43.37487528344671,verse,verse,verse
78,43.932154195011336,verse,chorus,verse
79,44.535873015873015,verse,chorus,verse
80,45.09315192743764,verse,verse,verse
81,45.65043083900227,verse,verse,verse
82,46.20770975056689,verse,verse,verse
83,46.76498866213152,verse,chorus,verse
84,47.368707482993194,verse,verse,verse
85,47.925986394557825,verse,verse,verse
86,48.48326530612245,verse,verse,verse
87,49.04054421768708,verse,chorus,verse
88,49.5978231292517,verse,verse,verse
89,50.155102040816324,verse,verse,verse
90,50.712380952380954,verse,verse,verse
91,51.26965986394558,verse,verse,verse
92,51.82693877551021,verse,verse,verse
93,52.43065759637188,verse,chorus,verse
94,52.98793650793651,verse,chorus,verse
95,53.59165532879818,verse,chorus,verse
96,54.14893424036281,verse,verse,verse
97,54.706213151927436,verse,verse,verse
98,55.263492063492066,verse,verse,verse
99,55.82077097505669,verse,verse,verse
100,56.37804988662131,verse,verse,verse
101,56.98176870748299,verse,solo,verse
102,57.53904761904762,verse,verse,verse
103,58.096326530612245,verse,verse,verse
104,58.700045351473925,verse,verse,verse
105,59.25732426303855,verse,verse,verse
106,59.81460317460318,verse,verse,verse
107,60.41832199546485,verse,verse,verse
108,60.97560090702948,verse,chorus,verse
109,61.57931972789115,verse,chorus,verse
110,62.136598639455784,verse,verse,verse
111,62.69387755102041,verse,verse,verse
112,63.25115646258504,verse,verse,verse
113,63.80843537414966,verse,verse,verse
114,64.36571428571429,verse,verse,verse
115,64.92299319727891,verse,verse,verse
116,65.48027210884354,verse,verse,verse
117,66.03755102040816,verse,verse,verse
118,66.59482993197278,verse,verse,verse
119,67.19854875283447,verse,verse,verse
120,67.75582766439909,verse,verse,verse
121,68.26666666666667,verse,verse,verse
122,68.87038548752834,verse,verse,verse
123,69.42766439909298,verse,verse,verse
124,69.9849433106576,verse,verse,verse
125,70.54222222222222,verse,verse,verse
126,71.09950113378684,verse,verse,verse
127,71.65678004535147,verse,verse,verse
128,72.2140589569161,verse,verse,verse
129,72.81777777777778,verse,verse,verse
130,73.3750566893424,verse,verse,verse
131,73.93233560090702,verse,verse,verse
132,74.48961451247166,verse,verse,verse
133,75.04689342403628,verse,verse,verse
134,75.60417233560091,verse,verse,verse
135,76.16145124716553,verse,verse,verse
136,76.71873015873015,verse,verse,verse
137,77.27600907029479,verse,verse,verse
138,77.83328798185941,verse,verse,verse
139,78.39056689342404,verse,verse,verse
140,78.94784580498866,verse,verse,verse
141,79.50512471655328,verse,verse,verse
142,80.10884353741497,verse,verse,verse
143,80.66612244897959,verse,verse,verse
144,81.22340136054422,verse,verse,verse
145,81.78068027210884,verse,verse,verse
146,82.33795918367348,verse,verse,verse
147,82.8952380952381,verse,verse,verse
148,83.45251700680272,verse,verse,verse
149,84.00979591836735,verse,verse,verse
150,84.56707482993197,verse,verse,verse
151,85.17079365079366,verse,chorus,verse
152,85.72807256235828,verse,verse,verse
153,86.2853514739229,verse,verse,verse
154,86.84263038548752,verse,verse,verse
155,87.39990929705215,verse,verse,verse
156,88.00362811791383,verse,verse,verse
157,88.56090702947846,verse,verse,verse
158,89.11818594104308,verse,verse,verse
159,89.6754648526077,verse,verse,verse
160,90.23274376417234,verse,verse,verse
161,90.79002267573696,verse,verse,verse
162,91.39374149659864,verse,verse,verse
163,91.95102040816326,verse,verse,verse
164,92.5082993197279,verse,verse,verse
165,93.11201814058957,verse,verse,verse
166,93.71573696145124,verse,verse,verse
167,94.27301587301588,chorus,chorus,chorus
168,94.8302947845805,chorus,chorus,chorus
169,95.38757369614513,chorus,chorus,chorus
170,95.9912925170068,chorus,chorus,chorus
171,96.54857142857144,chorus,chorus,chorus
172,97.15229024943311,chorus,chorus,chorus
173,97.70956916099773,chorus,chorus,chorus
174,98.26684807256235,chorus,chorus,chorus
175,98.87056689342404,chorus,chorus,chorus
176,99.42784580498866,chorus,chorus,chorus
177,99.98512471655329,chorus,chorus,chorus
178,100.54240362811791,chorus,chorus,chorus
179,101.09968253968253,chorus,chorus,chorus
180,101.70340136054422,chorus,chorus,chorus
181,102.26068027210884,chorus,chorus,chorus
182,102.81795918367347,chorus,chorus,chorus
183,103.42167800453515,chorus,chorus,chorus
184,103.97895691609978,chorus,chorus,chorus
185,104.5362358276644,chorus,chorus,chorus
186,105.13995464852607,chorus,solo,chorus
187,105.69723356009071,chorus,chorus,chorus
188,106.25451247165533,chorus,chorus,chorus
189,106.858231292517,chorus,chorus,chorus
190,107.41551020408163,chorus,chorus,chorus
191,108.01922902494331,chorus,chorus,chorus
192,108.62294784580499,chorus,chorus,chorus
193,109.18022675736961,chorus,chorus,chorus
194,109.73750566893425,chorus,chorus,chorus
195,110.29478458049887,chorus,verse,chorus
196,110.8520634920635,chorus,chorus,chorus
197,111.45578231292517,chorus,chorus,chorus
198,112.01306122448979,chorus,chorus,chorus
199,112.57034013605443,chorus,chorus,chorus
200,113.1740589569161,chorus,chorus,chorus
201,113.73133786848072,chorus,chorus,chorus
202,114.33505668934241,chorus,solo,chorus
203,114.89233560090703,chorus,chorus,chorus
204,115.44961451247165,chorus,chorus,chorus
205,116.05333333333333,chorus,chorus,chorus
206,116.65705215419501,chorus,chorus,chorus
207,117.21433106575964,chorus,chorus,chorus
208,117.77160997732426,chorus,chorus,chorus
209,118.32888888888888,chorus,chorus,chorus
210,118.88616780045352,chorus,verse,chorus
211,119.44344671201814,chorus,verse,chorus
212,120.00072562358277,chorus,chorus,chorus
213,120.55800453514739,chorus,chorus,chorus
214,121.16172335600908,chorus,chorus,chorus
215,121.7190022675737,chorus,chorus,chorus
216,122.27628117913832,chorus,chorus,chorus
217,122.83356009070295,chorus,verse,chorus
218,123.39083900226757,chorus,verse,chorus
219,123.9481179138322,chorus,chorus,chorus
220,124.55183673469388,chorus,chorus,chorus
221,125.1091156462585,chorus,chorus,chorus
222,125.66639455782312,chorus,chorus,chorus
223,126.22367346938775,chorus,chorus,chorus
224,126.82739229024943,chorus,chorus,chorus
225,127.38467120181406,chorus,chorus,chorus
226,127.94195011337868,chorus,chorus,chorus
227,128.4992290249433,chorus,verse,chorus
228,129.05650793650793,chorus,chorus,chorus
229,129.66022675736963,chorus,chorus,chorus
230,130.21750566893425,solo,chorus,chorus
231,130.77478458049887,solo,solo,solo
232,131.3320634920635,solo,solo,solo
233,131.84290249433107,solo,solo,solo
234,132.44662131519274,solo,solo,solo
235,133.00390022675737,solo,solo,solo
236,133.60761904761904,solo,solo,solo
237,134.16489795918366,solo,solo,solo
238,134.67573696145124,solo,solo,solo
239,135.2330158730159,solo,solo,solo
240,135.83673469387756,solo,solo,solo
241,136.39401360544218,solo,solo,solo
242,136.9512925170068,solo,solo,solo
243,137.50857142857143,solo,solo,solo
244,138.06585034013605,solo,solo,solo
245,138.66956916099772,solo,chorus,chorus
246,139.2732879818594,solo,chorus,chorus
247,139.83056689342405,solo,verse,verse
248,140.43428571428572,solo,verse,verse
249,141.0380045351474,solo,verse,verse
250,141.59528344671202,solo,verse,verse
251,142.15256235827664,solo,verse,verse
252,142.7562811791383,solo,solo,solo
