Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.13931972789115646,no_function,no_function,no_function
1,0.7894784580498866,no_function,no_function,no_function
2,1.3931972789115645,no_function,no_function,no_function
3,1.9969160997732427,no_function,intro,no_function
4,2.6006349206349206,no_function,no_function,no_function
5,3.2043537414965986,no_function,no_function,no_function
6,3.8545124716553287,no_function,no_function,no_function
7,4.504671201814059,no_function,no_function,no_function
8,5.154829931972789,no_function,no_function,no_function
9,5.851428571428571,no_function,no_function,no_function
10,6.501587301587302,no_function,solo,solo
11,7.198185941043084,no_function,solo,solo
12,7.848344671201814,no_function,solo,solo
13,8.498503401360544,no_function,solo,solo
14,9.148662131519274,no_function,solo,solo
15,9.845260770975056,no_function,no_function,no_function
16,10.541859410430838,no_function,no_function,no_function
17,11.145578231292516,no_function,no_function,no_function
18,11.842176870748299,no_function,no_function,no_function
19,12.538775510204081,no_function,no_function,no_function
20,13.188934240362812,no_function,no_function,no_function
21,13.839092970521541,no_function,no_function,no_function
22,14.489251700680272,no_function,no_function,no_function
23,15.185850340136055,no_function,no_function,no_function
24,15.836009070294784,no_function,no_function,no_function
25,16.532607709750568,no_function,no_function,no_function
26,17.22920634920635,no_function,no_function,no_function
27,17.87936507936508,no_function,no_function,no_function
28,18.575963718820862,intro,intro,intro
29,19.22612244897959,intro,verse,intro
30,19.922721088435374,intro,chorus,intro
31,20.572879818594103,intro,intro,intro
32,21.223038548752836,intro,intro,intro
33,21.78031746031746,intro,intro,intro
34,22.38403628117914,intro,intro,intro
35,23.034195011337868,intro,intro,intro
36,23.684353741496597,intro,intro,intro
37,24.33451247165533,intro,intro,intro
38,24.938231292517006,intro,intro,intro
39,25.588390022675735,intro,intro,intro
40,26.192108843537415,intro,intro,intro
41,26.842267573696144,intro,intro,intro
42,27.492426303854874,intro,intro,intro
43,28.142585034013607,intro,intro,intro
44,28.746303854875283,intro,intro,intro
45,29.396462585034012,intro,intro,intro
46,30.046621315192745,intro,intro,intro
