Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.18575963718820862,no_function,no_function,no_function
1,0.6501587301587302,no_function,no_function,no_function
2,1.1145578231292517,no_function,no_function,no_function
3,1.5789569160997732,no_function,no_function,no_function
4,2.043356009070295,no_function,no_function,no_function
5,2.507755102040816,no_function,no_function,no_function
6,2.972154195011338,solo,solo,solo
7,3.436553287981859,solo,solo,solo
8,3.900952380952381,solo,solo,solo
9,4.365351473922902,solo,solo,solo
10,4.829750566893424,solo,solo,solo
11,5.294149659863946,solo,solo,solo
12,5.758548752834467,solo,solo,solo
13,6.222947845804988,solo,solo,solo
14,6.6873469387755105,solo,chorus,solo
15,7.151746031746032,solo,chorus,solo
16,7.616145124716553,solo,chorus,solo
17,8.126984126984127,solo,solo,solo
18,8.591383219954649,solo,chorus,solo
19,9.05578231292517,solo,solo,solo
20,9.520181405895691,solo,solo,solo
21,9.984580498866213,solo,solo,solo
22,10.448979591836734,solo,solo,solo
23,10.913378684807256,solo,solo,solo
24,11.377777777777778,solo,solo,solo
25,11.842176870748299,solo,solo,solo
26,12.30657596371882,solo,solo,solo
27,12.770975056689343,solo,solo,solo
28,13.235374149659863,solo,solo,solo
29,13.699773242630386,solo,solo,solo
30,14.164172335600908,solo,solo,solo
31,14.628571428571428,solo,solo,solo
32,15.09297052154195,solo,solo,solo
33,15.557369614512472,solo,solo,solo
34,16.021768707482995,solo,solo,solo
35,16.486167800453515,solo,solo,solo
36,16.950566893424035,solo,solo,solo
37,17.41496598639456,solo,solo,solo
38,17.87936507936508,solo,solo,solo
39,18.3437641723356,solo,solo,solo
40,18.808163265306124,solo,solo,solo
41,19.272562358276645,solo,solo,solo
42,19.736961451247165,solo,solo,solo
43,20.201360544217685,solo,solo,solo
44,20.66575963718821,solo,solo,solo
45,21.13015873015873,solo,solo,solo
46,21.59455782312925,solo,solo,solo
47,22.058956916099774,solo,solo,solo
48,22.523356009070294,solo,solo,solo
49,22.987755102040815,solo,solo,solo
50,23.405714285714286,solo,solo,solo
51,23.870113378684806,solo,solo,solo
52,24.33451247165533,solo,solo,solo
53,24.79891156462585,solo,solo,solo
54,25.26331065759637,solo,solo,solo
55,25.727709750566895,solo,solo,solo
56,26.192108843537415,solo,solo,solo
57,26.610068027210886,solo,solo,solo
58,27.074467120181406,solo,solo,solo
59,27.492426303854874,solo,solo,solo
60,27.956825396825398,solo,solo,solo
61,28.421224489795918,solo,solo,solo
62,28.88562358276644,solo,solo,solo
63,29.350022675736962,solo,solo,solo
64,29.814421768707483,solo,solo,solo
65,30.278820861678003,solo,solo,solo
66,30.743219954648527,solo,solo,solo
67,31.207619047619048,solo,solo,solo
68,31.672018140589568,solo,solo,solo
69,32.182857142857145,solo,solo,solo
70,32.64725623582766,solo,solo,solo
71,33.111655328798186,solo,solo,solo
72,33.57605442176871,solo,solo,solo
73,34.04045351473923,solo,solo,solo
74,34.50485260770975,solo,solo,solo
75,34.969251700680275,solo,solo,solo
76,35.43365079365079,solo,solo,solo
77,35.898049886621315,solo,solo,solo
78,36.40888888888889,solo,solo,solo
79,36.87328798185941,solo,solo,solo
80,37.384126984126986,solo,solo,solo
81,37.89496598639456,solo,solo,solo
82,38.35936507936508,solo,solo,solo
