Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.5572789115646258,intro,intro,intro
1,1.207437641723356,intro,intro,intro
2,1.8575963718820863,intro,intro,intro
3,2.507755102040816,intro,no_function,intro
4,3.1579138321995464,intro,intro,intro
5,3.8080725623582765,intro,solo,intro
6,4.458231292517007,intro,intro,intro
7,5.108390022675737,intro,intro,intro
8,5.804988662131519,intro,intro,intro
9,6.455147392290249,intro,solo,intro
10,7.058866213151927,intro,chorus,intro
11,7.7090249433106575,intro,intro,intro
12,8.359183673469389,intro,intro,intro
13,9.009342403628118,intro,intro,intro
14,9.659501133786849,intro,solo,intro
15,10.309659863945578,intro,intro,intro
16,10.95981859410431,intro,verse,intro
17,11.609977324263038,intro,intro,intro
18,12.213696145124716,intro,intro,intro
19,12.863854875283447,intro,intro,intro
20,13.514013605442177,intro,intro,intro
21,14.210612244897959,intro,intro,intro
22,14.86077097505669,intro,intro,intro
23,15.51092970521542,intro,intro,intro
24,16.16108843537415,intro,intro,intro
25,16.81124716553288,intro,intro,intro
26,17.507845804988662,intro,intro,intro
27,18.15800453514739,intro,intro,intro
28,18.808163265306124,intro,intro,intro
29,19.504761904761907,intro,intro,intro
30,20.154920634920636,intro,intro,intro
31,20.805079365079365,intro,intro,intro
32,21.455238095238094,intro,intro,intro
33,22.105396825396827,intro,intro,intro
34,22.755555555555556,intro,intro,intro
35,23.405714285714286,intro,solo,intro
36,24.055873015873015,intro,intro,intro
37,24.752471655328797,intro,solo,intro
38,25.402630385487527,intro,intro,intro
39,26.05278911564626,intro,intro,intro
40,26.70294784580499,intro,intro,intro
41,27.353106575963718,intro,intro,intro
42,28.003265306122447,intro,intro,intro
43,28.65342403628118,intro,intro,intro
44,29.30358276643991,intro,chorus,intro
45,29.90730158730159,intro,intro,intro
46,30.55746031746032,intro,intro,intro
47,31.161179138321994,intro,intro,intro
48,31.811337868480727,intro,intro,intro
49,32.46149659863946,intro,intro,intro
50,33.111655328798186,intro,intro,intro
51,33.761814058956915,intro,intro,intro
52,34.411972789115644,intro,intro,intro
53,35.062131519274374,intro,intro,intro
54,35.66585034013605,intro,intro,intro
55,36.31600907029478,intro,intro,intro
56,36.96616780045351,intro,intro,intro
57,37.61632653061225,intro,intro,intro
58,38.26648526077098,intro,intro,intro
59,38.91664399092971,intro,intro,intro
60,39.52036281179139,intro,intro,intro
61,40.170521541950116,intro,intro,intro
62,40.820680272108845,intro,intro,intro
63,41.470839002267574,intro,intro,intro
64,42.120997732426304,intro,verse,intro
65,42.77115646258503,intro,verse,intro
66,43.42131519274376,intro,intro,intro
67,44.07147392290249,intro,intro,intro
68,44.72163265306123,intro,intro,intro
69,45.37179138321996,intro,intro,intro
70,46.021950113378686,intro,intro,intro
71,46.718548752834465,intro,intro,intro
72,47.368707482993194,intro,verse,intro
73,48.01886621315193,intro,intro,intro
74,48.66902494331066,intro,intro,intro
75,49.31918367346939,intro,intro,intro
76,49.96934240362812,intro,intro,intro
77,50.5730612244898,intro,solo,intro
78,51.22321995464853,intro,intro,intro
79,51.87337868480726,intro,bridge,intro
80,52.523537414965986,intro,intro,intro
81,53.173696145124715,intro,intro,intro
82,53.777414965986395,intro,intro,intro
83,54.427573696145124,intro,chorus,intro
84,55.031292517006804,intro,solo,intro
85,55.68145124716553,intro,intro,intro
86,56.33160997732426,intro,intro,intro
87,57.02820861678005,intro,intro,intro
88,57.67836734693878,intro,intro,intro
89,58.32852607709751,intro,intro,intro
90,58.978684807256236,intro,intro,intro
91,59.628843537414966,intro,solo,intro
92,60.279002267573695,intro,solo,intro
93,60.929160997732424,intro,solo,intro
