Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.23219954648526078,silence,silence,silence
1,0.7894784580498866,silence,silence,silence
2,1.3003174603174603,silence,silence,silence
3,1.811156462585034,silence,silence,silence
4,2.3219954648526078,silence,intro,silence
5,2.8328344671201813,silence,silence,silence
6,3.3436734693877552,silence,silence,silence
7,3.8545124716553287,silence,intro,intro
8,4.365351473922902,silence,intro,intro
9,4.876190476190477,silence,chorus,intro
10,5.433469387755102,silence,chorus,intro
11,5.944308390022676,silence,intro,intro
12,6.455147392290249,silence,silence,intro
13,6.965986394557823,intro,intro,intro
14,7.476825396825397,intro,intro,intro
15,7.987664399092971,intro,intro,intro
16,8.498503401360544,intro,intro,intro
17,9.009342403628118,intro,intro,intro
18,9.566621315192744,intro,intro,intro
19,10.077460317460318,intro,intro,intro
20,10.588299319727891,intro,intro,intro
21,11.099138321995465,intro,intro,intro
22,11.609977324263038,intro,intro,intro
23,12.120816326530612,intro,intro,intro
24,12.631655328798185,intro,intro,intro
25,13.142494331065759,intro,intro,intro
26,13.653333333333334,intro,intro,intro
27,14.164172335600908,intro,intro,intro
28,14.675011337868481,intro,intro,intro
29,15.185850340136055,intro,intro,intro
30,15.696689342403628,intro,intro,intro
31,16.207528344671204,intro,intro,intro
32,16.718367346938777,intro,intro,intro
33,17.182766439909297,intro,intro,intro
34,17.69360544217687,intro,intro,intro
35,18.204444444444444,intro,intro,intro
36,18.715283446712018,intro,intro,intro
37,19.22612244897959,intro,intro,intro
38,19.736961451247165,intro,intro,intro
39,20.24780045351474,intro,intro,intro
40,20.758639455782312,intro,intro,intro
41,21.269478458049885,intro,intro,intro
42,21.78031746031746,intro,intro,intro
43,22.291156462585032,intro,intro,intro
44,22.84843537414966,intro,intro,intro
45,23.359274376417233,verse,intro,intro
46,23.870113378684806,verse,verse,verse
47,24.33451247165533,verse,verse,verse
48,24.845351473922904,verse,verse,verse
49,25.356190476190477,verse,verse,verse
50,25.86702947845805,verse,verse,verse
51,26.377868480725624,verse,verse,verse
52,26.842267573696144,verse,verse,verse
53,27.353106575963718,verse,verse,verse
54,27.817505668934242,verse,verse,verse
55,28.328344671201815,verse,verse,verse
56,28.83918367346939,verse,verse,verse
57,29.350022675736962,verse,verse,verse
58,29.860861678004536,verse,verse,verse
59,30.37170068027211,verse,verse,verse
60,30.882539682539683,verse,verse,verse
61,31.346938775510203,verse,verse,verse
62,31.857777777777777,verse,verse,verse
63,32.36861678004535,verse,verse,verse
64,32.879455782312924,verse,verse,verse
65,33.3902947845805,verse,verse,verse
66,33.90113378684807,verse,intro,verse
67,34.411972789115644,verse,verse,verse
68,34.92281179138322,verse,verse,verse
69,35.43365079365079,verse,verse,verse
70,35.898049886621315,verse,verse,verse
