Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.09287981859410431,silence,silence,silence
1,0.5572789115646258,no_function,no_function,no_function
2,1.0216780045351475,no_function,no_function,no_function
3,1.486077097505669,no_function,no_function,no_function
4,1.9040362811791383,no_function,no_function,no_function
5,2.36843537414966,no_function,no_function,no_function
6,2.8328344671201813,no_function,no_function,no_function
7,3.297233560090703,intro,intro,intro
8,3.7616326530612243,intro,intro,intro
9,4.179591836734694,intro,intro,intro
10,4.6439909297052155,intro,intro,intro
11,5.108390022675737,intro,intro,intro
12,5.572789115646258,intro,solo,solo
13,5.990748299319728,intro,solo,solo
14,6.455147392290249,intro,solo,solo
15,6.919546485260771,intro,solo,solo
16,7.430385487528345,intro,solo,solo
17,7.894784580498866,intro,no_function,no_function
18,8.40562358276644,intro,no_function,no_function
19,8.870022675736962,intro,intro,intro
20,9.380861678004536,intro,intro,intro
21,9.845260770975056,intro,intro,intro
22,10.356099773242631,intro,intro,intro
23,10.820498866213152,intro,intro,intro
24,11.331337868480725,intro,verse,intro
25,11.795736961451247,intro,intro,intro
26,12.26013605442177,verse,verse,verse
27,12.770975056689343,verse,verse,verse
28,13.281814058956916,verse,verse,verse
29,13.746213151927437,verse,verse,verse
30,14.257052154195012,verse,verse,verse
31,14.721451247165533,verse,verse,verse
32,15.185850340136055,verse,verse,verse
33,15.696689342403628,verse,verse,verse
34,16.16108843537415,verse,chorus,verse
35,16.671927437641724,verse,chorus,verse
36,17.136326530612244,verse,chorus,verse
37,17.647165532879818,verse,verse,verse
38,18.11156462585034,verse,verse,verse
39,18.622403628117915,verse,verse,verse
40,19.086802721088436,verse,verse,verse
41,19.59764172335601,verse,verse,verse
42,20.06204081632653,verse,verse,verse
43,20.526439909297054,verse,verse,verse
44,21.037278911564627,verse,verse,verse
45,21.501678004535147,verse,verse,verse
46,22.01251700680272,verse,solo,verse
47,22.47691609977324,verse,verse,verse
48,22.987755102040815,verse,verse,verse
49,23.45215419501134,verse,verse,verse
50,23.91655328798186,verse,verse,verse
51,24.427392290249433,verse,verse,verse
52,24.891791383219953,verse,verse,verse
53,25.402630385487527,verse,verse,verse
54,25.913469387755104,verse,verse,verse
55,26.377868480725624,verse,verse,verse
56,26.842267573696144,verse,verse,verse
57,27.353106575963718,verse,verse,verse
58,27.817505668934242,verse,verse,verse
59,28.328344671201815,verse,verse,verse
60,28.792743764172336,verse,verse,verse
61,29.30358276643991,verse,verse,verse
62,29.76798185941043,verse,verse,verse
63,30.278820861678003,verse,verse,verse
64,30.743219954648527,verse,verse,verse
65,31.2540589569161,verse,verse,verse
66,31.71845804988662,verse,no_function,verse
67,32.229297052154195,verse,no_function,verse
68,32.74013605442177,verse,verse,verse
69,33.20453514739229,verse,verse,verse
70,33.66893424036281,verse,verse,verse
71,34.17977324263038,verse,verse,verse
72,34.644172335600906,verse,verse,verse
73,35.15501133786848,verse,verse,verse
74,35.66585034013605,verse,verse,verse
75,36.13024943310658,verse,verse,verse
76,36.64108843537415,verse,verse,verse
77,37.10548752834467,verse,verse,verse
78,37.56988662131519,verse,verse,verse
79,38.080725623582765,verse,verse,verse
80,38.59156462585034,verse,verse,verse
81,39.05596371882086,verse,verse,verse
82,39.566802721088436,verse,verse,verse
83,40.03120181405896,verse,verse,verse
84,40.49560090702948,verse,solo,verse
85,41.00643990929705,verse,verse,verse
86,41.470839002267574,verse,solo,solo
87,41.9352380952381,verse,chorus,chorus
88,42.44607709750567,verse,chorus,chorus
89,42.956916099773245,verse,chorus,chorus
90,43.42131519274376,chorus,chorus,chorus
91,43.885714285714286,chorus,chorus,chorus
92,44.39655328798186,chorus,chorus,chorus
93,44.860952380952384,chorus,chorus,chorus
94,45.3253514739229,chorus,chorus,chorus
95,45.836190476190474,chorus,chorus,chorus
96,46.300589569161,chorus,chorus,chorus
97,46.76498866213152,chorus,chorus,chorus
98,47.275827664399095,chorus,chorus,chorus
99,47.74022675736961,chorus,chorus,chorus
100,48.251065759637186,chorus,chorus,chorus
101,48.71546485260771,chorus,chorus,chorus
102,49.22630385487528,chorus,chorus,chorus
103,49.69070294784581,chorus,chorus,chorus
104,50.20154195011338,chorus,chorus,chorus
105,50.6659410430839,chorus,chorus,chorus
106,51.13034013605442,chorus,chorus,chorus
107,51.641179138321995,chorus,chorus,chorus
108,52.10557823129252,chorus,chorus,chorus
109,52.61641723356009,chorus,chorus,chorus
110,53.127256235827666,chorus,chorus,chorus
111,53.59165532879818,chorus,chorus,chorus
112,54.102494331065756,chorus,chorus,chorus
113,54.56689342403628,chorus,chorus,chorus
114,55.031292517006804,chorus,chorus,chorus
115,55.54213151927438,chorus,chorus,chorus
116,56.006530612244894,chorus,chorus,chorus
117,56.517369614512475,chorus,chorus,chorus
118,56.98176870748299,chorus,chorus,chorus
119,57.492607709750565,chorus,chorus,chorus
120,57.95700680272109,chorus,chorus,chorus
121,58.46784580498866,chorus,chorus,chorus
122,58.93224489795919,chorus,chorus,chorus
123,59.396643990929704,chorus,chorus,chorus
124,59.90748299319728,chorus,chorus,chorus
125,60.3718820861678,chorus,chorus,chorus
126,60.882721088435375,chorus,chorus,chorus
127,61.3471201814059,chorus,chorus,chorus
128,61.85795918367347,chorus,chorus,chorus
129,62.32235827664399,chorus,chorus,chorus
130,62.83319727891156,chorus,chorus,chorus
131,63.297596371882086,chorus,chorus,chorus
132,63.76199546485261,chorus,chorus,chorus
133,64.27283446712018,chorus,chorus,chorus
134,64.7372335600907,chorus,chorus,chorus
135,65.24807256235827,chorus,chorus,chorus
136,65.7124716553288,chorus,chorus,chorus
137,66.22331065759637,chorus,chorus,chorus
138,66.6877097505669,chorus,chorus,chorus
139,67.19854875283447,chorus,chorus,chorus
140,67.662947845805,chorus,chorus,chorus
141,68.17378684807257,chorus,chorus,chorus
142,68.63818594104309,chorus,chorus,chorus
143,69.1025850340136,chorus,chorus,chorus
144,69.56698412698412,chorus,chorus,chorus
145,70.0778231292517,chorus,chorus,chorus
146,70.54222222222222,chorus,chorus,chorus
147,71.0530612244898,chorus,chorus,chorus
148,71.51746031746032,chorus,chorus,chorus
149,72.02829931972789,chorus,chorus,chorus
150,72.49269841269842,chorus,chorus,chorus
151,73.00353741496599,chorus,chorus,chorus
152,73.46793650793651,chorus,chorus,chorus
153,73.93233560090702,chorus,chorus,chorus
154,74.4431746031746,verse,chorus,chorus
155,74.90757369614512,verse,verse,verse
156,75.37197278911565,verse,verse,verse
157,75.83637188208617,verse,verse,verse
158,76.34721088435374,verse,verse,verse
159,76.81160997732427,verse,verse,verse
160,77.32244897959184,verse,verse,verse
161,77.78684807256236,verse,verse,verse
162,78.25124716553287,verse,verse,verse
163,78.76208616780045,verse,verse,verse
164,79.22648526077097,verse,verse,verse
165,79.6908843537415,verse,verse,verse
166,80.20172335600907,verse,verse,verse
167,80.66612244897959,verse,verse,verse
168,81.17696145124717,verse,verse,verse
169,81.64136054421769,verse,verse,verse
170,82.10575963718821,verse,verse,verse
171,82.57015873015872,verse,chorus,verse
172,83.0809977324263,verse,verse,verse
173,83.54539682539682,verse,verse,verse
174,84.0562358276644,verse,verse,verse
175,84.56707482993197,verse,verse,verse
176,85.03147392290249,verse,verse,verse
177,85.49587301587302,verse,chorus,verse
178,86.00671201814059,verse,verse,verse
179,86.47111111111111,verse,verse,verse
180,86.98195011337869,verse,verse,verse
