Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.13931972789115646,no_function,no_function,no_function
1,0.5108390022675737,no_function,no_function,no_function
2,0.8823582766439909,no_function,no_function,no_function
3,1.3003174603174603,no_function,no_function,no_function
4,1.6718367346938776,no_function,no_function,no_function
5,2.089795918367347,no_function,no_function,no_function
6,2.461315192743764,no_function,no_function,no_function
7,2.8328344671201813,no_function,no_function,no_function
8,3.1579138321995464,no_function,no_function,no_function
9,3.5294331065759637,no_function,no_function,no_function
10,3.900952380952381,no_function,no_function,no_function
11,4.272471655328798,intro,intro,intro
12,4.6439909297052155,intro,intro,intro
13,5.015510204081632,intro,intro,intro
14,5.340589569160998,intro,intro,intro
15,5.712108843537415,intro,intro,intro
16,6.0836281179138325,intro,intro,intro
17,6.455147392290249,intro,intro,intro
18,6.780226757369615,intro,intro,intro
19,7.151746031746032,intro,intro,intro
20,7.523265306122449,intro,intro,intro
21,7.894784580498866,intro,intro,intro
22,8.266303854875284,intro,intro,intro
23,8.591383219954649,intro,intro,intro
24,8.962902494331066,intro,intro,intro
25,9.334421768707482,intro,intro,intro
26,9.7059410430839,intro,intro,intro
27,10.031020408163265,intro,intro,intro
28,10.402539682539683,intro,intro,intro
29,10.7740589569161,intro,intro,intro
30,11.099138321995465,intro,intro,intro
31,11.470657596371883,intro,intro,intro
32,11.842176870748299,intro,intro,intro
33,12.213696145124716,intro,intro,intro
34,12.538775510204081,intro,intro,intro
35,12.910294784580499,intro,intro,intro
36,13.281814058956916,intro,intro,intro
37,13.653333333333334,intro,intro,intro
38,14.02485260770975,intro,intro,intro
39,14.396371882086168,intro,intro,intro
40,14.767891156462586,intro,intro,intro
41,15.139410430839002,intro,intro,intro
42,15.51092970521542,intro,intro,intro
43,15.882448979591837,intro,intro,intro
44,16.253968253968253,intro,intro,intro
45,16.62548752834467,intro,intro,intro
46,16.950566893424035,intro,intro,intro
47,17.322086167800453,intro,intro,intro
48,17.69360544217687,intro,intro,intro
49,18.018684807256236,intro,intro,intro
50,18.390204081632653,intro,intro,intro
51,18.76172335600907,intro,intro,intro
52,19.13324263038549,intro,intro,intro
53,19.504761904761907,intro,intro,intro
54,19.82984126984127,intro,intro,intro
55,20.201360544217685,intro,intro,intro
56,20.572879818594103,intro,intro,intro
57,20.94439909297052,intro,intro,intro
58,21.269478458049885,intro,intro,intro
59,21.640997732426303,intro,intro,intro
60,22.01251700680272,intro,intro,intro
61,22.38403628117914,intro,intro,intro
62,22.709115646258503,intro,intro,intro
63,23.08063492063492,intro,intro,intro
64,23.45215419501134,intro,intro,intro
65,23.823673469387757,intro,intro,intro
66,24.14875283446712,intro,intro,intro
67,24.52027210884354,intro,intro,intro
68,24.891791383219953,intro,intro,intro
69,25.26331065759637,intro,intro,intro
70,25.63482993197279,intro,intro,intro
71,26.006349206349206,intro,intro,intro
72,26.377868480725624,intro,intro,intro
73,26.749387755102042,intro,intro,intro
74,27.12090702947846,intro,intro,intro
75,27.492426303854874,intro,intro,intro
76,27.817505668934242,intro,intro,intro
77,28.189024943310656,intro,intro,intro
78,28.560544217687074,intro,intro,intro
79,28.93206349206349,intro,intro,intro
80,29.30358276643991,intro,intro,intro
81,29.675102040816327,intro,intro,intro
82,30.00018140589569,intro,intro,intro
83,30.37170068027211,intro,intro,intro
84,30.743219954648527,intro,intro,intro
85,31.114739229024945,intro,intro,intro
86,31.48625850340136,intro,intro,intro
87,31.857777777777777,intro,intro,intro
88,32.229297052154195,intro,intro,intro
89,32.60081632653061,intro,intro,intro
90,32.92589569160998,intro,intro,intro
91,33.29741496598639,intro,intro,intro
92,33.66893424036281,intro,intro,intro
93,34.04045351473923,intro,intro,intro
94,34.365532879818595,intro,intro,intro
95,34.73705215419501,intro,intro,intro
96,35.10857142857143,intro,intro,intro
97,35.48009070294785,intro,intro,intro
