Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.3250793650793651,no_function,no_function,no_function
1,0.8359183673469388,no_function,no_function,no_function
2,1.3467573696145125,no_function,no_function,no_function
3,1.8575963718820863,no_function,no_function,no_function
4,2.36843537414966,no_function,no_function,no_function
5,2.8328344671201813,no_function,no_function,no_function
6,3.3436734693877552,no_function,no_function,no_function
7,3.8545124716553287,no_function,no_function,no_function
8,4.365351473922902,no_function,chorus,no_function
9,4.876190476190477,no_function,chorus,no_function
10,5.38702947845805,no_function,chorus,no_function
11,5.897868480725624,no_function,no_function,no_function
12,6.408707482993197,no_function,verse,no_function
13,6.919546485260771,no_function,verse,no_function
14,7.430385487528345,no_function,no_function,no_function
15,7.9412244897959186,no_function,no_function,no_function
16,8.452063492063493,no_function,no_function,no_function
17,8.962902494331066,no_function,no_function,no_function
18,9.47374149659864,no_function,no_function,no_function
19,9.984580498866213,no_function,no_function,no_function
20,10.495419501133787,no_function,no_function,no_function
21,11.00625850340136,no_function,no_function,no_function
22,11.517097505668934,no_function,no_function,no_function
23,12.027936507936507,no_function,no_function,no_function
24,12.538775510204081,no_function,no_function,no_function
25,13.049614512471654,no_function,no_function,no_function
26,13.56045351473923,no_function,no_function,no_function
27,14.071292517006803,no_function,no_function,no_function
28,14.582131519274377,no_function,verse,no_function
29,15.09297052154195,no_function,no_function,no_function
30,15.603809523809524,no_function,no_function,no_function
31,16.114648526077097,no_function,no_function,no_function
32,16.62548752834467,no_function,no_function,no_function
33,17.136326530612244,no_function,no_function,no_function
34,17.647165532879818,no_function,no_function,no_function
35,18.15800453514739,no_function,no_function,no_function
36,18.668843537414965,no_function,intro,no_function
37,19.13324263038549,no_function,no_function,no_function
38,19.644081632653062,no_function,no_function,no_function
39,20.154920634920636,no_function,no_function,no_function
40,20.66575963718821,no_function,no_function,no_function
41,21.13015873015873,no_function,no_function,no_function
42,21.640997732426303,no_function,no_function,no_function
43,22.105396825396827,no_function,no_function,no_function
44,22.6162358276644,no_function,no_function,no_function
45,23.127074829931974,no_function,no_function,no_function
46,23.637913832199548,solo,solo,solo
47,24.14875283446712,solo,solo,solo
48,24.659591836734695,solo,solo,solo
49,25.123990929705215,solo,solo,solo
50,25.63482993197279,solo,solo,solo
51,26.145668934240362,solo,verse,solo
52,26.656507936507936,solo,verse,solo
53,27.16734693877551,solo,solo,solo
54,27.631746031746033,solo,solo,solo
55,28.142585034013607,solo,solo,solo
56,28.65342403628118,solo,solo,solo
57,29.1178231292517,solo,solo,solo
58,29.628662131519274,solo,solo,solo
59,30.093061224489794,solo,solo,solo
60,30.603900226757368,solo,solo,solo
61,31.068299319727892,solo,solo,solo
62,31.532698412698412,solo,solo,solo
63,32.04353741496599,solo,solo,solo
64,32.46149659863946,solo,solo,solo
65,32.97233560090703,solo,solo,solo
66,33.436734693877554,solo,solo,solo
67,33.99401360544218,solo,solo,solo
68,34.50485260770975,solo,solo,solo
69,35.015691609977324,solo,solo,solo
70,35.5265306122449,solo,solo,solo
71,36.03736961451247,solo,solo,solo
72,36.548208616780045,solo,solo,solo
73,37.05904761904762,solo,solo,solo
74,37.56988662131519,solo,solo,solo
75,38.034285714285716,solo,solo,solo
76,38.54512471655329,solo,solo,solo
77,39.05596371882086,solo,solo,solo
78,39.566802721088436,solo,solo,solo
79,40.07764172335601,solo,verse,solo
80,40.58848072562358,solo,solo,solo
81,41.05287981859411,solo,chorus,solo
82,41.56371882086168,solo,chorus,solo
83,42.120997732426304,solo,chorus,solo
84,42.67827664399093,solo,solo,solo
85,43.1891156462585,solo,chorus,solo
86,43.699954648526074,solo,solo,solo
87,44.210793650793654,solo,solo,solo
88,44.76807256235828,solo,solo,solo
89,45.27891156462585,solo,solo,solo
90,45.789750566893424,solo,solo,solo
91,46.34702947845805,solo,solo,solo
92,46.85786848072562,solo,solo,solo
93,47.368707482993194,solo,solo,solo
94,47.87954648526077,solo,solo,solo
95,48.4368253968254,solo,solo,solo
96,48.94766439909297,solo,solo,solo
97,49.458503401360545,solo,solo,solo
98,50.01578231292517,solo,solo,solo
99,50.52662131519274,solo,solo,solo
100,51.037460317460315,solo,solo,solo
101,51.54829931972789,solo,solo,solo
102,52.05913832199546,solo,solo,solo
103,52.569977324263036,solo,solo,solo
104,53.08081632653061,solo,solo,solo
105,53.59165532879818,solo,solo,solo
106,54.14893424036281,solo,solo,solo
107,54.659773242630386,solo,solo,solo
108,55.17061224489796,solo,solo,solo
109,55.68145124716553,solo,solo,solo
110,56.19229024943311,solo,solo,solo
111,56.70312925170068,solo,solo,solo
112,57.213968253968254,solo,solo,solo
113,57.72480725623583,solo,solo,solo
114,58.2356462585034,solo,solo,solo
115,58.746485260770974,solo,solo,solo
116,59.25732426303855,solo,solo,solo
117,59.76816326530612,solo,solo,solo
118,60.279002267573695,solo,solo,solo
119,60.78984126984127,solo,solo,solo
120,61.30068027210884,solo,solo,solo
121,61.811519274376415,solo,solo,solo
122,62.32235827664399,solo,solo,solo
123,62.83319727891156,solo,solo,solo
124,63.344036281179136,solo,solo,solo
125,63.85487528344671,solo,solo,solo
126,64.36571428571429,solo,solo,solo
127,64.87655328798186,solo,solo,solo
128,65.38739229024944,solo,solo,solo
129,65.89823129251701,solo,solo,solo
130,66.40907029478458,solo,solo,solo
131,66.91990929705216,solo,solo,solo
132,67.43074829931973,solo,solo,solo
133,67.9415873015873,solo,solo,solo
134,68.49886621315193,solo,solo,solo
135,69.0097052154195,solo,solo,solo
136,69.52054421768707,solo,solo,solo
137,70.03138321995465,solo,solo,solo
138,70.54222222222222,solo,solo,solo
139,71.0530612244898,solo,solo,solo
140,71.56390022675737,solo,solo,solo
141,72.07473922902494,solo,solo,solo
142,72.58557823129252,solo,solo,solo
143,73.09641723356009,solo,solo,solo
144,73.60725623582766,solo,chorus,solo
145,74.16453514739229,solo,solo,solo
146,74.62893424036281,solo,solo,solo
147,75.09333333333333,solo,solo,solo
148,75.65061224489796,solo,solo,solo
149,76.16145124716553,solo,solo,solo
150,76.6722902494331,solo,solo,solo
151,77.22956916099773,solo,solo,solo
152,77.7404081632653,solo,solo,solo
153,78.25124716553287,solo,solo,solo
154,78.76208616780045,solo,solo,solo
155,79.27292517006802,solo,solo,solo
156,79.73732426303854,solo,solo,solo
157,80.24816326530612,solo,solo,solo
158,80.75900226757369,solo,verse,solo
159,81.26984126984127,solo,verse,solo
160,81.78068027210884,solo,solo,solo
161,82.29151927437641,solo,solo,solo
162,82.75591836734694,solo,solo,solo
163,83.26675736961451,solo,verse,verse
164,83.77759637188208,chorus,chorus,chorus
165,84.38131519274377,chorus,chorus,chorus
166,84.9385941043084,chorus,chorus,chorus
167,85.44943310657597,chorus,chorus,chorus
168,86.00671201814059,chorus,chorus,chorus
169,86.51755102040816,chorus,chorus,chorus
170,87.07482993197279,chorus,chorus,chorus
171,87.58566893424036,chorus,chorus,chorus
172,88.14294784580498,chorus,chorus,chorus
173,88.65378684807256,chorus,chorus,chorus
174,89.16462585034013,chorus,chorus,chorus
175,89.72190476190477,chorus,chorus,chorus
176,90.27918367346939,chorus,chorus,chorus
177,90.79002267573696,chorus,solo,chorus
178,91.34730158730159,chorus,solo,chorus
179,91.90458049886621,chorus,chorus,chorus
180,92.41541950113378,chorus,chorus,chorus
181,92.9726984126984,chorus,chorus,chorus
182,93.52997732426304,chorus,chorus,chorus
183,94.04081632653062,chorus,chorus,chorus
184,94.55165532879819,chorus,chorus,chorus
185,95.06249433106576,chorus,chorus,chorus
186,95.61977324263039,chorus,chorus,chorus
187,96.13061224489796,chorus,solo,chorus
188,96.68789115646258,chorus,chorus,chorus
189,97.19873015873016,chorus,chorus,chorus
190,97.70956916099773,chorus,chorus,chorus
191,98.26684807256235,chorus,chorus,chorus
192,98.77768707482993,chorus,chorus,chorus
193,99.2885260770975,chorus,chorus,chorus
194,99.84580498866214,chorus,chorus,chorus
195,100.35664399092971,chorus,chorus,chorus
196,100.86748299319729,chorus,chorus,chorus
197,101.37832199546486,chorus,chorus,chorus
198,101.88916099773243,chorus,chorus,chorus
199,102.4,chorus,chorus,chorus
200,102.91083900226758,chorus,chorus,chorus
201,103.42167800453515,chorus,chorus,chorus
202,103.93251700680273,chorus,chorus,chorus
203,104.4433560090703,chorus,chorus,chorus
204,104.95419501133787,chorus,chorus,chorus
205,105.46503401360545,chorus,chorus,chorus
206,105.97587301587302,chorus,chorus,chorus
