Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.09287981859410431,no_function,no_function,no_function
1,0.6965986394557823,no_function,no_function,no_function
2,1.3467573696145125,intro,intro,intro
3,2.043356009070295,intro,intro,intro
4,2.647074829931973,intro,intro,intro
5,3.250793650793651,intro,intro,intro
6,3.8545124716553287,intro,intro,intro
7,4.504671201814059,intro,intro,intro
8,5.154829931972789,intro,intro,intro
9,5.851428571428571,intro,intro,intro
10,6.501587301587302,intro,intro,intro
11,7.151746031746032,intro,intro,intro
12,7.801904761904762,intro,intro,intro
13,8.40562358276644,intro,intro,intro
14,9.05578231292517,intro,intro,intro
15,9.7059410430839,intro,intro,intro
16,10.356099773242631,intro,intro,intro
17,11.00625850340136,intro,intro,intro
18,11.609977324263038,intro,intro,intro
19,12.30657596371882,intro,intro,intro
20,12.956734693877552,intro,intro,intro
21,13.606893424036281,intro,intro,intro
22,14.257052154195012,intro,intro,intro
23,14.907210884353741,intro,intro,intro
24,15.557369614512472,intro,intro,intro
25,16.16108843537415,intro,intro,intro
26,16.764807256235827,intro,intro,intro
27,17.368526077097506,intro,intro,intro
28,17.972244897959182,chorus,chorus,chorus
29,18.575963718820862,chorus,chorus,chorus
30,19.22612244897959,chorus,verse,chorus
31,19.87628117913832,chorus,chorus,chorus
32,20.48,chorus,verse,chorus
33,21.083718820861677,chorus,chorus,chorus
34,21.73387755102041,chorus,chorus,chorus
35,22.38403628117914,chorus,chorus,chorus
36,23.034195011337868,chorus,chorus,chorus
37,23.684353741496597,chorus,chorus,chorus
38,24.33451247165533,chorus,chorus,chorus
39,24.938231292517006,chorus,chorus,chorus
40,25.588390022675735,chorus,chorus,chorus
41,26.23854875283447,chorus,chorus,chorus
42,26.842267573696144,chorus,chorus,chorus
43,27.492426303854874,chorus,chorus,chorus
44,28.142585034013607,chorus,chorus,chorus
45,28.746303854875283,chorus,chorus,chorus
46,29.396462585034012,chorus,verse,chorus
47,30.046621315192745,chorus,chorus,chorus
48,30.696780045351474,chorus,chorus,chorus
49,31.346938775510203,chorus,chorus,chorus
50,31.997097505668933,chorus,chorus,chorus
51,32.60081632653061,chorus,chorus,chorus
52,33.25097505668934,chorus,chorus,chorus
53,33.90113378684807,chorus,chorus,chorus
54,34.5512925170068,chorus,chorus,chorus
55,35.20145124716553,chorus,chorus,chorus
56,35.80517006802721,chorus,chorus,chorus
57,36.40888888888889,chorus,chorus,chorus
58,37.01260770975057,chorus,chorus,chorus
59,37.6627664399093,chorus,chorus,chorus
60,38.26648526077098,chorus,chorus,chorus
61,38.91664399092971,chorus,chorus,chorus
62,39.566802721088436,chorus,chorus,chorus
63,40.216961451247165,chorus,chorus,chorus
64,40.867120181405895,chorus,chorus,chorus
65,41.470839002267574,chorus,chorus,chorus
66,42.120997732426304,chorus,chorus,chorus
67,42.77115646258503,chorus,chorus,chorus
68,43.42131519274376,chorus,chorus,chorus
69,44.07147392290249,chorus,chorus,chorus
70,44.72163265306123,chorus,chorus,chorus
71,45.3253514739229,chorus,chorus,chorus
72,45.97551020408163,chorus,chorus,chorus
73,46.625668934240366,chorus,chorus,chorus
