Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.37151927437641724,silence,silence,silence
1,1.0216780045351475,silence,silence,silence
2,1.6718367346938776,silence,silence,silence
3,2.3219954648526078,silence,silence,silence
4,2.972154195011338,silence,silence,silence
5,3.622312925170068,silence,silence,silence
6,4.272471655328798,silence,intro,silence
7,4.876190476190477,silence,silence,silence
8,5.526349206349207,silence,silence,silence
9,6.176507936507937,silence,silence,silence
10,6.826666666666667,silence,silence,silence
11,7.476825396825397,silence,silence,silence
12,8.126984126984127,silence,silence,silence
13,8.777142857142858,silence,silence,silence
14,9.427301587301587,silence,silence,silence
15,10.077460317460318,silence,silence,silence
16,10.727619047619047,silence,silence,silence
17,11.377777777777778,silence,silence,silence
18,12.027936507936507,silence,silence,silence
19,12.678095238095239,silence,silence,silence
20,13.328253968253968,silence,verse,silence
21,14.02485260770975,silence,silence,silence
22,14.628571428571428,silence,silence,silence
23,15.27873015873016,silence,silence,silence
24,15.928888888888888,silence,verse,silence
25,16.579047619047618,silence,silence,silence
26,17.22920634920635,silence,silence,silence
27,17.925804988662133,silence,silence,silence
28,18.575963718820862,silence,silence,silence
29,19.22612244897959,silence,silence,silence
30,19.87628117913832,silence,silence,silence
31,20.526439909297054,silence,silence,silence
32,21.223038548752836,silence,silence,silence
33,21.873197278911565,silence,silence,silence
34,22.523356009070294,verse,verse,verse
35,23.173514739229024,verse,verse,verse
36,23.870113378684806,verse,verse,verse
37,24.52027210884354,verse,verse,verse
38,25.170430839002268,verse,verse,verse
39,25.86702947845805,verse,chorus,verse
40,26.51718820861678,verse,verse,verse
41,27.16734693877551,verse,chorus,verse
42,27.77106575963719,verse,chorus,verse
43,28.46766439909297,verse,verse,verse
44,29.1178231292517,verse,verse,verse
45,29.76798185941043,verse,verse,verse
46,30.418140589569163,verse,verse,verse
47,31.068299319727892,verse,verse,verse
48,31.71845804988662,verse,verse,verse
49,32.36861678004535,verse,verse,verse
50,33.01877551020408,verse,verse,verse
51,33.715374149659866,verse,verse,verse
52,34.365532879818595,verse,verse,verse
53,35.015691609977324,verse,chorus,verse
54,35.66585034013605,verse,verse,verse
55,36.31600907029478,verse,verse,verse
56,36.96616780045351,verse,chorus,verse
57,37.6627664399093,verse,chorus,verse
58,38.31292517006803,verse,chorus,verse
59,38.963083900226756,verse,chorus,verse
60,39.613242630385486,verse,verse,verse
61,40.263401360544215,verse,verse,verse
62,40.91356009070295,verse,verse,verse
63,41.56371882086168,verse,verse,verse
64,42.21387755102041,verse,verse,verse
65,42.86403628117914,verse,verse,verse
66,43.56063492063492,verse,chorus,verse
67,44.210793650793654,verse,verse,verse
68,44.860952380952384,verse,verse,verse
69,45.55755102040816,verse,chorus,verse
70,46.20770975056689,verse,chorus,verse
71,46.85786848072562,verse,chorus,verse
72,47.50802721088435,verse,chorus,verse
73,48.15818594104309,verse,verse,verse
74,48.808344671201816,verse,verse,verse
75,49.504943310657595,verse,verse,verse
76,50.155102040816324,verse,verse,verse
77,50.80526077097505,verse,verse,verse
78,51.45541950113379,verse,verse,verse
79,52.10557823129252,verse,verse,verse
80,52.70929705215419,verse,verse,verse
81,53.40589569160998,verse,verse,verse
82,54.05605442176871,verse,verse,verse
83,54.706213151927436,verse,verse,verse
84,55.356371882086165,verse,verse,verse
85,56.006530612244894,verse,verse,verse
86,56.65668934240363,verse,verse,verse
87,57.30684807256236,verse,verse,verse
88,57.95700680272109,verse,verse,verse
89,58.60716553287982,verse,verse,verse
90,59.25732426303855,verse,verse,verse
91,59.90748299319728,verse,verse,verse
92,60.55764172335601,verse,verse,verse
93,61.207800453514736,verse,verse,verse
94,61.811519274376415,verse,verse,verse
95,62.461678004535145,verse,verse,verse
96,63.111836734693874,verse,verse,verse
97,63.76199546485261,verse,verse,verse
98,64.41215419501134,chorus,chorus,chorus
99,65.06231292517006,chorus,chorus,chorus
100,65.7124716553288,chorus,chorus,chorus
101,66.36263038548753,chorus,chorus,chorus
102,67.01278911564626,chorus,chorus,chorus
103,67.61650793650794,chorus,verse,chorus
104,68.26666666666667,chorus,chorus,chorus
105,68.96326530612245,chorus,chorus,chorus
106,69.61342403628117,chorus,chorus,chorus
107,70.26358276643991,chorus,verse,chorus
108,70.91374149659863,chorus,chorus,chorus
109,71.56390022675737,chorus,chorus,chorus
110,72.26049886621315,chorus,chorus,chorus
111,72.91065759637188,chorus,chorus,chorus
112,73.56081632653061,chorus,chorus,chorus
113,74.21097505668934,chorus,chorus,chorus
114,74.86113378684807,chorus,chorus,chorus
115,75.51129251700681,chorus,chorus,chorus
116,76.16145124716553,chorus,chorus,chorus
117,76.81160997732427,chorus,chorus,chorus
118,77.50820861678004,chorus,chorus,chorus
119,78.11192743764173,chorus,chorus,chorus
120,78.76208616780045,chorus,chorus,chorus
