Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.046439909297052155,silence,silence,silence
1,0.37151927437641724,silence,silence,silence
2,0.6965986394557823,silence,silence,silence
3,1.0216780045351475,silence,silence,silence
4,1.3467573696145125,silence,silence,silence
5,1.6718367346938776,silence,silence,silence
6,1.9969160997732427,silence,silence,silence
7,2.3219954648526078,silence,silence,silence
8,2.647074829931973,silence,silence,silence
9,2.972154195011338,silence,silence,silence
10,3.297233560090703,silence,intro,intro
11,3.622312925170068,intro,intro,intro
12,3.947392290249433,intro,intro,intro
13,4.272471655328798,intro,chorus,intro
14,4.597551020408163,intro,intro,intro
15,4.922630385487528,intro,verse,intro
16,5.2477097505668935,intro,intro,intro
17,5.572789115646258,intro,intro,intro
18,5.897868480725624,intro,intro,intro
19,6.2693877551020405,intro,intro,intro
20,6.594467120181406,intro,intro,intro
21,6.919546485260771,intro,intro,intro
22,7.244625850340136,intro,intro,intro
23,7.569705215419501,intro,intro,intro
24,7.894784580498866,intro,intro,intro
25,8.219863945578231,intro,intro,intro
26,8.544943310657596,intro,intro,intro
27,8.870022675736962,intro,intro,intro
28,9.195102040816327,intro,intro,intro
29,9.520181405895691,intro,intro,intro
30,9.845260770975056,intro,intro,intro
31,10.170340136054422,intro,intro,intro
32,10.495419501133787,intro,intro,intro
33,10.820498866213152,intro,intro,intro
34,11.145578231292516,intro,intro,intro
35,11.470657596371883,intro,intro,intro
36,11.795736961451247,intro,intro,intro
37,12.120816326530612,intro,intro,intro
38,12.445895691609977,intro,intro,intro
39,12.770975056689343,intro,intro,intro
40,13.096054421768708,intro,intro,intro
41,13.421133786848072,intro,intro,intro
42,13.746213151927437,intro,intro,intro
43,14.071292517006803,intro,intro,intro
44,14.396371882086168,intro,intro,intro
45,14.767891156462586,intro,intro,intro
46,15.09297052154195,intro,intro,intro
47,15.418049886621315,intro,intro,intro
48,15.74312925170068,intro,intro,intro
49,16.068208616780044,intro,intro,intro
50,16.439727891156462,intro,intro,intro
51,16.764807256235827,intro,intro,intro
52,17.08988662131519,intro,intro,intro
53,17.41496598639456,intro,intro,intro
54,17.740045351473924,intro,intro,intro
55,18.11156462585034,intro,intro,intro
56,18.436643990929706,intro,intro,intro
57,18.76172335600907,intro,intro,intro
58,19.086802721088436,intro,intro,intro
59,19.4118820861678,intro,intro,intro
60,19.736961451247165,intro,intro,intro
61,20.06204081632653,intro,intro,intro
62,20.387120181405894,intro,intro,intro
