Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.2786394557823129,intro,intro,intro
1,0.8823582766439909,intro,intro,intro
2,1.486077097505669,intro,intro,intro
3,2.136235827664399,intro,intro,intro
4,2.7399546485260773,intro,intro,intro
5,3.3436734693877552,intro,intro,intro
6,3.947392290249433,chorus,chorus,chorus
7,4.551111111111111,chorus,chorus,chorus
8,5.201269841269841,chorus,chorus,chorus
9,5.804988662131519,chorus,chorus,chorus
10,6.408707482993197,chorus,chorus,chorus
11,7.012426303854875,chorus,chorus,chorus
12,7.616145124716553,chorus,chorus,chorus
13,8.219863945578231,chorus,chorus,chorus
14,8.823582766439909,chorus,chorus,chorus
15,9.427301587301587,chorus,chorus,chorus
16,10.031020408163265,chorus,chorus,chorus
17,10.588299319727891,chorus,chorus,chorus
18,11.099138321995465,chorus,chorus,chorus
19,11.656417233560092,chorus,chorus,chorus
20,12.213696145124716,chorus,chorus,chorus
21,12.817414965986394,chorus,chorus,chorus
22,13.421133786848072,chorus,chorus,chorus
23,14.071292517006803,chorus,chorus,chorus
24,14.675011337868481,chorus,chorus,chorus
25,15.27873015873016,chorus,chorus,chorus
26,15.882448979591837,chorus,chorus,chorus
27,16.486167800453515,chorus,chorus,chorus
28,17.08988662131519,chorus,chorus,chorus
29,17.69360544217687,chorus,chorus,chorus
30,18.297324263038547,chorus,chorus,chorus
31,18.901043083900227,chorus,chorus,chorus
32,19.458321995464853,chorus,chorus,chorus
33,20.06204081632653,chorus,chorus,chorus
34,20.66575963718821,chorus,chorus,chorus
35,21.223038548752836,chorus,chorus,chorus
36,21.78031746031746,chorus,chorus,chorus
37,22.337596371882086,chorus,chorus,chorus
38,22.941315192743765,chorus,solo,solo
39,23.54503401360544,solo,solo,solo
40,24.14875283446712,solo,solo,solo
41,24.79891156462585,solo,solo,solo
42,25.402630385487527,solo,solo,solo
43,25.959909297052153,solo,solo,solo
44,26.470748299319727,solo,solo,solo
45,27.028027210884353,solo,solo,solo
46,27.58530612244898,solo,solo,solo
47,28.142585034013607,solo,solo,solo
48,28.746303854875283,solo,solo,solo
49,29.30358276643991,solo,solo,solo
50,29.860861678004536,solo,solo,solo
51,30.418140589569163,solo,chorus,solo
52,30.928979591836736,solo,chorus,solo
53,31.43981859410431,solo,solo,solo
54,31.950657596371883,solo,solo,solo
55,32.46149659863946,solo,solo,solo
56,33.01877551020408,solo,solo,solo
57,33.57605442176871,solo,solo,solo
58,34.13333333333333,solo,solo,solo
59,34.644172335600906,solo,solo,solo
60,35.247891156462586,solo,solo,solo
61,35.898049886621315,solo,verse,solo
62,36.501768707482995,solo,solo,solo
63,37.151927437641724,solo,solo,solo
64,37.755646258503404,solo,solo,solo
65,38.31292517006803,solo,solo,solo
66,38.8237641723356,solo,solo,solo
67,39.381043083900224,solo,solo,solo
68,39.938321995464854,solo,solo,solo
69,40.49560090702948,solo,chorus,solo
70,41.09931972789116,solo,solo,solo
71,41.65659863945578,solo,solo,solo
72,42.21387755102041,solo,solo,solo
73,42.77115646258503,solo,solo,solo
74,43.32843537414966,solo,solo,solo
75,43.885714285714286,solo,solo,solo
76,44.489433106575966,solo,solo,solo
77,45.00027210884354,solo,solo,solo
78,45.55755102040816,solo,solo,solo
79,46.068390022675736,solo,solo,solo
80,46.57922902494331,solo,solo,solo
81,47.18294784580499,solo,intro,solo
82,47.78666666666667,solo,solo,solo
83,48.39038548752834,solo,solo,solo
84,48.99410430839002,solo,solo,solo
85,49.55138321995465,solo,solo,solo
86,50.108662131519274,solo,solo,solo
87,50.6659410430839,solo,solo,solo
88,51.22321995464853,solo,solo,solo
89,51.78049886621315,solo,solo,solo
90,52.33777777777778,solo,solo,solo
91,52.895056689342404,solo,solo,solo
92,53.498775510204084,solo,solo,solo
93,54.102494331065756,solo,solo,solo
94,54.706213151927436,solo,solo,solo
95,55.21705215419501,solo,solo,solo
96,55.72789115646258,solo,solo,solo
97,56.23873015873016,solo,solo,solo
98,56.842448979591836,solo,solo,solo
99,57.446167800453516,solo,solo,solo
100,58.096326530612245,solo,solo,solo
101,58.700045351473925,solo,solo,solo
102,59.3037641723356,solo,solo,solo
103,59.90748299319728,solo,solo,solo
104,60.51120181405896,solo,solo,solo
105,61.11492063492064,solo,solo,solo
106,61.67219954648526,solo,solo,solo
107,62.32235827664399,solo,solo,solo
108,62.92607709750567,solo,solo,solo
109,63.52979591836735,solo,solo,solo
110,64.04063492063491,solo,solo,solo
111,64.59791383219955,solo,solo,solo
112,65.15519274376418,solo,solo,solo
113,65.66603174603175,solo,solo,solo
114,66.22331065759637,solo,solo,solo
115,66.82702947845804,solo,solo,solo
116,67.43074829931973,solo,solo,solo
117,68.0344671201814,solo,solo,solo
118,68.59174603174603,solo,solo,solo
119,69.1025850340136,solo,solo,solo
120,69.61342403628117,solo,solo,solo
121,70.17070294784581,solo,solo,solo
122,70.77442176870748,solo,solo,solo
123,71.37814058956916,solo,solo,solo
124,71.98185941043084,solo,solo,solo
125,72.49269841269842,solo,solo,solo
126,73.04997732426304,solo,solo,solo
127,73.56081632653061,solo,solo,solo
128,74.16453514739229,solo,solo,solo
129,74.76825396825397,solo,solo,solo
130,75.37197278911565,solo,solo,solo
131,75.97569160997732,solo,solo,solo
132,76.579410430839,solo,solo,solo
133,77.18312925170068,solo,solo,solo
134,77.78684807256236,solo,solo,solo
135,78.43700680272109,solo,solo,solo
136,79.04072562358277,solo,solo,solo
137,79.64444444444445,solo,solo,solo
138,80.24816326530612,solo,solo,solo
139,80.8518820861678,solo,solo,solo
140,81.45560090702948,solo,solo,solo
141,82.10575963718821,solo,solo,solo
142,82.70947845804989,solo,solo,solo
143,83.31319727891156,solo,solo,solo
144,83.91691609977325,solo,solo,solo
145,84.56707482993197,solo,solo,solo
146,85.17079365079366,solo,solo,solo
147,85.77451247165533,solo,solo,solo
148,86.378231292517,solo,solo,solo
149,86.98195011337869,solo,solo,solo
150,87.49278911564626,solo,solo,solo
151,88.00362811791383,solo,solo,solo
152,88.51446712018141,solo,solo,solo
153,89.11818594104308,solo,solo,solo
154,89.72190476190477,solo,solo,solo
155,90.32562358276644,solo,solo,solo
156,90.92934240362811,solo,solo,solo
157,91.5330612244898,solo,solo,solo
158,92.04390022675737,solo,solo,solo
159,92.55473922902495,solo,solo,solo
160,93.11201814058957,solo,solo,solo
161,93.71573696145124,solo,solo,solo
162,94.36589569160998,solo,solo,solo
163,94.96961451247165,solo,solo,solo
164,95.57333333333334,solo,solo,solo
165,96.17705215419501,solo,solo,solo
166,96.78077097505668,solo,solo,solo
167,97.38448979591837,solo,solo,solo
168,97.98820861678004,solo,solo,solo
169,98.59192743764173,solo,solo,solo
170,99.24208616780045,solo,solo,solo
171,99.84580498866214,solo,solo,solo
172,100.44952380952381,solo,solo,solo
173,101.05324263038548,solo,solo,solo
174,101.65696145124717,solo,solo,solo
175,102.30712018140589,solo,solo,solo
176,102.91083900226758,solo,solo,solo
177,103.5609977324263,solo,solo,solo
178,104.16471655328799,solo,solo,solo
179,104.76843537414966,solo,solo,solo
180,105.37215419501133,solo,solo,solo
181,105.97587301587302,solo,solo,solo
182,106.62603174603174,solo,solo,solo
183,107.22975056689343,solo,solo,solo
184,107.8334693877551,solo,solo,solo
185,108.39074829931972,solo,solo,solo
186,108.9015873015873,solo,solo,solo
187,109.45886621315192,solo,solo,solo
188,110.01614512471656,solo,solo,solo
189,110.57342403628118,solo,solo,solo
190,111.1307029478458,solo,solo,solo
191,111.68798185941043,solo,solo,solo
192,112.198820861678,solo,solo,solo
193,112.70965986394557,solo,solo,solo
194,113.2669387755102,solo,solo,solo
195,113.77777777777777,solo,solo,solo
196,114.33505668934241,solo,solo,solo
197,114.89233560090703,solo,solo,solo
198,115.4960544217687,solo,solo,solo
199,116.05333333333333,solo,solo,solo
200,116.61061224489796,solo,solo,solo
201,117.12145124716554,solo,solo,solo
202,117.67873015873016,solo,solo,solo
203,118.28244897959183,solo,solo,solo
204,118.88616780045352,solo,solo,solo
205,119.44344671201814,solo,solo,solo
206,120.00072562358277,solo,solo,solo
207,120.55800453514739,solo,intro,solo
208,121.16172335600908,solo,solo,solo
209,121.7190022675737,solo,solo,solo
210,122.27628117913832,solo,solo,solo
211,122.83356009070295,solo,solo,solo
212,123.43727891156463,solo,solo,solo
213,124.0409977324263,solo,solo,solo
214,124.64471655328798,solo,chorus,solo
215,125.2019954648526,solo,solo,solo
216,125.80571428571429,solo,solo,solo
217,126.36299319727891,solo,solo,solo
218,126.96671201814058,solo,solo,solo
219,127.52399092970522,solo,solo,solo
220,128.1277097505669,solo,solo,solo
221,128.68498866213153,solo,chorus,solo
222,129.2887074829932,solo,solo,solo
223,129.84598639455783,solo,verse,solo
224,130.3568253968254,solo,solo,solo
225,130.96054421768707,solo,solo,solo
226,131.5178231292517,solo,solo,solo
227,132.12154195011337,solo,solo,solo
228,132.678820861678,solo,solo,solo
229,133.2825396825397,solo,solo,solo
230,133.83981859410432,solo,solo,solo
231,134.443537414966,solo,solo,solo
232,135.0008163265306,solo,solo,solo
233,135.55809523809523,solo,solo,solo
234,136.1618140589569,solo,solo,solo
235,136.7655328798186,solo,solo,solo
236,137.32281179138323,solo,solo,solo
237,137.88009070294785,solo,solo,solo
238,138.43736961451248,solo,solo,solo
239,138.9946485260771,solo,solo,solo
240,139.59836734693877,solo,solo,solo
241,140.1556462585034,solo,solo,solo
242,140.71292517006802,verse,verse,verse
243,141.3166439909297,verse,verse,verse
244,141.87392290249434,verse,chorus,verse
245,142.47764172335602,verse,verse,verse
