Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.18575963718820862,intro,intro,intro
1,0.7430385487528345,intro,intro,intro
2,1.253877551020408,intro,intro,intro
3,1.811156462585034,intro,intro,intro
4,2.36843537414966,intro,intro,intro
5,2.9257142857142857,intro,intro,intro
6,3.4829931972789114,intro,intro,intro
7,3.9938321995464854,intro,intro,intro
8,4.504671201814059,intro,intro,intro
9,5.015510204081632,intro,intro,intro
10,5.526349206349207,intro,intro,intro
11,6.0836281179138325,intro,intro,intro
12,6.594467120181406,intro,intro,intro
13,7.1053061224489795,intro,intro,intro
14,7.662585034013605,intro,intro,intro
15,8.219863945578231,intro,intro,intro
16,8.777142857142858,intro,intro,intro
17,9.287981859410431,intro,intro,intro
18,9.845260770975056,intro,intro,intro
19,10.356099773242631,intro,intro,intro
20,10.913378684807256,intro,intro,intro
21,11.470657596371883,intro,intro,intro
22,12.027936507936507,intro,intro,intro
23,12.585215419501134,intro,intro,intro
24,13.188934240362812,intro,intro,intro
25,13.79265306122449,intro,intro,intro
26,14.349931972789115,intro,intro,intro
27,14.953650793650795,intro,intro,intro
28,15.51092970521542,intro,intro,intro
29,16.068208616780044,intro,intro,intro
30,16.671927437641724,intro,intro,intro
31,17.22920634920635,intro,intro,intro
32,17.832925170068027,intro,intro,intro
33,18.483083900226756,intro,intro,intro
34,19.13324263038549,intro,intro,intro
35,19.736961451247165,intro,intro,intro
36,20.340680272108845,intro,intro,intro
37,20.897959183673468,intro,intro,intro
38,21.501678004535147,intro,intro,intro
39,22.105396825396827,intro,intro,intro
40,22.709115646258503,intro,intro,intro
41,23.26639455782313,intro,intro,intro
42,23.823673469387757,intro,intro,intro
43,24.38095238095238,intro,intro,intro
44,24.98467120181406,intro,intro,intro
45,25.541950113378686,intro,intro,intro
46,26.09922902494331,intro,intro,intro
47,26.656507936507936,intro,intro,intro
48,27.260226757369615,intro,intro,intro
49,27.817505668934242,intro,intro,intro
50,28.374784580498865,intro,intro,intro
51,28.978503401360545,intro,intro,intro
52,29.53578231292517,intro,intro,intro
53,30.093061224489794,intro,intro,intro
54,30.65034013605442,intro,intro,intro
55,31.207619047619048,intro,intro,intro
56,31.764897959183674,intro,intro,intro
57,32.36861678004535,intro,intro,intro
58,32.92589569160998,intro,verse,intro
59,33.483174603174604,intro,intro,intro
60,34.04045351473923,intro,verse,intro
61,34.59773242630386,intro,intro,intro
62,35.15501133786848,intro,intro,intro
63,35.71229024943311,intro,intro,intro
64,36.26956916099773,intro,intro,intro
65,36.826848072562356,intro,intro,intro
66,37.384126984126986,intro,intro,intro
67,37.94140589569161,intro,intro,intro
68,38.54512471655329,intro,intro,intro
69,39.10240362811791,intro,intro,intro
70,39.65968253968254,intro,intro,intro
71,40.216961451247165,intro,intro,intro
72,40.77424036281179,intro,intro,intro
73,41.37795918367347,intro,intro,intro
74,41.9352380952381,intro,intro,intro
75,42.53895691609977,intro,intro,intro
76,43.14267573696145,intro,intro,intro
77,43.699954648526074,intro,intro,intro
78,44.30367346938775,intro,intro,intro
79,44.860952380952384,intro,intro,intro
80,45.41823129251701,intro,intro,intro
81,45.97551020408163,intro,verse,intro
82,46.53278911564626,intro,verse,intro
83,47.13650793650794,intro,intro,intro
84,47.69378684807256,intro,verse,intro
85,48.29750566893424,intro,verse,intro
86,48.854784580498865,intro,intro,intro
87,49.412063492063496,intro,intro,intro
88,49.96934240362812,intro,intro,intro
89,50.52662131519274,intro,intro,intro
90,51.08390022675737,intro,intro,intro
91,51.641179138321995,intro,intro,intro
92,52.19845804988662,intro,intro,intro
93,52.8021768707483,intro,intro,intro
94,53.40589569160998,intro,intro,intro
95,53.9631746031746,intro,intro,intro
96,54.52045351473923,intro,intro,intro
97,55.077732426303854,intro,intro,intro
98,55.635011337868484,intro,verse,intro
99,56.19229024943311,intro,verse,intro
100,56.79600907029479,intro,verse,intro
101,57.35328798185941,intro,intro,intro
102,57.91056689342403,intro,intro,intro
103,58.51428571428571,intro,intro,intro
104,59.07156462585034,intro,intro,intro
105,59.628843537414966,intro,intro,intro
106,60.232562358276645,intro,intro,intro
107,60.74340136054422,intro,intro,intro
108,61.30068027210884,intro,intro,intro
109,61.85795918367347,intro,verse,verse
110,62.461678004535145,verse,verse,verse
111,63.018956916099775,verse,verse,verse
112,63.5762358276644,verse,verse,verse
113,64.08707482993198,verse,verse,verse
114,64.6443537414966,verse,verse,verse
115,65.20163265306122,verse,verse,verse
116,65.75891156462585,verse,verse,verse
117,66.31619047619047,verse,verse,verse
118,66.91990929705216,verse,verse,verse
119,67.52362811791383,verse,verse,verse
120,68.08090702947845,verse,verse,verse
121,68.63818594104309,verse,verse,verse
122,69.19546485260771,verse,verse,verse
123,69.79918367346939,verse,verse,verse
124,70.35646258503401,verse,verse,verse
125,70.86730158730158,verse,verse,verse
126,71.47102040816327,verse,verse,verse
127,72.02829931972789,verse,verse,verse
128,72.58557823129252,verse,verse,verse
129,73.14285714285714,verse,verse,verse
130,73.70013605442176,verse,verse,verse
131,74.30385487528345,verse,verse,verse
132,74.86113378684807,verse,verse,verse
133,75.46485260770974,verse,verse,verse
134,76.02213151927438,verse,verse,verse
135,76.579410430839,verse,verse,verse
136,77.13668934240363,verse,verse,verse
137,77.7404081632653,verse,verse,verse
138,78.34412698412699,verse,verse,verse
139,78.90140589569161,verse,verse,verse
140,79.50512471655328,verse,verse,verse
141,80.06240362811792,verse,verse,verse
142,80.61968253968254,verse,verse,verse
143,81.22340136054422,verse,verse,verse
144,81.78068027210884,verse,verse,verse
145,82.38439909297053,verse,verse,verse
146,82.94167800453515,verse,verse,verse
147,83.54539682539682,verse,verse,verse
148,84.10267573696144,verse,verse,verse
149,84.61351473922902,verse,verse,verse
150,85.2172335600907,verse,verse,verse
151,85.82095238095238,verse,verse,verse
152,86.42467120181406,verse,verse,verse
153,86.93551020408164,verse,verse,verse
154,87.49278911564626,verse,verse,verse
155,88.09650793650793,verse,verse,verse
156,88.65378684807256,verse,verse,verse
157,89.2110657596372,verse,verse,verse
158,89.76834467120182,verse,verse,verse
159,90.32562358276644,verse,verse,verse
160,90.88290249433106,verse,verse,verse
161,91.48662131519275,verse,verse,verse
162,92.04390022675737,verse,verse,verse
163,92.601179138322,verse,verse,verse
164,93.20489795918367,verse,verse,verse
165,93.7621768707483,verse,verse,verse
166,94.31945578231293,verse,verse,verse
167,94.87673469387755,verse,verse,verse
168,95.43401360544217,verse,verse,verse
169,95.9912925170068,verse,verse,verse
170,96.54857142857144,verse,verse,verse
171,97.10585034013606,verse,verse,verse
172,97.66312925170068,verse,verse,verse
173,98.2204081632653,verse,verse,verse
174,98.77768707482993,verse,verse,verse
175,99.33496598639456,verse,verse,verse
176,99.89224489795919,verse,verse,verse
177,100.49596371882086,verse,verse,verse
178,101.05324263038548,verse,verse,verse
179,101.6105215419501,verse,verse,verse
180,102.2142403628118,verse,verse,verse
181,102.77151927437642,verse,verse,verse
182,103.32879818594104,verse,verse,verse
183,103.88607709750566,verse,verse,verse
184,104.4433560090703,verse,verse,verse
185,105.00063492063492,verse,verse,verse
186,105.55791383219955,verse,verse,verse
187,106.16163265306122,verse,verse,verse
188,106.71891156462586,verse,verse,verse
189,107.27619047619048,verse,verse,verse
190,107.8334693877551,verse,verse,verse
191,108.39074829931972,verse,verse,verse
192,108.99446712018141,verse,verse,verse
193,109.55174603174603,verse,verse,verse
194,110.10902494331066,verse,verse,verse
195,110.71274376417233,verse,verse,verse
196,111.27002267573697,verse,verse,verse
197,111.82730158730159,verse,verse,verse
198,112.38458049886621,verse,verse,verse
199,112.94185941043084,verse,verse,verse
200,113.49913832199546,verse,verse,verse
201,114.0564172335601,verse,verse,verse
202,114.61369614512472,verse,verse,verse
203,115.21741496598639,verse,verse,verse
204,115.77469387755102,verse,verse,verse
205,116.3784126984127,verse,verse,verse
206,116.98213151927438,verse,verse,verse
207,117.539410430839,verse,verse,verse
208,118.09668934240362,verse,verse,verse
209,118.65396825396826,verse,verse,verse
210,119.16480725623583,verse,verse,verse
211,119.7685260770975,verse,verse,verse
212,120.32580498866213,verse,verse,verse
213,120.88308390022675,verse,verse,verse
214,121.48680272108844,verse,verse,verse
215,122.04408163265306,verse,verse,verse
216,122.60136054421768,verse,verse,verse
217,123.1586394557823,verse,verse,verse
218,123.71591836734694,verse,verse,verse
219,124.27319727891157,verse,verse,verse
220,124.83047619047619,verse,verse,verse
221,125.38775510204081,verse,verse,verse
222,125.94503401360544,verse,verse,verse
223,126.50231292517007,verse,verse,verse
224,127.0595918367347,verse,verse,verse
225,127.61687074829932,verse,verse,verse
226,128.220589569161,verse,verse,verse
227,128.77786848072563,verse,verse,verse
228,129.33514739229025,verse,verse,verse
229,129.89242630385488,verse,verse,verse
230,130.40326530612245,verse,verse,verse
231,130.96054421768707,verse,verse,verse
232,131.5178231292517,verse,verse,verse
233,132.07510204081632,verse,verse,verse
234,132.63238095238094,verse,verse,verse
235,133.18965986394556,verse,verse,verse
236,133.79337868480727,verse,verse,verse
237,134.39709750566894,verse,verse,verse
238,134.95437641723356,verse,verse,verse
239,135.51165532879818,verse,verse,verse
240,136.0689342403628,verse,verse,verse
241,136.62621315192743,verse,verse,verse
242,137.18349206349205,verse,verse,verse
243,137.78721088435375,verse,verse,verse
244,138.34448979591838,verse,verse,verse
245,138.901768707483,verse,verse,verse
246,139.50548752834467,verse,verse,verse
247,140.0627664399093,verse,verse,verse
248,140.66648526077097,verse,verse,verse
249,141.27020408163264,verse,verse,verse
250,141.82748299319726,verse,verse,verse
251,142.38476190476192,verse,verse,verse
252,142.94204081632654,verse,verse,verse
253,143.49931972789116,verse,verse,verse
254,144.10303854875283,verse,verse,verse
255,144.7067573696145,verse,verse,verse
256,145.26403628117913,verse,verse,verse
257,145.82131519274375,verse,verse,verse
258,146.37859410430838,verse,verse,verse
259,146.93587301587303,verse,verse,verse
260,147.49315192743765,verse,verse,verse
261,148.09687074829932,verse,verse,verse
262,148.65414965986395,verse,verse,verse
263,149.25786848072562,verse,verse,verse
264,149.81514739229024,verse,verse,verse
265,150.37242630385487,verse,verse,verse
266,150.9297052154195,verse,verse,verse
267,151.48698412698414,verse,verse,verse
268,152.04426303854876,verse,verse,verse
269,152.64798185941044,verse,verse,verse
270,153.2517006802721,verse,verse,verse
271,153.80897959183673,verse,verse,verse
272,154.36625850340135,verse,verse,verse
273,154.92353741496598,verse,verse,verse
274,155.4808163265306,verse,verse,verse
275,156.03809523809525,verse,verse,verse
276,156.64181405895692,verse,verse,verse
277,157.19909297052155,verse,verse,verse
278,157.75637188208617,verse,verse,verse
279,158.3136507936508,verse,verse,verse
280,158.91736961451247,verse,verse,verse
281,159.52108843537414,verse,verse,verse
282,160.07836734693876,verse,verse,verse
283,160.68208616780046,verse,verse,verse
284,161.2393650793651,verse,verse,verse
285,161.7966439909297,verse,verse,verse
286,162.40036281179138,verse,verse,verse
287,162.957641723356,verse,verse,verse
288,163.51492063492063,verse,verse,verse
289,164.07219954648525,verse,verse,verse
290,164.67591836734695,verse,verse,verse
291,165.23319727891158,verse,verse,verse
292,165.83691609977325,verse,verse,verse
293,166.39419501133787,verse,verse,verse
294,166.9514739229025,verse,verse,verse
295,167.50875283446712,verse,verse,verse
296,168.06603174603174,verse,verse,verse
