Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.09287981859410431,silence,silence,silence
1,0.8359183673469388,no_function,no_function,no_function
2,1.5789569160997732,no_function,no_function,no_function
3,2.3219954648526078,no_function,no_function,no_function
4,3.111473922902494,no_function,no_function,no_function
5,3.900952380952381,chorus,chorus,chorus
6,4.6439909297052155,chorus,chorus,chorus
7,5.38702947845805,chorus,chorus,chorus
8,6.176507936507937,chorus,chorus,chorus
9,6.919546485260771,chorus,chorus,chorus
10,7.662585034013605,chorus,chorus,chorus
11,8.40562358276644,chorus,chorus,chorus
12,9.195102040816327,chorus,chorus,chorus
13,9.984580498866213,chorus,chorus,chorus
14,10.727619047619047,chorus,chorus,chorus
15,11.470657596371883,chorus,chorus,chorus
16,12.26013605442177,chorus,chorus,chorus
17,13.003174603174603,chorus,chorus,chorus
18,13.746213151927437,chorus,chorus,chorus
19,14.489251700680272,chorus,verse,verse
20,15.27873015873016,chorus,verse,verse
21,16.021768707482995,chorus,verse,verse
22,16.81124716553288,chorus,verse,verse
23,17.600725623582765,chorus,verse,verse
24,18.3437641723356,chorus,chorus,chorus
25,19.13324263038549,chorus,chorus,chorus
26,19.922721088435374,chorus,chorus,chorus
27,20.66575963718821,chorus,chorus,chorus
28,21.455238095238094,chorus,chorus,chorus
29,22.244716553287983,chorus,chorus,chorus
30,23.034195011337868,chorus,chorus,chorus
31,23.777233560090703,chorus,chorus,chorus
32,24.56671201814059,chorus,chorus,chorus
33,25.356190476190477,chorus,chorus,chorus
34,26.145668934240362,chorus,chorus,chorus
35,26.888707482993198,chorus,chorus,chorus
36,27.678185941043083,chorus,chorus,chorus
37,28.46766439909297,verse,verse,verse
38,29.210702947845807,verse,verse,verse
39,30.00018140589569,verse,verse,verse
40,30.789659863945577,verse,verse,verse
41,31.532698412698412,verse,verse,verse
42,32.3221768707483,verse,verse,verse
43,33.111655328798186,verse,verse,verse
44,33.85469387755102,verse,verse,verse
45,34.644172335600906,verse,verse,verse
46,35.43365079365079,verse,verse,verse
47,36.17668934240363,verse,verse,verse
48,36.96616780045351,verse,verse,verse
49,37.70920634920635,verse,verse,verse
50,38.49868480725623,verse,verse,verse
51,39.288163265306125,verse,verse,verse
52,40.07764172335601,verse,verse,verse
53,40.820680272108845,verse,chorus,verse
54,41.56371882086168,verse,chorus,verse
55,42.353197278911566,verse,verse,verse
56,43.14267573696145,verse,chorus,chorus
57,43.885714285714286,verse,chorus,chorus
58,44.67519274376417,verse,chorus,chorus
59,45.464671201814056,verse,chorus,chorus
60,46.20770975056689,verse,chorus,chorus
61,46.99718820861678,verse,chorus,chorus
62,47.78666666666667,verse,verse,chorus
63,48.529705215419504,verse,chorus,chorus
64,49.31918367346939,verse,chorus,chorus
65,50.108662131519274,verse,chorus,chorus
66,50.85170068027211,verse,chorus,chorus
67,51.594739229024945,verse,chorus,chorus
68,52.38421768707483,verse,chorus,chorus
69,53.127256235827666,verse,verse,chorus
70,53.8702947845805,verse,chorus,chorus
71,54.61333333333334,verse,verse,verse
72,55.40281179138322,verse,verse,verse
73,56.14585034013606,verse,verse,verse
74,56.93532879818594,verse,verse,verse
75,57.72480725623583,verse,verse,verse
76,58.46784580498866,verse,verse,verse
77,59.2108843537415,verse,verse,verse
78,60.00036281179138,verse,verse,verse
79,60.74340136054422,verse,verse,verse
