Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.3250793650793651,no_function,no_function,no_function
1,0.9287981859410431,intro,intro,intro
2,1.5325170068027212,intro,intro,intro
3,2.089795918367347,intro,intro,intro
4,2.647074829931973,intro,intro,intro
5,3.2043537414965986,intro,intro,intro
6,3.7616326530612243,intro,intro,intro
7,4.365351473922902,intro,verse,intro
8,4.922630385487528,intro,intro,intro
9,5.479909297052155,intro,verse,intro
10,6.03718820861678,intro,verse,intro
11,6.594467120181406,intro,intro,intro
12,7.198185941043084,intro,chorus,intro
13,7.75546485260771,intro,verse,intro
14,8.359183673469389,intro,chorus,intro
15,8.870022675736962,intro,intro,intro
16,9.427301587301587,intro,intro,intro
17,9.984580498866213,intro,intro,intro
18,10.541859410430838,intro,intro,intro
19,11.099138321995465,intro,chorus,intro
20,11.702857142857143,intro,verse,intro
21,12.26013605442177,intro,verse,intro
22,12.817414965986394,intro,verse,intro
23,13.374693877551021,intro,intro,intro
24,13.978412698412699,intro,intro,intro
25,14.535691609977324,intro,verse,intro
26,15.139410430839002,intro,intro,intro
27,15.74312925170068,intro,intro,intro
28,16.253968253968253,intro,intro,intro
29,16.81124716553288,intro,verse,intro
30,17.368526077097506,intro,intro,intro
31,17.925804988662133,intro,intro,intro
32,18.483083900226756,intro,intro,intro
33,19.040362811791383,intro,verse,verse
34,19.59764172335601,intro,chorus,verse
35,20.154920634920636,intro,verse,verse
36,20.66575963718821,intro,verse,verse
37,21.176598639455783,intro,chorus,verse
38,21.687437641723356,intro,verse,verse
39,22.244716553287983,intro,verse,verse
40,22.755555555555556,intro,solo,verse
41,23.312834467120183,intro,intro,verse
42,23.870113378684806,intro,intro,verse
43,24.38095238095238,verse,intro,verse
44,24.891791383219953,verse,verse,verse
45,25.44907029478458,verse,verse,verse
46,26.006349206349206,verse,verse,verse
47,26.563628117913833,verse,verse,verse
48,27.12090702947846,verse,verse,verse
49,27.678185941043083,verse,verse,verse
50,28.23546485260771,verse,verse,verse
51,28.792743764172336,verse,verse,verse
52,29.396462585034012,verse,chorus,verse
53,30.046621315192745,verse,verse,verse
54,30.603900226757368,verse,verse,verse
55,31.161179138321994,verse,verse,verse
56,31.71845804988662,verse,verse,verse
57,32.275736961451244,verse,solo,verse
58,32.833015873015874,verse,solo,verse
59,33.436734693877554,verse,solo,verse
60,34.04045351473923,verse,verse,verse
61,34.644172335600906,verse,verse,verse
62,35.15501133786848,verse,verse,verse
63,35.71229024943311,verse,verse,verse
64,36.26956916099773,verse,chorus,verse
65,36.826848072562356,verse,verse,verse
66,37.384126984126986,verse,verse,verse
67,37.94140589569161,verse,verse,verse
68,38.49868480725623,verse,verse,verse
69,39.05596371882086,verse,verse,verse
70,39.613242630385486,verse,verse,verse
71,40.170521541950116,verse,verse,verse
72,40.72780045351474,verse,verse,verse
73,41.28507936507936,verse,verse,verse
74,41.84235827664399,verse,verse,verse
75,42.399637188208615,verse,verse,verse
76,42.956916099773245,verse,verse,verse
77,43.51419501133787,verse,chorus,verse
78,44.07147392290249,verse,verse,verse
79,44.62875283446712,verse,verse,verse
80,45.186031746031745,verse,verse,verse
81,45.743310657596375,verse,verse,verse
82,46.300589569161,verse,verse,verse
83,46.90430839002268,verse,verse,verse
84,47.41514739229025,verse,chorus,verse
85,47.925986394557825,verse,verse,verse
86,48.48326530612245,verse,verse,verse
87,49.04054421768708,verse,verse,verse
88,49.5978231292517,verse,verse,verse
89,50.155102040816324,verse,verse,verse
90,50.712380952380954,verse,chorus,verse
91,51.316099773242634,verse,verse,verse
92,51.87337868480726,verse,chorus,verse
93,52.47709750566894,verse,verse,verse
94,53.03437641723356,verse,verse,verse
95,53.59165532879818,verse,verse,verse
96,54.102494331065756,verse,verse,verse
97,54.61333333333334,verse,chorus,verse
98,55.12417233560091,verse,verse,verse
99,55.68145124716553,verse,verse,verse
100,56.23873015873016,verse,verse,verse
101,56.79600907029479,verse,verse,verse
102,57.35328798185941,verse,verse,verse
103,57.91056689342403,verse,verse,verse
104,58.46784580498866,verse,verse,verse
105,59.07156462585034,verse,verse,verse
106,59.675283446712015,verse,verse,verse
107,60.279002267573695,verse,verse,verse
108,60.836281179138325,verse,verse,verse
109,61.44,verse,verse,verse
110,61.99727891156463,verse,verse,verse
111,62.5081179138322,verse,verse,verse
112,63.018956916099775,verse,verse,verse
113,63.5762358276644,verse,verse,verse
114,64.13351473922903,verse,verse,verse
115,64.69079365079365,verse,verse,verse
116,65.20163265306122,verse,verse,verse
117,65.75891156462585,verse,verse,verse
118,66.31619047619047,verse,verse,verse
119,66.82702947845804,verse,verse,verse
120,67.33786848072562,verse,verse,verse
121,67.89514739229026,verse,verse,verse
122,68.45242630385488,verse,verse,verse
123,69.0097052154195,verse,verse,verse
124,69.52054421768707,verse,verse,verse
125,70.0778231292517,verse,chorus,verse
126,70.63510204081632,verse,verse,verse
127,71.19238095238096,verse,verse,verse
128,71.74965986394558,verse,verse,verse
129,72.3069387755102,verse,verse,verse
130,72.86421768707483,verse,verse,verse
131,73.42149659863945,verse,verse,verse
132,73.97877551020409,verse,verse,verse
133,74.53605442176871,verse,verse,verse
134,75.04689342403628,verse,verse,verse
135,75.55773242630386,verse,verse,verse
136,76.02213151927438,verse,verse,verse
137,76.53297052154196,verse,verse,verse
138,77.13668934240363,verse,verse,verse
139,77.7404081632653,verse,verse,verse
140,78.29768707482994,verse,verse,verse
141,78.85496598639456,verse,verse,verse
142,79.45868480725623,verse,verse,verse
143,80.01596371882086,verse,verse,verse
144,80.61968253968254,verse,verse,verse
145,81.17696145124717,verse,verse,verse
146,81.78068027210884,verse,verse,verse
147,82.43083900226758,verse,verse,verse
148,83.03455782312925,verse,verse,verse
149,83.59183673469387,verse,verse,verse
150,84.14911564625851,verse,verse,verse
151,84.70639455782313,verse,verse,verse
152,85.3101133786848,verse,verse,verse
153,85.86739229024943,verse,verse,verse
154,86.42467120181406,verse,verse,verse
155,86.88907029478457,verse,verse,verse
156,87.44634920634921,verse,verse,verse
157,88.00362811791383,verse,verse,verse
158,88.56090702947846,verse,verse,verse
159,89.07174603174603,verse,verse,verse
160,89.5825850340136,verse,verse,verse
161,90.13986394557823,verse,verse,verse
162,90.6507029478458,verse,verse,verse
163,91.20798185941042,verse,verse,verse
164,91.76526077097506,verse,verse,verse
165,92.32253968253968,verse,verse,verse
166,92.87981859410431,verse,verse,verse
167,93.43709750566893,verse,verse,verse
168,94.08725623582767,verse,verse,verse
169,94.73741496598639,verse,verse,verse
170,95.34113378684808,verse,verse,verse
171,95.8984126984127,verse,verse,verse
172,96.50213151927437,verse,verse,verse
173,97.05941043083901,verse,verse,verse
174,97.61668934240363,verse,verse,verse
175,98.1275283446712,verse,verse,verse
176,98.68480725623583,verse,verse,verse
177,99.24208616780045,verse,verse,verse
178,99.75292517006802,verse,verse,verse
179,100.35664399092971,verse,verse,verse
180,100.96036281179138,verse,verse,verse
181,101.51764172335601,verse,verse,verse
182,102.02848072562358,verse,verse,verse
183,102.5857596371882,verse,verse,verse
184,103.14303854875284,verse,verse,verse
185,103.65387755102041,verse,verse,verse
186,104.16471655328799,verse,verse,verse
187,104.72199546485261,verse,verse,verse
188,105.27927437641723,verse,verse,verse
189,105.83655328798186,verse,verse,verse
190,106.39383219954648,verse,verse,verse
191,106.90467120181405,verse,verse,verse
192,107.41551020408163,verse,verse,verse
193,107.9263492063492,verse,verse,verse
194,108.53006802721089,verse,verse,verse
195,109.18022675736961,verse,verse,verse
196,109.73750566893425,verse,verse,verse
197,110.29478458049887,verse,verse,verse
198,110.8520634920635,verse,verse,verse
199,111.45578231292517,verse,verse,verse
200,112.01306122448979,verse,verse,verse
201,112.61678004535148,verse,verse,verse
