Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.09287981859410431,no_function,bridge,bridge
1,0.6501587301587302,solo,solo,solo
2,1.1609977324263039,solo,solo,solo
3,1.6253968253968254,solo,no_function,no_function
4,2.136235827664399,solo,no_function,no_function
5,2.647074829931973,solo,intro,intro
6,3.111473922902494,solo,intro,intro
7,3.622312925170068,solo,intro,intro
8,4.133151927437642,solo,verse,verse
9,4.6439909297052155,solo,verse,verse
10,5.154829931972789,solo,verse,verse
11,5.6656689342403626,solo,verse,verse
12,6.222947845804988,solo,verse,verse
13,6.733786848072563,solo,verse,verse
14,7.244625850340136,solo,verse,verse
15,7.801904761904762,solo,verse,verse
16,8.312743764172335,solo,verse,verse
17,8.823582766439909,solo,verse,verse
18,9.334421768707482,solo,verse,verse
19,9.845260770975056,solo,verse,verse
20,10.356099773242631,solo,verse,verse
21,10.866938775510205,solo,verse,verse
22,11.377777777777778,solo,verse,verse
23,11.888616780045352,solo,verse,verse
24,12.399455782312925,solo,verse,verse
25,12.956734693877552,solo,verse,verse
26,13.467573696145125,solo,verse,verse
27,13.978412698412699,solo,verse,verse
28,14.489251700680272,solo,verse,verse
29,15.000090702947846,solo,verse,verse
30,15.51092970521542,solo,verse,verse
31,16.021768707482995,solo,verse,verse
32,16.579047619047618,solo,verse,verse
33,17.136326530612244,solo,verse,verse
34,17.69360544217687,solo,verse,verse
35,18.15800453514739,solo,verse,verse
36,18.715283446712018,solo,verse,verse
37,19.272562358276645,solo,verse,verse
38,19.783401360544218,solo,verse,verse
39,20.29424036281179,solo,verse,verse
40,20.805079365079365,solo,verse,verse
41,21.31591836734694,solo,verse,verse
42,21.873197278911565,solo,verse,verse
43,22.38403628117914,solo,verse,verse
44,22.941315192743765,solo,verse,verse
45,23.45215419501134,solo,verse,verse
46,24.009433106575965,solo,verse,verse
47,24.52027210884354,solo,chorus,chorus
48,25.077551020408162,solo,chorus,chorus
49,25.63482993197279,solo,bridge,chorus
50,26.145668934240362,solo,chorus,chorus
51,26.70294784580499,solo,chorus,chorus
52,27.260226757369615,solo,chorus,chorus
53,27.724625850340136,solo,verse,verse
54,28.23546485260771,solo,verse,verse
55,28.746303854875283,solo,verse,verse
56,29.30358276643991,solo,verse,verse
57,29.814421768707483,solo,verse,verse
58,30.37170068027211,solo,verse,verse
59,30.928979591836736,solo,verse,verse
60,31.48625850340136,solo,verse,verse
61,31.997097505668933,solo,verse,verse
62,32.507936507936506,solo,verse,verse
63,33.01877551020408,solo,verse,verse
64,33.52961451247165,solo,verse,verse
65,34.08689342403628,solo,verse,verse
66,34.644172335600906,solo,verse,verse
67,35.15501133786848,solo,verse,verse
68,35.66585034013605,solo,verse,verse
69,36.22312925170068,solo,verse,verse
70,36.73396825396826,solo,verse,verse
71,37.29124716553288,solo,verse,verse
72,37.802086167800454,solo,verse,verse
73,38.35936507936508,solo,verse,verse
74,38.91664399092971,solo,solo,verse
75,39.47392290249433,solo,verse,verse
76,40.03120181405896,solo,verse,verse
77,40.58848072562358,solo,verse,verse
78,41.145759637188206,solo,verse,verse
79,41.703038548752836,solo,solo,solo
80,42.26031746031746,solo,solo,solo
81,42.81759637188209,solo,chorus,chorus
82,43.37487528344671,solo,chorus,chorus
83,43.932154195011336,solo,chorus,chorus
84,44.489433106575966,solo,chorus,chorus
85,45.09315192743764,solo,verse,verse
86,45.60399092970521,solo,verse,verse
87,46.11482993197279,solo,verse,verse
88,46.672108843537416,solo,verse,verse
89,47.18294784580499,solo,verse,verse
90,47.69378684807256,solo,verse,verse
