Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.13931972789115646,no_function,silence,silence
1,0.5572789115646258,no_function,no_function,no_function
2,1.0216780045351475,no_function,no_function,no_function
3,1.486077097505669,no_function,no_function,no_function
4,1.9504761904761905,no_function,no_function,no_function
5,2.414875283446712,no_function,no_function,no_function
6,2.8792743764172335,no_function,solo,solo
7,3.3436734693877552,no_function,solo,solo
8,3.8080725623582765,no_function,solo,solo
9,4.2260317460317465,no_function,solo,solo
10,4.690430839002268,no_function,verse,verse
11,5.154829931972789,no_function,no_function,no_function
12,5.572789115646258,no_function,no_function,no_function
13,5.990748299319728,no_function,no_function,no_function
14,6.455147392290249,no_function,no_function,no_function
15,6.919546485260771,no_function,chorus,no_function
16,7.383945578231293,no_function,chorus,no_function
17,7.848344671201814,no_function,no_function,no_function
18,8.312743764172335,no_function,no_function,no_function
19,8.777142857142858,no_function,no_function,no_function
20,9.241541950113378,no_function,intro,intro
21,9.7059410430839,no_function,solo,solo
22,10.12390022675737,no_function,solo,solo
23,10.588299319727891,no_function,solo,solo
24,11.099138321995465,no_function,solo,solo
25,11.517097505668934,no_function,solo,solo
26,12.027936507936507,no_function,solo,solo
27,12.538775510204081,no_function,bridge,solo
28,13.049614512471654,no_function,solo,solo
29,13.514013605442177,no_function,chorus,chorus
30,13.978412698412699,no_function,chorus,chorus
31,14.44281179138322,no_function,no_function,no_function
32,14.86077097505669,no_function,no_function,no_function
33,15.371609977324264,no_function,no_function,no_function
34,15.836009070294784,no_function,no_function,no_function
35,16.34684807256236,no_function,no_function,no_function
36,16.81124716553288,no_function,chorus,no_function
37,17.2756462585034,no_function,chorus,no_function
38,17.740045351473924,no_function,chorus,no_function
39,18.204444444444444,no_function,solo,no_function
40,18.668843537414965,no_function,no_function,no_function
41,19.13324263038549,no_function,no_function,no_function
42,19.59764172335601,no_function,solo,no_function
43,20.06204081632653,no_function,no_function,no_function
44,20.572879818594103,no_function,solo,solo
45,21.037278911564627,no_function,solo,solo
46,21.501678004535147,no_function,solo,solo
47,22.01251700680272,no_function,solo,solo
48,22.47691609977324,no_function,solo,solo
49,22.941315192743765,no_function,solo,solo
50,23.405714285714286,no_function,solo,solo
51,23.870113378684806,no_function,chorus,chorus
52,24.38095238095238,no_function,no_function,no_function
53,24.845351473922904,no_function,no_function,no_function
54,25.356190476190477,no_function,intro,intro
55,25.820589569160997,no_function,intro,intro
56,26.284988662131518,intro,intro,intro
57,26.749387755102042,intro,intro,intro
58,27.260226757369615,intro,intro,intro
59,27.724625850340136,intro,intro,intro
60,28.23546485260771,intro,intro,intro
61,28.746303854875283,intro,intro,intro
62,29.210702947845807,intro,intro,intro
63,29.675102040816327,intro,intro,intro
64,30.1859410430839,intro,bridge,intro
65,30.65034013605442,intro,solo,intro
66,31.114739229024945,intro,intro,intro
67,31.62557823129252,intro,intro,intro
68,32.08997732426304,intro,intro,intro
69,32.60081632653061,intro,intro,intro
70,33.065215419501136,intro,solo,solo
71,33.57605442176871,solo,solo,solo
72,34.04045351473923,solo,solo,solo
73,34.50485260770975,solo,solo,solo
74,35.015691609977324,solo,solo,solo
75,35.48009070294785,solo,solo,solo
76,35.944489795918365,solo,solo,solo
77,36.40888888888889,solo,solo,solo
78,36.91972789115646,solo,intro,solo
79,37.384126984126986,solo,solo,solo
80,37.8485260770975,solo,solo,solo
81,38.31292517006803,solo,solo,solo
82,38.77732426303855,solo,solo,solo
83,39.24172335600907,solo,solo,solo
84,39.75256235827664,solo,solo,solo
85,40.216961451247165,solo,solo,solo
86,40.72780045351474,solo,solo,solo
87,41.19219954648526,solo,solo,solo
88,41.65659863945578,solo,solo,solo
89,42.120997732426304,solo,solo,solo
90,42.63183673469388,solo,solo,solo
91,43.0962358276644,solo,solo,solo
92,43.56063492063492,solo,solo,solo
93,44.02503401360544,solo,solo,solo
94,44.535873015873015,solo,intro,solo
95,45.00027210884354,solo,solo,solo
96,45.464671201814056,solo,solo,solo
97,45.92907029478458,solo,solo,solo
98,46.393469387755104,solo,solo,solo
99,46.85786848072562,solo,solo,solo
100,47.322267573696145,solo,no_function,solo
101,47.83310657596372,solo,solo,solo
102,48.29750566893424,solo,solo,solo
103,48.76190476190476,solo,solo,solo
104,49.22630385487528,solo,solo,solo
105,49.69070294784581,solo,solo,solo
106,50.155102040816324,solo,solo,solo
107,50.6659410430839,solo,solo,solo
108,51.13034013605442,solo,solo,solo
109,51.594739229024945,solo,solo,solo
110,52.10557823129252,solo,solo,solo
111,52.569977324263036,solo,solo,solo
112,53.03437641723356,solo,solo,solo
113,53.498775510204084,solo,verse,solo
114,53.9631746031746,solo,solo,solo
115,54.427573696145124,solo,solo,solo
116,54.9384126984127,solo,solo,solo
117,55.44925170068027,solo,solo,solo
118,55.913650793650795,solo,solo,solo
119,56.37804988662131,solo,solo,solo
120,56.842448979591836,solo,solo,solo
121,57.35328798185941,solo,solo,solo
122,57.817687074829934,solo,solo,solo
123,58.28208616780045,solo,solo,solo
124,58.746485260770974,solo,solo,solo
125,59.25732426303855,solo,solo,solo
126,59.72172335600907,solo,solo,solo
127,60.18612244897959,solo,solo,solo
128,60.65052154195011,solo,solo,solo
129,61.161360544217686,solo,solo,solo
130,61.62575963718821,solo,solo,solo
131,62.09015873015873,solo,solo,solo
132,62.55455782312925,solo,solo,solo
133,63.065396825396824,solo,solo,solo
134,63.52979591836735,solo,solo,solo
135,64.04063492063491,verse,chorus,chorus
136,64.50503401360544,verse,chorus,chorus
137,65.01587301587301,verse,intro,chorus
138,65.48027210884354,verse,chorus,chorus
139,65.94467120181406,verse,chorus,chorus
140,66.40907029478458,verse,verse,chorus
141,66.91990929705216,verse,chorus,chorus
142,67.38430839002268,verse,chorus,chorus
143,67.84870748299319,verse,chorus,chorus
144,68.31310657596372,verse,chorus,chorus
145,68.77750566893424,verse,chorus,chorus
146,69.28834467120181,verse,verse,chorus
147,69.75274376417234,verse,chorus,chorus
148,70.21714285714286,verse,chorus,chorus
149,70.68154195011338,verse,chorus,chorus
150,71.1459410430839,verse,verse,verse
151,71.61034013605442,verse,verse,verse
152,72.07473922902494,verse,verse,verse
153,72.53913832199547,verse,verse,verse
154,73.00353741496599,verse,verse,verse
155,73.46793650793651,verse,verse,verse
156,73.93233560090702,verse,verse,verse
157,74.39673469387755,verse,verse,verse
158,74.86113378684807,verse,verse,verse
159,75.27909297052155,verse,verse,verse
160,75.74349206349207,verse,verse,verse
161,76.16145124716553,verse,verse,verse
162,76.62585034013605,verse,chorus,verse
163,77.09024943310658,verse,chorus,verse
164,77.5546485260771,verse,chorus,verse
165,78.01904761904763,verse,verse,verse
166,78.48344671201814,verse,verse,verse
167,78.94784580498866,verse,verse,verse
168,79.41224489795918,verse,verse,verse
169,79.87664399092971,verse,verse,verse
170,80.34104308390023,verse,verse,verse
171,80.80544217687074,verse,verse,verse
172,81.26984126984127,verse,verse,verse
173,81.73424036281179,verse,verse,verse
174,82.19863945578231,verse,chorus,verse
175,82.61659863945579,verse,verse,verse
176,83.0809977324263,verse,verse,verse
177,83.54539682539682,verse,chorus,verse
178,84.00979591836735,verse,verse,verse
179,84.42775510204082,verse,verse,verse
180,84.89215419501134,verse,verse,verse
181,85.35655328798185,verse,verse,verse
182,85.82095238095238,verse,verse,verse
183,86.2853514739229,verse,verse,verse
184,86.74975056689343,verse,verse,verse
185,87.21414965986395,verse,verse,verse
186,87.63210884353741,verse,verse,verse
187,88.09650793650793,verse,verse,verse
188,88.56090702947846,verse,verse,verse
189,89.02530612244898,verse,verse,verse
190,89.4897052154195,verse,verse,verse
191,89.95410430839003,verse,verse,verse
192,90.41850340136054,verse,verse,verse
193,90.83646258503401,verse,verse,verse
194,91.30086167800454,verse,chorus,verse
195,91.81170068027211,verse,verse,verse
196,92.27609977324263,verse,verse,verse
197,92.74049886621316,verse,verse,verse
198,93.20489795918367,verse,verse,verse
199,93.66929705215419,verse,verse,verse
200,94.13369614512472,verse,verse,verse
201,94.59809523809524,chorus,chorus,chorus
202,95.06249433106576,chorus,chorus,chorus
203,95.57333333333334,chorus,chorus,chorus
204,96.03773242630386,chorus,chorus,chorus
205,96.45569160997732,chorus,chorus,chorus
206,96.92009070294785,chorus,chorus,chorus
207,97.38448979591837,chorus,chorus,chorus
208,97.8488888888889,chorus,chorus,chorus
209,98.3132879818594,chorus,chorus,chorus
210,98.77768707482993,chorus,chorus,chorus
211,99.24208616780045,chorus,chorus,chorus
212,99.70648526077098,chorus,chorus,chorus
213,100.1708843537415,chorus,chorus,chorus
214,100.63528344671202,chorus,chorus,chorus
215,101.09968253968253,chorus,chorus,chorus
216,101.56408163265306,chorus,chorus,chorus
217,102.02848072562358,chorus,chorus,chorus
218,102.4928798185941,chorus,chorus,chorus
219,102.95727891156463,chorus,chorus,chorus
220,103.42167800453515,chorus,chorus,chorus
221,103.88607709750566,chorus,chorus,chorus
222,104.35047619047619,chorus,chorus,chorus
223,104.81487528344671,chorus,chorus,chorus
224,105.27927437641723,chorus,chorus,chorus
225,105.74367346938776,chorus,chorus,chorus
226,106.20807256235828,chorus,chorus,chorus
227,106.62603174603174,chorus,chorus,chorus
228,107.09043083900227,chorus,chorus,chorus
229,107.55482993197279,chorus,chorus,chorus
230,108.06566893424036,chorus,chorus,chorus
231,108.53006802721089,chorus,chorus,chorus
232,108.99446712018141,chorus,chorus,chorus
233,109.50530612244899,chorus,chorus,chorus
234,109.9697052154195,chorus,chorus,chorus
235,110.43410430839002,chorus,chorus,chorus
236,110.89850340136054,chorus,chorus,chorus
237,111.36290249433107,chorus,chorus,chorus
238,111.82730158730159,chorus,chorus,chorus
239,112.29170068027211,chorus,chorus,chorus
240,112.75609977324262,chorus,chorus,chorus
241,113.22049886621315,chorus,chorus,chorus
242,113.68489795918367,chorus,chorus,chorus
243,114.1492970521542,chorus,chorus,chorus
244,114.61369614512472,chorus,chorus,chorus
245,115.07809523809524,chorus,chorus,chorus
246,115.54249433106575,chorus,chorus,chorus
247,115.96045351473923,chorus,chorus,chorus
248,116.4712925170068,chorus,chorus,chorus
249,116.93569160997733,chorus,chorus,chorus
250,117.40009070294785,chorus,chorus,chorus
251,117.86448979591837,chorus,chorus,chorus
252,118.32888888888888,chorus,chorus,chorus
253,118.79328798185941,chorus,chorus,chorus
254,119.25768707482993,chorus,chorus,chorus
255,119.72208616780046,chorus,chorus,chorus
256,120.18648526077098,chorus,chorus,chorus
257,120.6508843537415,chorus,chorus,chorus
258,121.11528344671201,chorus,chorus,chorus
259,121.57968253968254,chorus,chorus,chorus
260,122.04408163265306,chorus,chorus,chorus
261,122.50848072562358,chorus,chorus,chorus
262,122.97287981859411,chorus,chorus,chorus
263,123.43727891156463,chorus,chorus,chorus
264,123.90167800453514,chorus,chorus,chorus
265,124.36607709750567,chorus,chorus,chorus
266,124.83047619047619,solo,solo,solo
267,125.29487528344671,solo,solo,solo
268,125.75927437641724,solo,solo,solo
269,126.22367346938775,solo,solo,solo
270,126.68807256235827,solo,solo,solo
271,127.1524716553288,solo,solo,solo
272,127.61687074829932,solo,solo,solo
273,128.08126984126983,solo,solo,solo
274,128.54566893424035,solo,solo,solo
275,129.01006802721088,solo,solo,solo
276,129.4744671201814,solo,solo,solo
277,129.93886621315193,solo,solo,solo
278,130.40326530612245,solo,solo,solo
279,130.86766439909297,solo,solo,solo
280,131.3320634920635,solo,solo,solo
281,131.79646258503402,solo,chorus,solo
282,132.26086167800455,solo,solo,solo
283,132.72526077097507,solo,solo,solo
284,133.18965986394556,solo,solo,solo
285,133.6540589569161,solo,solo,solo
286,134.1184580498866,solo,solo,solo
287,134.6292970521542,solo,solo,solo
288,135.0936961451247,solo,solo,solo
289,135.60453514739228,solo,solo,solo
290,136.0689342403628,solo,solo,solo
291,136.53333333333333,solo,no_function,solo
292,137.0441723356009,solo,solo,solo
293,137.50857142857143,solo,solo,solo
294,137.97297052154195,solo,solo,solo
295,138.43736961451248,solo,solo,solo
296,138.901768707483,solo,solo,solo
297,139.36616780045352,solo,solo,solo
298,139.83056689342405,solo,solo,solo
299,140.29496598639454,solo,solo,solo
300,140.80580498866212,solo,solo,solo
301,141.27020408163264,solo,solo,solo
302,141.73460317460317,solo,solo,solo
303,142.1990022675737,solo,solo,solo
304,142.6634013605442,solo,solo,solo
305,143.12780045351474,solo,solo,solo
306,143.59219954648526,solo,solo,solo
307,144.05659863945579,solo,solo,solo
308,144.5209977324263,solo,solo,solo
309,144.98539682539683,solo,solo,solo
310,145.44979591836736,solo,solo,solo
311,145.91419501133788,solo,solo,solo
312,146.37859410430838,solo,solo,solo
313,146.8429931972789,solo,solo,solo
314,147.35383219954647,solo,solo,solo
315,147.77179138321995,solo,solo,solo
316,148.28263038548752,solo,solo,solo
317,148.74702947845805,solo,solo,solo
318,149.21142857142857,solo,solo,solo
319,149.62938775510204,solo,solo,solo
320,150.14022675736962,solo,solo,solo
321,150.60462585034014,solo,solo,solo
322,151.06902494331067,solo,solo,solo
323,151.5334240362812,solo,solo,solo
324,151.9978231292517,solo,chorus,solo
325,152.5086621315193,solo,solo,solo
326,152.97306122448978,solo,solo,solo
327,153.4374603174603,solo,solo,solo
328,153.90185941043083,solo,solo,solo
329,154.36625850340135,solo,solo,solo
330,154.83065759637188,verse,solo,solo
331,155.2950566893424,verse,verse,verse
332,155.80589569160998,verse,verse,verse
333,156.2702947845805,verse,verse,verse
334,156.73469387755102,verse,verse,verse
335,157.19909297052155,verse,verse,verse
336,157.66349206349207,verse,verse,verse
337,158.1278911564626,verse,verse,verse
338,158.59229024943312,verse,verse,verse
339,159.05668934240362,verse,verse,verse
340,159.52108843537414,verse,verse,verse
341,159.98548752834466,verse,verse,verse
342,160.4498866213152,verse,verse,verse
343,160.9142857142857,verse,verse,verse
344,161.37868480725623,verse,verse,verse
345,161.84308390022676,verse,verse,verse
346,162.30748299319728,verse,verse,verse
347,162.7718820861678,verse,verse,verse
348,163.28272108843538,verse,verse,verse
349,163.7471201814059,verse,solo,verse
350,164.21151927437643,verse,verse,verse
351,164.67591836734695,verse,verse,verse
352,165.14031746031745,verse,verse,verse
353,165.60471655328797,verse,verse,verse
354,166.0691156462585,verse,verse,verse
355,166.53351473922902,verse,chorus,verse
356,166.99791383219954,verse,verse,verse
357,167.46231292517007,verse,verse,verse
358,167.9267120181406,verse,verse,verse
359,168.34467120181407,verse,verse,verse
360,168.8090702947846,verse,chorus,verse
361,169.2734693877551,verse,verse,verse
362,169.73786848072564,verse,verse,verse
363,170.20226757369613,verse,verse,verse
364,170.6202267573696,verse,verse,verse
365,171.08462585034013,verse,verse,verse
366,171.54902494331066,verse,verse,verse
367,172.01342403628118,verse,verse,verse
368,172.4778231292517,verse,verse,verse
369,172.94222222222223,verse,verse,verse
370,173.40662131519275,verse,verse,verse
371,173.82458049886623,verse,verse,verse
372,174.28897959183672,verse,verse,verse
373,174.75337868480725,verse,verse,verse
374,175.21777777777777,verse,verse,verse
375,175.63573696145124,verse,verse,verse
376,176.10013605442177,verse,verse,verse
377,176.5645351473923,verse,verse,verse
378,177.02893424036282,verse,verse,verse
379,177.4468934240363,verse,verse,verse
380,177.9112925170068,verse,verse,verse
381,178.37569160997734,verse,verse,verse
382,178.79365079365078,verse,verse,verse
