Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.23219954648526078,silence,silence,silence
1,0.603718820861678,silence,silence,silence
2,0.9752380952380952,intro,intro,intro
3,1.3467573696145125,intro,intro,intro
4,1.7647165532879818,intro,intro,intro
5,2.182675736961451,intro,intro,intro
6,2.6006349206349206,intro,intro,intro
7,3.01859410430839,intro,intro,intro
8,3.436553287981859,intro,intro,intro
9,3.8080725623582765,intro,intro,intro
10,4.2260317460317465,intro,intro,intro
11,4.597551020408163,intro,intro,intro
12,5.015510204081632,intro,intro,intro
13,5.38702947845805,intro,intro,intro
14,5.804988662131519,intro,intro,intro
15,6.176507936507937,intro,intro,intro
16,6.594467120181406,intro,intro,intro
17,7.012426303854875,intro,intro,intro
18,7.383945578231293,intro,intro,intro
19,7.75546485260771,intro,intro,intro
20,8.17342403628118,intro,intro,intro
21,8.544943310657596,intro,intro,intro
22,8.962902494331066,intro,intro,intro
23,9.334421768707482,intro,intro,intro
24,9.7059410430839,intro,intro,intro
25,10.12390022675737,intro,intro,intro
26,10.495419501133787,intro,intro,intro
27,10.913378684807256,intro,intro,intro
28,11.284897959183674,intro,intro,intro
29,11.702857142857143,intro,intro,intro
30,12.07437641723356,intro,verse,intro
31,12.445895691609977,intro,intro,intro
32,12.863854875283447,intro,verse,verse
33,13.235374149659863,intro,verse,verse
34,13.606893424036281,intro,verse,verse
35,13.978412698412699,intro,verse,verse
36,14.349931972789115,intro,verse,verse
37,14.767891156462586,intro,verse,verse
38,15.139410430839002,intro,intro,intro
39,15.557369614512472,intro,intro,intro
40,15.928888888888888,intro,intro,intro
41,16.300408163265306,intro,intro,intro
42,16.718367346938777,intro,intro,intro
43,17.08988662131519,intro,verse,intro
44,17.46140589569161,intro,intro,intro
45,17.87936507936508,intro,intro,intro
46,18.250884353741498,intro,intro,intro
47,18.622403628117915,intro,intro,intro
48,19.040362811791383,intro,intro,intro
49,19.4118820861678,intro,intro,intro
50,19.82984126984127,intro,intro,intro
51,20.201360544217685,intro,intro,intro
52,20.619319727891156,intro,intro,intro
53,20.990839002267574,intro,intro,intro
54,21.36235827664399,intro,intro,intro
55,21.78031746031746,intro,intro,intro
56,22.151836734693877,intro,intro,intro
57,22.569795918367348,intro,intro,intro
58,22.941315192743765,intro,intro,intro
59,23.359274376417233,intro,intro,intro
60,23.73079365079365,intro,intro,intro
61,24.14875283446712,intro,intro,intro
62,24.52027210884354,intro,intro,intro
63,24.938231292517006,intro,intro,intro
64,25.309750566893424,intro,intro,intro
65,25.68126984126984,intro,intro,intro
66,26.006349206349206,intro,intro,intro
67,26.33142857142857,intro,intro,intro
68,26.70294784580499,intro,intro,intro
69,27.028027210884353,intro,intro,intro
70,27.353106575963718,intro,intro,intro
71,27.724625850340136,intro,intro,intro
72,28.096145124716553,intro,intro,intro
73,28.46766439909297,intro,intro,intro
74,28.88562358276644,intro,intro,intro
75,29.257142857142856,intro,intro,intro
76,29.675102040816327,intro,intro,intro
77,30.046621315192745,intro,intro,intro
78,30.464580498866212,intro,intro,intro
79,30.83609977324263,intro,intro,intro
80,31.2540589569161,intro,intro,intro
81,31.62557823129252,intro,intro,intro
82,31.997097505668933,intro,intro,intro
83,32.41505668934241,intro,intro,intro
84,32.78657596371882,intro,intro,intro
85,33.20453514739229,intro,intro,intro
86,33.57605442176871,intro,intro,intro
87,33.99401360544218,intro,intro,intro
88,34.365532879818595,intro,intro,intro
89,34.78349206349206,intro,intro,intro
90,35.20145124716553,intro,intro,intro
91,35.57297052154195,intro,intro,intro
92,35.99092970521542,intro,intro,intro
93,36.36244897959184,intro,intro,intro
94,36.73396825396826,intro,intro,intro
95,37.151927437641724,intro,intro,intro
96,37.52344671201814,intro,intro,intro
97,37.94140589569161,intro,intro,intro
98,38.31292517006803,intro,intro,intro
99,38.730884353741494,intro,intro,intro
100,39.10240362811791,intro,intro,intro
101,39.47392290249433,intro,intro,intro
102,39.8918820861678,intro,intro,intro
103,40.30984126984127,intro,intro,intro
104,40.72780045351474,intro,intro,intro
105,41.09931972789116,intro,intro,intro
106,41.517278911564624,intro,intro,intro
107,41.9352380952381,intro,intro,intro
108,42.30675736961451,intro,intro,intro
109,42.67827664399093,intro,intro,intro
110,43.0962358276644,intro,intro,intro
111,43.46775510204082,intro,intro,intro
112,43.885714285714286,intro,intro,intro
113,44.257233560090704,intro,intro,intro
114,44.67519274376417,intro,intro,intro
115,45.04671201814059,intro,intro,intro
116,45.464671201814056,intro,intro,intro
117,45.836190476190474,intro,intro,intro
118,46.25414965986395,intro,intro,intro
119,46.672108843537416,intro,intro,intro
120,47.04362811791383,intro,intro,intro
121,47.4615873015873,intro,intro,intro
122,47.87954648526077,intro,intro,intro
123,48.251065759637186,intro,intro,intro
124,48.66902494331066,intro,intro,intro
125,49.08698412698413,intro,intro,intro
126,49.504943310657595,intro,intro,intro
127,49.87646258503401,intro,intro,intro
128,50.29442176870748,intro,intro,intro
129,50.6659410430839,intro,intro,intro
130,51.08390022675737,intro,intro,intro
131,51.50185941043084,intro,intro,intro
132,51.87337868480726,intro,intro,intro
133,52.291337868480724,intro,intro,intro
134,52.66285714285714,intro,intro,intro
135,53.03437641723356,intro,intro,intro
136,53.45233560090703,intro,intro,intro
137,53.823854875283445,intro,intro,intro
138,54.24181405895692,verse,verse,verse
139,54.61333333333334,verse,verse,verse
140,54.98485260770975,verse,verse,verse
141,55.40281179138322,verse,verse,verse
142,55.77433106575964,verse,verse,verse
143,56.19229024943311,verse,verse,verse
144,56.563809523809525,verse,verse,verse
145,56.93532879818594,verse,verse,verse
146,57.35328798185941,verse,verse,verse
147,57.72480725623583,verse,verse,verse
148,58.096326530612245,verse,verse,verse
149,58.51428571428571,verse,verse,verse
150,58.88580498866213,verse,verse,verse
151,59.3037641723356,verse,verse,verse
152,59.675283446712015,verse,verse,verse
153,60.04680272108843,verse,verse,verse
154,60.41832199546485,verse,verse,verse
155,60.836281179138325,verse,verse,verse
156,61.207800453514736,verse,verse,verse
157,61.62575963718821,verse,verse,verse
158,61.99727891156463,verse,verse,verse
159,62.368798185941046,verse,verse,verse
160,62.78675736961451,verse,verse,verse
161,63.15827664399093,verse,verse,verse
162,63.52979591836735,verse,verse,verse
163,63.901315192743766,verse,verse,verse
164,64.27283446712018,verse,verse,verse
165,64.6443537414966,verse,verse,verse
166,65.06231292517006,verse,verse,verse
167,65.43383219954649,verse,verse,verse
168,65.85179138321996,verse,verse,verse
169,66.22331065759637,verse,verse,verse
170,66.59482993197278,verse,verse,verse
171,67.01278911564626,verse,verse,verse
172,67.38430839002268,verse,verse,verse
173,67.75582766439909,verse,verse,verse
174,68.17378684807257,verse,verse,verse
175,68.54530612244898,verse,verse,verse
176,68.9168253968254,verse,verse,verse
177,69.33478458049886,verse,verse,verse
178,69.70630385487529,verse,verse,verse
179,70.0778231292517,verse,verse,verse
180,70.49578231292517,verse,verse,verse
181,70.86730158730158,verse,verse,verse
182,71.23882086167801,verse,verse,verse
183,71.65678004535147,verse,verse,verse
184,72.02829931972789,verse,verse,verse
185,72.3998185941043,verse,verse,verse
186,72.77133786848073,verse,verse,verse
187,73.18929705215419,verse,verse,verse
188,73.60725623582766,verse,verse,verse
189,73.97877551020409,verse,verse,verse
190,74.3502947845805,verse,verse,verse
191,74.76825396825397,verse,verse,verse
192,75.13977324263038,verse,verse,verse
193,75.51129251700681,verse,verse,verse
194,75.92925170068027,verse,verse,verse
195,76.3007709750567,verse,verse,verse
196,76.71873015873015,verse,verse,verse
197,77.09024943310658,verse,verse,verse
198,77.46176870748299,verse,verse,verse
199,77.83328798185941,verse,verse,verse
200,78.25124716553287,verse,verse,verse
201,78.6227664399093,verse,verse,verse
202,79.04072562358277,verse,verse,verse
203,79.41224489795918,verse,verse,verse
204,79.7837641723356,verse,verse,verse
205,80.15528344671202,verse,verse,verse
206,80.5732426303855,verse,verse,verse
207,80.9447619047619,verse,verse,verse
208,81.36272108843538,verse,verse,verse
209,81.73424036281179,verse,verse,verse
210,82.10575963718821,verse,verse,verse
211,82.47727891156462,verse,verse,verse
212,82.8952380952381,verse,verse,verse
213,83.26675736961451,verse,verse,verse
214,83.63827664399093,verse,verse,verse
215,84.00979591836735,verse,verse,verse
216,84.38131519274377,verse,verse,verse
217,84.79927437641723,verse,verse,verse
218,85.17079365079366,verse,verse,verse
219,85.54231292517007,verse,verse,verse
220,85.96027210884354,verse,verse,verse
221,86.33179138321995,verse,verse,verse
222,86.70331065759638,verse,verse,verse
223,87.12126984126984,verse,verse,verse
224,87.49278911564626,verse,verse,verse
225,87.86430839002267,verse,verse,verse
226,88.2358276643991,verse,verse,verse
227,88.65378684807256,verse,verse,verse
228,89.02530612244898,verse,verse,verse
229,89.39682539682539,verse,verse,verse
230,89.81478458049887,verse,verse,verse
231,90.18630385487528,verse,verse,verse
232,90.5578231292517,verse,verse,verse
233,90.97578231292518,verse,verse,verse
234,91.34730158730159,verse,verse,verse
235,91.76526077097506,verse,verse,verse
236,92.13678004535147,verse,verse,verse
237,92.55473922902495,verse,verse,verse
238,92.92625850340136,verse,verse,verse
239,93.29777777777778,verse,verse,verse
240,93.71573696145124,verse,verse,verse
241,94.08725623582767,verse,verse,verse
242,94.45877551020408,verse,verse,verse
243,94.87673469387755,verse,verse,verse
244,95.24825396825396,verse,verse,verse
245,95.61977324263039,verse,verse,verse
246,96.03773242630386,verse,verse,verse
247,96.40925170068027,verse,verse,verse
248,96.82721088435375,verse,verse,verse
249,97.19873015873016,verse,verse,verse
250,97.57024943310658,verse,verse,verse
251,97.94176870748299,verse,verse,verse
252,98.35972789115647,verse,verse,verse
253,98.73124716553288,verse,verse,verse
254,99.14920634920635,verse,verse,verse
255,99.52072562358276,verse,verse,verse
256,99.89224489795919,verse,verse,verse
257,100.2637641723356,verse,verse,verse
258,100.68172335600907,verse,verse,verse
259,101.05324263038548,verse,verse,verse
260,101.42476190476191,verse,verse,verse
