Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.23219954648526078,intro,intro,intro
1,1.1145578231292517,intro,intro,intro
2,2.043356009070295,intro,intro,intro
3,2.786394557823129,intro,intro,intro
4,3.575873015873016,intro,intro,intro
5,4.4117913832199545,intro,intro,intro
6,5.201269841269841,intro,intro,intro
7,6.0836281179138325,intro,intro,intro
8,6.965986394557823,intro,intro,intro
9,7.848344671201814,intro,intro,intro
10,8.6378231292517,intro,intro,intro
11,9.427301587301587,intro,intro,intro
12,10.263219954648527,intro,intro,intro
13,11.099138321995465,intro,intro,intro
14,11.888616780045352,intro,intro,intro
15,12.678095238095239,intro,intro,intro
16,13.467573696145125,intro,intro,intro
17,14.257052154195012,intro,no_function,intro
18,15.000090702947846,intro,no_function,intro
19,15.74312925170068,intro,intro,intro
20,16.532607709750568,intro,intro,intro
21,17.2756462585034,intro,intro,intro
22,18.06512471655329,intro,intro,intro
23,18.854603174603174,intro,intro,intro
24,19.59764172335601,intro,intro,intro
25,20.387120181405894,intro,intro,intro
26,21.13015873015873,intro,intro,intro
27,21.91963718820862,intro,verse,intro
28,22.709115646258503,intro,verse,intro
29,23.45215419501134,intro,intro,intro
30,24.288072562358277,intro,intro,intro
31,25.077551020408162,intro,intro,intro
32,25.86702947845805,intro,intro,intro
33,26.70294784580499,intro,intro,intro
34,27.492426303854874,intro,intro,intro
35,28.328344671201815,intro,intro,intro
36,29.1178231292517,intro,intro,intro
37,29.95374149659864,intro,intro,intro
38,30.743219954648527,intro,intro,intro
39,31.532698412698412,intro,intro,intro
40,32.3221768707483,intro,intro,intro
41,33.111655328798186,intro,intro,intro
42,33.90113378684807,intro,intro,intro
43,34.644172335600906,intro,intro,intro
44,35.43365079365079,intro,intro,intro
45,36.26956916099773,intro,intro,intro
46,37.151927437641724,intro,intro,intro
47,37.94140589569161,intro,intro,intro
48,38.77732426303855,intro,intro,intro
49,39.613242630385486,intro,intro,intro
50,40.44916099773243,intro,intro,intro
51,41.28507936507936,intro,intro,intro
52,42.074557823129254,intro,verse,intro
53,42.91047619047619,intro,intro,intro
54,43.74639455782313,intro,intro,intro
55,44.582312925170065,intro,intro,intro
56,45.41823129251701,intro,verse,intro
57,46.25414965986395,intro,intro,intro
58,47.09006802721088,intro,intro,intro
59,47.925986394557825,intro,intro,intro
60,48.76190476190476,intro,intro,intro
61,49.5978231292517,intro,intro,intro
62,50.48018140589569,intro,intro,intro
63,51.316099773242634,intro,intro,intro
64,52.10557823129252,intro,intro,intro
65,52.895056689342404,intro,intro,intro
66,53.730975056689346,intro,solo,intro
67,54.56689342403628,intro,solo,intro
68,55.40281179138322,intro,verse,intro
69,56.23873015873016,intro,intro,intro
70,57.0746485260771,intro,verse,intro
71,57.86412698412698,intro,intro,intro
72,58.700045351473925,intro,intro,intro
73,59.53596371882086,intro,intro,intro
74,60.3718820861678,intro,intro,intro
75,61.161360544217686,intro,intro,intro
76,61.95083900226757,intro,intro,intro
77,62.69387755102041,intro,intro,intro
78,63.52979591836735,intro,intro,intro
79,64.31927437641724,intro,bridge,intro
80,65.10875283446713,intro,bridge,intro
81,65.85179138321996,intro,bridge,intro
82,66.64126984126985,intro,verse,intro
83,67.43074829931973,intro,intro,intro
84,68.22022675736962,intro,intro,intro
85,69.05614512471655,intro,intro,intro
86,69.89206349206349,intro,intro,intro
87,70.68154195011338,intro,intro,intro
88,71.51746031746032,intro,intro,intro
89,72.3069387755102,intro,intro,intro
90,73.09641723356009,verse,verse,verse
91,73.88589569160997,verse,verse,verse
92,74.67537414965986,verse,verse,verse
93,75.46485260770974,verse,verse,verse
94,76.3007709750567,verse,verse,verse
95,77.13668934240363,verse,verse,verse
96,77.97260770975056,verse,verse,verse
97,78.76208616780045,verse,verse,verse
98,79.55156462585035,verse,bridge,verse
99,80.38748299319728,verse,bridge,verse
100,81.17696145124717,verse,bridge,verse
101,81.96643990929705,verse,verse,verse
102,82.75591836734694,verse,verse,verse
103,83.59183673469387,verse,verse,verse
104,84.42775510204082,verse,verse,verse
105,85.26367346938775,verse,verse,verse
106,86.09959183673469,verse,verse,verse
107,86.88907029478457,verse,verse,verse
108,87.67854875283447,verse,verse,verse
109,88.46802721088436,verse,verse,verse
110,89.25750566893424,verse,verse,verse
111,90.04698412698413,verse,verse,verse
112,90.83646258503401,verse,verse,verse
113,91.6259410430839,verse,verse,verse
114,92.41541950113378,verse,verse,verse
115,93.20489795918367,verse,verse,verse
116,93.99437641723355,verse,verse,verse
117,94.73741496598639,verse,verse,verse
118,95.52689342403629,verse,verse,verse
119,96.26993197278911,verse,verse,verse
120,97.01297052154194,verse,verse,verse
121,97.80244897959183,verse,verse,verse
122,98.59192743764173,verse,verse,verse
123,99.33496598639456,verse,verse,verse
124,100.12444444444445,verse,verse,verse
125,100.96036281179138,verse,verse,verse
126,101.79628117913832,verse,verse,verse
127,102.5857596371882,verse,verse,verse
128,103.37523809523809,verse,verse,verse
129,104.16471655328799,verse,verse,verse
130,105.00063492063492,verse,verse,verse
131,105.79011337868481,verse,verse,verse
132,106.57959183673469,verse,verse,verse
133,107.36907029478458,verse,verse,verse
134,108.20498866213151,verse,verse,verse
135,108.99446712018141,verse,verse,verse
136,109.7839455782313,verse,intro,verse
137,110.52698412698413,verse,verse,verse
138,111.27002267573697,verse,intro,verse
139,112.05950113378685,verse,verse,verse
140,112.84897959183674,verse,verse,verse
141,113.68489795918367,verse,verse,verse
142,114.5208163265306,verse,verse,verse
143,115.31029478458049,verse,verse,verse
144,116.14621315192744,verse,verse,verse
145,116.98213151927438,verse,verse,verse
146,117.81804988662131,verse,verse,verse
147,118.65396825396826,verse,verse,verse
148,119.4898866213152,verse,chorus,verse
149,120.32580498866213,verse,verse,verse
150,121.16172335600908,verse,verse,verse
151,121.95120181405896,verse,verse,verse
152,122.74068027210885,verse,chorus,chorus
153,123.53015873015873,verse,chorus,chorus
154,124.36607709750567,verse,intro,intro
155,125.15555555555555,verse,intro,intro
156,125.9914739229025,bridge,intro,intro
157,126.78095238095239,bridge,intro,intro
158,127.61687074829932,bridge,bridge,intro
159,128.45278911564625,bridge,bridge,intro
160,129.24226757369615,bridge,intro,intro
161,130.07818594104307,bridge,intro,intro
162,130.91410430839002,bridge,bridge,bridge
163,131.75002267573697,bridge,bridge,bridge
164,132.5859410430839,bridge,bridge,bridge
165,133.3754195011338,bridge,verse,bridge
166,134.2113378684807,bridge,bridge,bridge
167,135.0008163265306,bridge,solo,bridge
168,135.7902947845805,bridge,solo,bridge
169,136.53333333333333,bridge,intro,bridge
170,137.41569160997733,bridge,bridge,bridge
171,138.15873015873015,bridge,intro,bridge
172,138.94820861678005,bridge,intro,bridge
173,139.73768707482992,bridge,intro,bridge
174,140.52716553287982,bridge,bridge,bridge
175,141.27020408163264,bridge,bridge,bridge
176,142.05968253968254,bridge,bridge,bridge
177,142.84916099773244,bridge,bridge,bridge
178,143.6386394557823,bridge,bridge,bridge
179,144.4281179138322,bridge,bridge,bridge
180,145.21759637188208,bridge,bridge,bridge
181,146.00707482993198,bridge,bridge,bridge
182,146.8429931972789,bridge,bridge,bridge
183,147.67891156462585,bridge,bridge,bridge
184,148.46839002267575,bridge,bridge,bridge
185,149.25786848072562,bridge,bridge,bridge
186,150.09378684807257,bridge,bridge,bridge
187,150.88326530612244,bridge,bridge,bridge
188,151.67274376417234,bridge,bridge,bridge
189,152.4622222222222,bridge,bridge,bridge
190,153.2517006802721,bridge,bridge,bridge
191,154.041179138322,bridge,bridge,bridge
192,154.87709750566893,bridge,bridge,bridge
193,155.66657596371883,bridge,bridge,bridge
194,156.4560544217687,bridge,bridge,bridge
195,157.29197278911565,bridge,bridge,bridge
196,158.08145124716555,bridge,bridge,bridge
197,158.87092970521542,bridge,intro,bridge
198,159.70684807256237,bridge,verse,bridge
199,160.5427664399093,bridge,bridge,bridge
200,161.33224489795919,bridge,bridge,bridge
201,162.12172335600906,bridge,bridge,bridge
202,162.91120181405896,bridge,bridge,bridge
203,163.7471201814059,bridge,bridge,bridge
204,164.53659863945578,bridge,bridge,bridge
205,165.32607709750567,bridge,bridge,bridge
206,166.1619954648526,bridge,bridge,bridge
207,166.9514739229025,bridge,bridge,bridge
208,167.78739229024944,bridge,verse,bridge
209,168.5768707482993,bridge,verse,bridge
210,169.31990929705216,bridge,verse,bridge
211,170.10938775510203,bridge,bridge,bridge
212,170.89886621315193,bridge,bridge,bridge
213,171.6883446712018,bridge,bridge,bridge
214,172.4778231292517,bridge,bridge,bridge
215,173.26730158730157,bridge,bridge,bridge
216,174.01034013605442,bridge,bridge,bridge
217,174.7998185941043,bridge,bridge,bridge
218,175.5892970521542,bridge,bridge,bridge
219,176.3787755102041,bridge,bridge,bridge
220,177.16825396825396,chorus,chorus,chorus
221,177.95773242630386,chorus,verse,chorus
222,178.74721088435373,chorus,chorus,chorus
223,179.53668934240363,chorus,chorus,chorus
224,180.37260770975055,chorus,chorus,chorus
225,181.16208616780045,chorus,chorus,chorus
226,181.90512471655327,chorus,chorus,chorus
227,182.69460317460317,chorus,chorus,chorus
228,183.48408163265307,chorus,chorus,chorus
229,184.2271201814059,chorus,chorus,chorus
230,185.0165986394558,chorus,verse,chorus
231,185.80607709750566,chorus,chorus,chorus
232,186.59555555555556,chorus,chorus,chorus
233,187.33859410430838,chorus,chorus,chorus
234,188.12807256235828,chorus,verse,chorus
235,188.8711111111111,chorus,verse,chorus
236,189.660589569161,chorus,chorus,chorus
237,190.45006802721088,chorus,verse,verse
238,191.19310657596372,chorus,verse,verse
239,192.07546485260772,chorus,verse,verse
240,192.91138321995464,chorus,verse,verse
241,193.70086167800454,chorus,verse,verse
242,194.53678004535146,chorus,verse,verse
243,195.32625850340136,chorus,verse,verse
244,196.11573696145123,chorus,verse,verse
245,196.90521541950113,chorus,verse,verse
246,197.74113378684808,chorus,verse,verse
247,198.53061224489795,chorus,verse,verse
248,199.32009070294785,chorus,verse,verse
249,200.10956916099772,chorus,verse,verse
250,200.89904761904762,chorus,verse,verse
251,201.6885260770975,chorus,verse,verse
252,202.4780045351474,solo,verse,verse
253,203.2674829931973,solo,intro,verse
254,204.05696145124716,solo,verse,verse
255,204.84643990929706,solo,verse,verse
256,205.63591836734693,solo,verse,verse
257,206.42539682539683,solo,solo,solo
258,207.2148752834467,solo,bridge,solo
259,207.95791383219955,solo,solo,solo
260,208.79383219954647,solo,solo,solo
261,209.58331065759637,solo,intro,solo
262,210.41922902494332,solo,solo,solo
263,211.2087074829932,solo,intro,solo
264,212.04462585034014,solo,solo,solo
265,212.83410430839,solo,solo,solo
266,213.6235827664399,solo,solo,solo
267,214.36662131519273,solo,solo,solo
268,215.15609977324263,solo,solo,solo
269,215.99201814058958,solo,verse,solo
270,216.78149659863945,solo,solo,solo
271,217.6174149659864,solo,solo,solo
272,218.36045351473922,solo,solo,solo
273,219.14993197278912,solo,solo,solo
274,219.89297052154194,solo,solo,solo
275,220.7288888888889,solo,solo,solo
276,221.4719274376417,solo,solo,solo
277,222.2614058956916,solo,solo,solo
278,223.0508843537415,solo,solo,solo
279,223.84036281179138,solo,solo,solo
280,224.62984126984128,solo,solo,solo
281,225.41931972789115,solo,bridge,solo
282,226.20879818594105,solo,solo,solo
283,226.99827664399092,solo,bridge,bridge
284,227.78775510204082,verse,bridge,bridge
285,228.53079365079364,verse,verse,verse
286,229.32027210884354,verse,verse,verse
287,230.1561904761905,verse,verse,verse
288,230.94566893424036,verse,verse,verse
289,231.73514739229026,verse,intro,intro
290,232.52462585034013,verse,intro,intro
291,233.36054421768708,verse,intro,intro
292,234.1035827664399,verse,intro,intro
293,234.8930612244898,verse,solo,solo
294,235.68253968253967,verse,verse,verse
295,236.47201814058957,verse,verse,verse
296,237.26149659863947,verse,verse,verse
297,238.05097505668934,verse,verse,verse
298,238.84045351473924,verse,verse,verse
299,239.6299319727891,verse,verse,verse
300,240.419410430839,verse,verse,verse
301,241.20888888888888,verse,verse,verse
302,241.99836734693878,verse,verse,verse
303,242.7414058956916,verse,verse,verse
304,243.5308843537415,verse,solo,verse
305,244.32036281179137,verse,verse,verse
306,245.06340136054422,verse,verse,verse
307,245.85287981859412,verse,verse,verse
308,246.59591836734694,verse,verse,verse
309,247.38539682539684,verse,verse,verse
310,248.12843537414966,verse,verse,verse
311,248.91791383219956,verse,verse,verse
312,249.70739229024943,verse,verse,verse
313,250.49687074829933,verse,verse,verse
314,251.23990929705215,verse,verse,verse
315,252.02938775510205,verse,verse,verse
316,252.77242630385487,verse,verse,verse
317,253.56190476190477,verse,verse,verse
318,254.35138321995464,verse,verse,verse
319,255.14086167800454,verse,verse,verse
320,255.88390022675736,verse,verse,verse
321,256.6269387755102,verse,verse,verse
322,257.4164172335601,verse,verse,verse
323,258.15945578231293,verse,verse,verse
324,258.9489342403628,verse,verse,verse
325,259.69197278911565,verse,verse,verse
326,260.4350113378685,verse,verse,verse
327,261.2244897959184,verse,verse,verse
328,261.9675283446712,verse,verse,verse
329,262.7570068027211,verse,verse,verse
330,263.50004535147394,verse,verse,verse
331,264.3824036281179,verse,solo,verse
332,265.1718820861678,verse,intro,verse
333,266.00780045351473,verse,verse,verse
334,266.7972789115646,verse,verse,verse
335,267.58675736961453,verse,verse,verse
336,268.3762358276644,verse,verse,verse
337,269.11927437641725,verse,chorus,verse
338,270.0016326530612,verse,verse,verse
339,270.93043083900227,verse,verse,verse
340,271.6734693877551,verse,intro,verse
341,272.4165079365079,verse,intro,verse
342,273.25242630385486,verse,verse,verse
343,274.0419047619048,verse,verse,verse
344,274.83138321995466,verse,verse,verse
345,275.62086167800453,verse,chorus,verse
346,276.3174603174603,verse,verse,verse
347,277.15337868480725,verse,bridge,bridge
348,277.9428571428571,verse,bridge,bridge
349,278.73233560090705,verse,bridge,bridge
350,279.5218140589569,bridge,no_function,no_function
351,280.3112925170068,bridge,no_function,no_function
352,281.05433106575964,bridge,no_function,no_function
353,281.7973696145125,bridge,solo,solo
354,282.5404081632653,bridge,intro,intro
355,283.3298866213152,bridge,intro,intro
356,284.1193650793651,bridge,intro,intro
357,284.90884353741495,bridge,intro,intro
358,285.6518820861678,bridge,bridge,bridge
359,286.4413605442177,bridge,verse,verse
360,287.2308390022676,bridge,verse,verse
361,288.0203174603175,bridge,verse,verse
362,288.90267573696144,bridge,verse,verse
363,289.7385941043084,bridge,verse,verse
364,290.57451247165534,bridge,verse,verse
365,291.3639909297052,bridge,verse,verse
366,292.19990929705216,bridge,verse,verse
367,293.0358276643991,bridge,bridge,verse
368,293.87174603174606,bridge,bridge,verse
369,294.6612244897959,bridge,verse,verse
370,295.4971428571429,bridge,bridge,verse
371,296.33306122448977,bridge,verse,verse
372,297.1225396825397,bridge,verse,verse
373,297.95845804988664,bridge,verse,verse
374,298.7479365079365,bridge,verse,verse
375,299.58385487528346,bridge,verse,verse
376,300.37333333333333,bridge,verse,verse
377,301.1628117913832,bridge,verse,verse
378,301.95229024943313,bridge,verse,verse
379,302.741768707483,bridge,verse,verse
380,303.57768707482995,bridge,verse,verse
381,304.3671655328798,bridge,intro,verse
382,305.1566439909297,bridge,intro,verse
383,305.85324263038547,bridge,bridge,verse
384,306.5498412698413,bridge,bridge,verse
