Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.0,intro,solo,solo
1,0.4179591836734694,intro,no_function,no_function
2,0.8359183673469388,intro,intro,intro
3,1.253877551020408,intro,intro,intro
4,1.6718367346938776,intro,intro,intro
5,2.089795918367347,intro,intro,intro
6,2.507755102040816,intro,intro,intro
7,2.9257142857142857,intro,intro,intro
8,3.3436734693877552,intro,intro,intro
9,3.8080725623582765,intro,intro,intro
10,4.2260317460317465,intro,intro,intro
11,4.6439909297052155,intro,intro,intro
12,5.061950113378685,intro,intro,intro
13,5.479909297052155,intro,intro,intro
14,5.944308390022676,intro,intro,intro
15,6.362267573696145,intro,intro,intro
16,6.780226757369615,intro,intro,intro
17,7.198185941043084,intro,intro,intro
18,7.616145124716553,intro,intro,intro
19,8.080544217687075,intro,intro,intro
20,8.498503401360544,intro,intro,intro
21,8.916462585034013,intro,intro,intro
22,9.380861678004536,intro,intro,intro
23,9.798820861678005,intro,intro,intro
24,10.216780045351474,intro,intro,intro
25,10.681179138321996,intro,intro,intro
26,11.145578231292516,intro,intro,intro
27,11.563537414965987,intro,intro,intro
28,11.981496598639456,intro,intro,intro
29,12.399455782312925,intro,intro,intro
30,12.817414965986394,intro,intro,intro
31,13.235374149659863,intro,intro,intro
32,13.653333333333334,intro,verse,intro
33,14.117732426303855,intro,intro,intro
34,14.582131519274377,intro,intro,intro
35,15.000090702947846,intro,intro,intro
36,15.464489795918368,intro,intro,intro
37,15.928888888888888,intro,intro,intro
38,16.34684807256236,intro,intro,intro
39,16.81124716553288,intro,intro,intro
40,17.22920634920635,intro,intro,intro
41,17.647165532879818,intro,intro,intro
42,18.11156462585034,intro,intro,intro
43,18.575963718820862,intro,intro,intro
44,18.99392290249433,intro,intro,intro
45,19.458321995464853,intro,bridge,intro
46,19.922721088435374,intro,intro,intro
47,20.340680272108845,intro,intro,intro
48,20.805079365079365,intro,intro,intro
49,21.223038548752836,intro,intro,intro
50,21.687437641723356,intro,intro,intro
51,22.151836734693877,intro,intro,intro
52,22.569795918367348,intro,intro,intro
53,23.034195011337868,intro,intro,intro
54,23.49859410430839,intro,intro,intro
55,23.962993197278912,intro,intro,intro
56,24.38095238095238,intro,intro,intro
