Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,1.207437641723356,silence,silence,silence
1,1.9504761904761905,silence,silence,silence
2,2.647074829931973,silence,silence,silence
3,3.297233560090703,silence,intro,intro
4,3.947392290249433,no_function,intro,intro
5,4.6439909297052155,no_function,intro,intro
6,5.38702947845805,no_function,no_function,no_function
7,6.130068027210885,no_function,no_function,no_function
8,6.873106575963718,no_function,no_function,no_function
9,7.616145124716553,no_function,no_function,no_function
10,8.359183673469389,no_function,no_function,no_function
11,9.102222222222222,no_function,no_function,no_function
12,9.798820861678005,no_function,no_function,no_function
13,10.495419501133787,no_function,no_function,no_function
14,11.19201814058957,no_function,no_function,no_function
15,11.842176870748299,no_function,no_function,no_function
16,12.538775510204081,no_function,no_function,no_function
17,13.188934240362812,no_function,no_function,no_function
18,13.978412698412699,no_function,no_function,no_function
19,14.721451247165533,no_function,no_function,no_function
20,15.464489795918368,no_function,no_function,no_function
21,16.207528344671204,no_function,no_function,no_function
22,16.904126984126986,no_function,no_function,no_function
23,17.600725623582765,no_function,no_function,no_function
24,18.3437641723356,no_function,no_function,no_function
25,19.086802721088436,no_function,no_function,no_function
26,19.82984126984127,no_function,no_function,no_function
27,20.572879818594103,no_function,no_function,no_function
28,21.31591836734694,no_function,no_function,no_function
29,22.058956916099774,no_function,no_function,no_function
30,22.801995464852606,no_function,no_function,no_function
31,23.54503401360544,no_function,no_function,no_function
32,24.288072562358277,no_function,no_function,no_function
33,25.031111111111112,no_function,no_function,no_function
34,25.774149659863944,no_function,no_function,no_function
35,26.470748299319727,no_function,no_function,no_function
36,27.213786848072562,no_function,no_function,no_function
37,27.956825396825398,no_function,no_function,no_function
38,28.746303854875283,no_function,no_function,no_function
39,29.58222222222222,no_function,no_function,no_function
40,30.418140589569163,no_function,no_function,no_function
41,31.2540589569161,no_function,no_function,no_function
42,31.997097505668933,no_function,no_function,no_function
43,32.69369614512472,no_function,no_function,no_function
44,33.436734693877554,no_function,no_function,no_function
45,34.17977324263038,no_function,no_function,no_function
46,34.92281179138322,no_function,no_function,no_function
47,35.66585034013605,no_function,no_function,no_function
48,36.36244897959184,no_function,no_function,no_function
49,37.05904761904762,no_function,no_function,no_function
50,37.8485260770975,no_function,no_function,no_function
51,38.54512471655329,no_function,no_function,no_function
52,39.288163265306125,no_function,no_function,no_function
53,39.938321995464854,no_function,no_function,no_function
54,40.68136054421769,no_function,no_function,no_function
55,41.424399092970525,no_function,no_function,no_function
56,42.16743764172335,no_function,no_function,no_function
57,42.956916099773245,no_function,chorus,no_function
58,43.699954648526074,no_function,no_function,no_function
59,44.44299319727891,no_function,no_function,no_function
60,45.186031746031745,no_function,no_function,no_function
61,45.92907029478458,no_function,no_function,no_function
62,46.718548752834465,no_function,chorus,chorus
63,47.4615873015873,no_function,verse,verse
64,48.204625850340136,no_function,intro,intro
65,48.94766439909297,no_function,intro,intro
66,49.69070294784581,no_function,intro,intro
67,50.43374149659864,no_function,intro,intro
68,51.17678004535147,no_function,solo,intro
69,51.96625850340136,no_function,intro,intro
70,52.75573696145125,no_function,no_function,no_function
71,53.498775510204084,no_function,no_function,no_function
72,54.28825396825397,no_function,no_function,no_function
73,55.031292517006804,no_function,no_function,no_function
