Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.046439909297052155,silence,intro,intro
1,0.5572789115646258,no_function,no_function,no_function
2,1.0681179138321995,no_function,no_function,no_function
3,1.5789569160997732,no_function,no_function,no_function
4,2.089795918367347,no_function,no_function,no_function
5,2.6006349206349206,no_function,no_function,no_function
6,3.111473922902494,no_function,no_function,no_function
7,3.622312925170068,no_function,solo,no_function
8,4.133151927437642,no_function,solo,no_function
9,4.6439909297052155,no_function,solo,no_function
10,5.154829931972789,no_function,solo,no_function
11,5.6656689342403626,no_function,no_function,no_function
12,6.130068027210885,no_function,no_function,no_function
13,6.640907029478458,no_function,no_function,no_function
14,7.151746031746032,no_function,no_function,no_function
15,7.662585034013605,no_function,no_function,no_function
16,8.126984126984127,no_function,no_function,no_function
17,8.591383219954649,no_function,no_function,no_function
18,9.102222222222222,no_function,no_function,no_function
19,9.566621315192744,no_function,no_function,no_function
20,10.077460317460318,no_function,no_function,no_function
21,10.588299319727891,no_function,no_function,no_function
22,11.099138321995465,no_function,no_function,no_function
23,11.563537414965987,no_function,no_function,no_function
24,12.027936507936507,no_function,no_function,no_function
25,12.49233560090703,no_function,no_function,no_function
26,13.096054421768708,no_function,no_function,no_function
27,13.653333333333334,no_function,no_function,no_function
28,14.164172335600908,no_function,no_function,no_function
29,14.675011337868481,no_function,no_function,no_function
30,15.185850340136055,no_function,no_function,no_function
31,15.74312925170068,intro,intro,intro
32,16.300408163265306,intro,intro,intro
33,16.81124716553288,intro,intro,intro
34,17.322086167800453,intro,intro,intro
35,17.832925170068027,intro,intro,intro
36,18.390204081632653,intro,intro,intro
37,18.94748299319728,intro,intro,intro
38,19.458321995464853,intro,intro,intro
39,19.969160997732427,intro,intro,intro
40,20.48,intro,intro,intro
41,21.037278911564627,intro,intro,intro
42,21.5481179138322,intro,intro,intro
43,22.058956916099774,intro,intro,intro
44,22.6162358276644,intro,intro,intro
45,23.127074829931974,intro,intro,intro
46,23.637913832199548,intro,intro,intro
47,24.19519274376417,intro,intro,intro
48,24.752471655328797,intro,intro,intro
49,25.26331065759637,intro,intro,intro
50,25.774149659863944,intro,intro,intro
51,26.284988662131518,intro,intro,intro
52,26.842267573696144,intro,intro,intro
53,27.445986394557824,intro,intro,intro
54,27.956825396825398,intro,intro,intro
55,28.46766439909297,intro,intro,intro
56,28.978503401360545,intro,intro,intro
57,29.53578231292517,intro,intro,intro
58,30.139501133786847,intro,intro,intro
59,30.65034013605442,intro,intro,intro
60,31.114739229024945,intro,intro,intro
61,31.62557823129252,intro,intro,intro
62,32.13641723356009,intro,intro,intro
63,32.64725623582766,intro,intro,intro
64,33.158095238095235,intro,intro,intro
65,33.66893424036281,intro,intro,intro
66,34.17977324263038,intro,intro,intro
67,34.690612244897956,intro,intro,intro
68,35.20145124716553,intro,intro,intro
69,35.71229024943311,intro,intro,intro
70,36.22312925170068,intro,intro,intro
71,36.78040816326531,intro,intro,intro
72,37.29124716553288,intro,intro,intro
73,37.8485260770975,intro,intro,intro
74,38.35936507936508,intro,intro,intro
75,38.91664399092971,intro,intro,intro
76,39.42748299319728,intro,intro,intro
77,40.03120181405896,intro,intro,intro
78,40.542040816326534,intro,intro,intro
79,41.00643990929705,intro,intro,intro
80,41.517278911564624,intro,intro,intro
81,42.074557823129254,intro,intro,intro
82,42.63183673469388,intro,intro,intro
83,43.14267573696145,intro,intro,intro
84,43.653514739229024,intro,intro,intro
85,44.1643537414966,intro,intro,intro
86,44.67519274376417,intro,intro,intro
87,45.2324716553288,intro,intro,intro
88,45.789750566893424,intro,intro,intro
89,46.34702947845805,intro,intro,intro
90,46.85786848072562,intro,intro,intro
91,47.368707482993194,intro,intro,intro
92,47.925986394557825,intro,intro,intro
93,48.48326530612245,intro,intro,intro
94,48.99410430839002,intro,intro,intro
95,49.504943310657595,intro,intro,intro
96,50.062222222222225,intro,intro,intro
97,50.5730612244898,intro,verse,intro
98,51.037460317460315,intro,intro,intro
99,51.50185941043084,intro,verse,intro
100,51.96625850340136,intro,intro,intro
101,52.47709750566894,intro,intro,intro
102,52.98793650793651,intro,intro,intro
103,53.498775510204084,intro,intro,intro
104,54.00961451247166,intro,intro,intro
105,54.52045351473923,intro,intro,intro
106,55.031292517006804,intro,intro,intro
107,55.54213151927438,intro,intro,intro
108,56.05297052154195,intro,intro,intro
109,56.563809523809525,intro,intro,intro
110,57.0746485260771,intro,intro,intro
111,57.58548752834467,intro,intro,intro
112,58.142766439909295,intro,intro,intro
113,58.65360544217687,intro,intro,intro
114,59.16444444444444,intro,intro,intro
115,59.76816326530612,intro,intro,intro
116,60.232562358276645,intro,intro,intro
117,60.74340136054422,intro,intro,intro
118,61.25424036281179,intro,intro,intro
119,61.765079365079366,intro,intro,intro
120,62.27591836734694,intro,intro,intro
121,62.78675736961451,intro,intro,intro
122,63.297596371882086,intro,intro,intro
123,63.85487528344671,intro,intro,intro
124,64.45859410430839,verse,intro,intro
125,65.06231292517006,verse,intro,intro
126,65.57315192743764,verse,verse,intro
127,66.08399092970521,verse,intro,intro
128,66.59482993197278,verse,verse,verse
129,67.10566893424036,verse,verse,verse
130,67.61650793650794,verse,verse,verse
131,68.12734693877552,verse,verse,verse
132,68.68462585034014,verse,verse,verse
133,69.19546485260771,verse,verse,verse
134,69.70630385487529,verse,verse,verse
135,70.21714285714286,verse,verse,verse
136,70.82086167800453,verse,verse,verse
137,71.37814058956916,verse,verse,verse
138,71.9354195011338,verse,verse,verse
139,72.44625850340137,verse,verse,verse
140,72.95709750566894,verse,verse,verse
141,73.46793650793651,verse,verse,verse
142,73.97877551020409,verse,verse,verse
143,74.48961451247166,verse,verse,verse
144,75.00045351473923,verse,verse,verse
145,75.51129251700681,verse,verse,verse
146,76.02213151927438,verse,verse,verse
147,76.53297052154196,verse,verse,verse
148,77.04380952380953,verse,solo,verse
149,77.60108843537415,verse,verse,verse
150,78.11192743764173,verse,verse,verse
151,78.6227664399093,verse,verse,verse
152,79.18004535147392,verse,verse,verse
153,79.6908843537415,verse,verse,verse
154,80.20172335600907,verse,verse,verse
155,80.71256235827664,verse,verse,verse
156,81.22340136054422,verse,verse,verse
157,81.73424036281179,verse,verse,verse
158,82.24507936507936,verse,verse,verse
159,82.75591836734694,verse,verse,verse
160,83.26675736961451,verse,verse,verse
161,83.77759637188208,verse,verse,verse
162,84.28843537414966,verse,verse,verse
163,84.79927437641723,verse,verse,verse
164,85.26367346938775,verse,verse,verse
165,85.77451247165533,verse,verse,verse
166,86.2853514739229,verse,verse,verse
167,86.79619047619047,verse,verse,verse
168,87.30702947845805,verse,verse,verse
169,87.81786848072562,verse,verse,verse
170,88.3287074829932,verse,verse,verse
171,88.83954648526077,verse,verse,verse
172,89.30394557823129,verse,verse,verse
173,89.81478458049887,verse,verse,verse
174,90.32562358276644,verse,verse,verse
175,90.83646258503401,verse,verse,verse
176,91.34730158730159,verse,verse,verse
177,91.81170068027211,verse,verse,verse
178,92.32253968253968,verse,verse,verse
179,92.83337868480726,verse,verse,verse
180,93.34421768707483,verse,verse,verse
181,93.8550566893424,verse,verse,verse
182,94.36589569160998,verse,verse,verse
183,94.87673469387755,verse,verse,verse
184,95.38757369614513,verse,verse,verse
185,95.8984126984127,verse,verse,verse
186,96.40925170068027,verse,verse,verse
187,96.92009070294785,verse,verse,verse
188,97.43092970521542,verse,verse,verse
189,97.94176870748299,verse,verse,verse
190,98.40616780045352,verse,verse,verse
191,98.91700680272109,verse,verse,verse
192,99.42784580498866,verse,verse,verse
193,99.93868480725624,verse,verse,verse
194,100.44952380952381,verse,verse,verse
195,100.96036281179138,verse,verse,verse
196,101.47120181405896,verse,verse,verse
197,102.02848072562358,verse,verse,verse
198,102.5857596371882,verse,verse,verse
199,103.09659863945578,verse,verse,verse
200,103.60743764172335,verse,verse,verse
201,104.11827664399092,verse,verse,verse
202,104.6291156462585,verse,verse,verse
203,105.13995464852607,verse,verse,verse
204,105.65079365079364,verse,verse,verse
205,106.16163265306122,verse,verse,verse
206,106.67247165532879,verse,verse,verse
207,107.18331065759637,verse,verse,verse
208,107.64770975056689,verse,verse,verse
209,108.15854875283446,verse,verse,verse
210,108.71582766439909,verse,verse,verse
211,109.27310657596372,verse,verse,verse
212,109.83038548752835,verse,verse,verse
213,110.34122448979592,verse,verse,verse
214,110.8520634920635,verse,verse,verse
215,111.36290249433107,verse,verse,verse
216,111.82730158730159,verse,verse,verse
217,112.33814058956916,verse,verse,verse
218,112.84897959183674,verse,verse,verse
219,113.35981859410431,verse,verse,verse
220,113.87065759637188,verse,verse,verse
221,114.38149659863946,verse,verse,verse
222,114.89233560090703,verse,verse,verse
223,115.4031746031746,verse,verse,verse
224,115.91401360544218,verse,solo,verse
225,116.42485260770975,verse,solo,verse
226,116.93569160997733,verse,verse,verse
227,117.4465306122449,verse,verse,verse
228,117.95736961451247,verse,verse,verse
229,118.46820861678005,verse,verse,verse
230,118.97904761904762,verse,verse,verse
231,119.58276643990929,verse,verse,verse
232,120.14004535147393,verse,verse,verse
233,120.6508843537415,verse,verse,verse
234,121.16172335600908,verse,verse,verse
235,121.67256235827665,verse,verse,verse
236,122.18340136054422,verse,verse,verse
237,122.6942403628118,verse,verse,verse
238,123.20507936507937,verse,verse,verse
239,123.71591836734694,verse,verse,verse
240,124.22675736961452,verse,verse,verse
241,124.73759637188209,verse,verse,verse
242,125.24843537414966,verse,verse,verse
243,125.75927437641724,verse,verse,verse
244,126.27011337868481,verse,verse,verse
245,126.78095238095239,verse,solo,verse
246,127.29179138321996,verse,verse,verse
247,127.84907029478458,verse,verse,verse
248,128.35990929705216,verse,verse,verse
249,128.87074829931973,verse,verse,verse
250,129.3815873015873,verse,verse,verse
251,129.89242630385488,verse,solo,verse
252,130.31038548752835,verse,verse,verse
253,130.77478458049887,verse,verse,verse
254,131.28562358276645,verse,verse,verse
255,131.79646258503402,verse,verse,verse
256,132.3073015873016,verse,verse,verse
257,132.81814058956917,verse,verse,verse
258,133.32897959183674,verse,verse,verse
259,133.88625850340136,verse,verse,verse
260,134.39709750566894,solo,solo,solo
261,134.9079365079365,solo,solo,solo
262,135.41877551020409,solo,solo,solo
263,135.83673469387756,solo,solo,solo
264,136.30113378684808,solo,solo,solo
265,136.81197278911566,solo,solo,solo
266,137.32281179138323,solo,solo,solo
267,137.8336507936508,solo,solo,solo
268,138.34448979591838,solo,solo,solo
269,138.85532879818595,solo,solo,solo
270,139.41260770975057,solo,solo,solo
271,139.92344671201815,solo,solo,solo
272,140.43428571428572,solo,solo,solo
273,140.9451247165533,solo,solo,solo
274,141.45596371882087,solo,verse,solo
275,141.96680272108844,solo,solo,solo
276,142.47764172335602,solo,verse,solo
277,142.9884807256236,solo,solo,solo
278,143.49931972789116,solo,solo,solo
279,144.01015873015874,solo,solo,solo
280,144.5209977324263,solo,solo,solo
281,145.03183673469388,solo,solo,solo
282,145.63555555555556,solo,solo,solo
283,146.19283446712018,solo,solo,solo
284,146.7501133786848,solo,solo,solo
285,147.26095238095238,solo,solo,solo
