Beat,Beat Time,True Label,Predicted Label,Filtered Label
0,0.18575963718820862,no_function,silence,silence
1,0.6501587301587302,solo,silence,silence
2,1.0681179138321995,solo,solo,solo
3,1.486077097505669,solo,solo,solo
4,1.9504761904761905,solo,solo,solo
5,2.36843537414966,solo,solo,solo
6,2.786394557823129,solo,solo,solo
7,3.250793650793651,solo,solo,solo
8,3.7151927437641725,solo,solo,solo
9,4.133151927437642,solo,solo,solo
10,4.597551020408163,solo,solo,solo
11,5.061950113378685,solo,solo,solo
12,5.479909297052155,solo,solo,solo
13,5.944308390022676,solo,solo,solo
14,6.362267573696145,solo,solo,solo
15,6.826666666666667,solo,solo,solo
16,7.291065759637188,solo,solo,solo
17,7.7090249433106575,solo,solo,solo
18,8.17342403628118,solo,solo,solo
19,8.6378231292517,solo,solo,solo
20,9.05578231292517,solo,solo,solo
21,9.520181405895691,solo,solo,solo
22,9.93814058956916,solo,solo,solo
23,10.402539682539683,solo,solo,solo
24,10.820498866213152,solo,solo,solo
25,11.284897959183674,solo,solo,solo
26,11.702857142857143,solo,solo,solo
27,12.167256235827665,solo,solo,solo
28,12.631655328798185,solo,solo,solo
29,13.049614512471654,solo,solo,solo
30,13.514013605442177,solo,solo,solo
31,13.931972789115646,solo,solo,solo
32,14.396371882086168,solo,solo,solo
33,14.86077097505669,solo,solo,solo
34,15.27873015873016,solo,solo,solo
35,15.74312925170068,solo,solo,solo
36,16.16108843537415,solo,solo,solo
37,16.62548752834467,solo,solo,solo
38,17.08988662131519,solo,solo,solo
39,17.507845804988662,solo,solo,solo
40,17.972244897959182,solo,solo,solo
41,18.390204081632653,solo,solo,solo
42,18.854603174603174,solo,solo,solo
43,19.319002267573698,solo,solo,solo
44,19.736961451247165,solo,solo,solo
45,20.201360544217685,solo,solo,solo
46,20.66575963718821,solo,solo,solo
47,21.083718820861677,solo,solo,solo
48,21.501678004535147,solo,solo,solo
49,21.966077097505668,solo,solo,solo
50,22.430476190476192,solo,solo,solo
51,22.894875283446712,solo,solo,solo
52,23.312834467120183,solo,solo,solo
53,23.777233560090703,solo,solo,solo
54,24.19519274376417,solo,solo,solo
55,24.659591836734695,solo,solo,solo
56,25.077551020408162,solo,solo,solo
57,25.541950113378686,solo,solo,solo
58,26.006349206349206,solo,solo,solo
59,26.424308390022677,solo,solo,solo
60,26.888707482993198,solo,solo,solo
61,27.30666666666667,solo,solo,solo
62,27.77106575963719,solo,solo,solo
63,28.189024943310656,solo,solo,solo
64,28.65342403628118,solo,solo,solo
65,29.071383219954647,solo,solo,solo
66,29.53578231292517,solo,solo,solo
67,30.00018140589569,solo,solo,solo
68,30.418140589569163,solo,solo,solo
69,30.882539682539683,solo,solo,solo
70,31.30049886621315,solo,solo,solo
71,31.764897959183674,solo,solo,solo
72,32.182857142857145,solo,solo,solo
73,32.64725623582766,solo,solo,solo
74,33.065215419501136,solo,solo,solo
75,33.52961451247165,solo,solo,solo
76,33.94757369614513,solo,solo,solo
77,34.411972789115644,solo,solo,solo
78,34.82993197278912,solo,solo,solo
79,35.294331065759636,solo,solo,solo
80,35.75873015873016,solo,solo,solo
81,36.17668934240363,solo,solo,solo
82,36.64108843537415,solo,verse,solo
83,37.05904761904762,solo,verse,solo
84,37.52344671201814,solo,verse,solo
85,37.94140589569161,solo,verse,solo
86,38.40580498866213,solo,solo,solo
87,38.8237641723356,solo,solo,solo
88,39.24172335600907,solo,solo,solo
89,39.70612244897959,solo,solo,solo
90,40.12408163265306,solo,solo,solo
91,40.58848072562358,solo,solo,solo
92,41.00643990929705,solo,solo,solo
93,41.424399092970525,solo,solo,solo
94,41.84235827664399,solo,solo,solo
95,42.30675736961451,solo,solo,solo
96,42.72471655328798,solo,solo,solo
97,43.1891156462585,verse,verse,verse
98,43.607074829931975,verse,verse,verse
99,44.02503401360544,verse,verse,verse
100,44.489433106575966,verse,verse,verse
101,44.95383219954648,verse,verse,verse
102,45.37179138321996,verse,verse,verse
103,45.789750566893424,verse,verse,verse
104,46.25414965986395,verse,verse,verse
105,46.718548752834465,verse,verse,verse
106,47.13650793650794,verse,verse,verse
107,47.600907029478456,verse,verse,verse
108,48.01886621315193,verse,verse,verse
109,48.48326530612245,verse,verse,verse
110,48.94766439909297,verse,verse,verse
111,49.36562358276644,verse,verse,verse
112,49.83002267573696,verse,verse,verse
113,50.24798185941043,verse,verse,verse
114,50.712380952380954,verse,verse,verse
115,51.17678004535147,verse,verse,verse
116,51.594739229024945,verse,verse,verse
117,52.05913832199546,verse,verse,verse
118,52.47709750566894,verse,verse,verse
119,52.94149659863945,verse,verse,verse
120,53.35945578231293,verse,verse,verse
121,53.823854875283445,verse,verse,verse
122,54.24181405895692,verse,verse,verse
123,54.706213151927436,verse,verse,verse
124,55.17061224489796,verse,verse,verse
125,55.58857142857143,verse,verse,verse
126,56.05297052154195,verse,verse,verse
127,56.517369614512475,verse,verse,verse
128,56.93532879818594,verse,verse,verse
129,57.35328798185941,verse,verse,verse
130,57.817687074829934,verse,verse,verse
131,58.2356462585034,verse,verse,verse
132,58.700045351473925,verse,verse,verse
133,59.11800453514739,verse,verse,verse
134,59.582403628117916,verse,verse,verse
135,60.00036281179138,verse,verse,verse
136,60.46476190476191,verse,verse,verse
137,60.882721088435375,verse,verse,verse
138,61.30068027210884,verse,verse,verse
139,61.765079365079366,verse,verse,verse
140,62.18303854875283,verse,verse,verse
141,62.64743764172336,verse,verse,verse
142,63.065396825396824,verse,verse,verse
143,63.52979591836735,verse,verse,verse
144,63.947755102040816,verse,verse,verse
145,64.36571428571429,verse,verse,verse
146,64.83011337868481,verse,verse,verse
147,65.24807256235827,verse,verse,verse
148,65.7124716553288,verse,verse,verse
149,66.13043083900227,verse,verse,verse
150,66.59482993197278,verse,verse,verse
151,67.01278911564626,verse,verse,verse
152,67.43074829931973,verse,verse,verse
153,67.89514739229026,verse,solo,verse
154,68.31310657596372,verse,solo,verse
155,68.73106575963719,verse,solo,verse
156,69.19546485260771,verse,verse,verse
157,69.65986394557824,verse,verse,verse
158,70.0778231292517,verse,solo,verse
159,70.49578231292517,verse,verse,verse
160,70.9601814058957,verse,solo,verse
161,71.37814058956916,verse,solo,verse
162,71.79609977324263,verse,verse,verse
163,72.26049886621315,verse,verse,verse
164,72.67845804988661,verse,verse,verse
165,73.14285714285714,verse,verse,verse
166,73.56081632653061,verse,verse,verse
167,74.02521541950114,verse,verse,verse
168,74.4431746031746,verse,verse,verse
169,74.86113378684807,verse,verse,verse
170,75.3255328798186,verse,verse,verse
171,75.74349206349207,verse,verse,verse
172,76.20789115646258,verse,verse,verse
173,76.62585034013605,verse,verse,verse
174,77.09024943310658,verse,verse,verse
175,77.50820861678004,verse,verse,verse
176,77.92616780045351,verse,verse,verse
177,78.39056689342404,verse,verse,verse
178,78.80852607709751,verse,verse,verse
179,79.27292517006802,verse,verse,verse
180,79.6908843537415,verse,verse,verse
181,80.15528344671202,verse,verse,verse
182,80.5732426303855,verse,verse,verse
183,81.037641723356,verse,verse,verse
184,81.45560090702948,verse,verse,verse
185,81.87356009070295,verse,verse,verse
186,82.33795918367348,verse,verse,verse
187,82.75591836734694,verse,verse,verse
188,83.22031746031746,verse,verse,verse
189,83.63827664399093,verse,verse,verse
190,84.0562358276644,verse,verse,verse
191,84.52063492063492,verse,verse,verse
192,84.9385941043084,verse,verse,verse
193,85.35655328798185,verse,verse,verse
194,85.77451247165533,verse,verse,verse
195,86.1924716553288,verse,verse,verse
196,86.65687074829933,verse,verse,verse
197,87.07482993197279,verse,verse,verse
198,87.53922902494331,verse,verse,verse
199,87.95718820861678,verse,verse,verse
200,88.37514739229024,verse,verse,verse
201,88.83954648526077,verse,verse,verse
202,89.25750566893424,verse,verse,verse
203,89.6754648526077,verse,verse,verse
204,90.13986394557823,verse,verse,verse
205,90.5578231292517,verse,verse,verse
206,91.02222222222223,verse,verse,verse
207,91.44018140589569,verse,verse,verse
208,91.85814058956916,verse,verse,verse
209,92.32253968253968,verse,solo,verse
210,92.74049886621316,verse,solo,verse
211,93.15845804988662,verse,verse,verse
212,93.62285714285714,verse,verse,verse
213,94.04081632653062,verse,verse,verse
214,94.50521541950113,verse,verse,verse
215,94.9231746031746,verse,verse,verse
216,95.34113378684808,verse,verse,verse
217,95.8055328798186,verse,verse,verse
218,96.22349206349206,verse,verse,verse
219,96.64145124716553,verse,verse,verse
220,97.10585034013606,verse,verse,verse
221,97.52380952380952,verse,verse,verse
222,97.98820861678004,verse,verse,verse
223,98.40616780045352,verse,verse,verse
224,98.82412698412699,verse,verse,verse
225,99.24208616780045,verse,verse,verse
226,99.70648526077098,verse,verse,verse
227,100.12444444444445,verse,verse,verse
228,100.54240362811791,verse,verse,verse
229,101.00680272108843,verse,verse,verse
230,101.42476190476191,verse,verse,verse
231,101.84272108843537,verse,verse,verse
232,102.26068027210884,verse,verse,verse
233,102.72507936507937,verse,verse,verse
234,103.14303854875284,verse,verse,verse
235,103.60743764172335,verse,verse,verse
236,104.02539682539683,verse,verse,verse
237,104.48979591836735,verse,verse,verse
238,104.90775510204081,verse,verse,verse
